"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppoth","pi_gdp","pce","pi_pce","purchases_cont","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont"
"1",1970-03-31,NA,NA,NA,NA,43,1,2.31379962,9.7,85.7,3.8,9.68620038,41.3,153.6,27,12,51,239.3,30.7,147.51379962,0.0132078498476018,100.38620038,0.0211586166642348,1051.2,0.00820566489691066,0.0144226251996618,631.7,0.0110625909752549,NA,12,51,239.3,30.7,2.31379962,9.7,85.7,3.8,9.68620038,41.3,153.6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,43,43,43,43,43,43
"2",1970-06-30,-1.82897929071301,NA,-0.375417286914716,-1.45356200379829,0,1,2.4526275972,10.3,87.6,3.7,10.0473724028,50.3,154.9,27,12.5,60.6,242.5,30.8,146.8526275972,0.0132078498476018,102.3473724028,0.0211586166642348,1067.4,0.00820566489691066,0.0144226251996618,641.6,0.0110625909752549,-1.82897929071301,0.268780929534014,8.61731895051955,-1.41089363020922,-0.491535455275478,0.0942450940849202,0.413097918039997,0.248710471755416,-0.173219372314229,0.174535835449095,8.20422103247957,-1.65960410196462,-0.520242908548468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"3",1970-09-30,-0.329433580900596,NA,0.382314473739875,-0.71174805464047,0,1,2.5914555744,11,89.7,3.8,10.3085444256,49.6,150.4,27.9,12.9,60.6,240.1,31.7,148.5914555744,0.0170466540004222,106.0085444256,0.018076593312375,1086.1,0.00772735052734874,0.00819710091233272,653.5,0.00974181783280548,-0.329433580900596,0.181635395498072,-1.05863160262534,-6.63627332733739,0.36194961450725,0.095982612779753,0.520067565890413,0.569700851650481,0.0353640770674288,0.0856527827183182,-1.57869916851575,-7.2059741789879,0.428332454275836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"4",1970-12-31,5.45341117938721,NA,-0.0895326093595289,-0.53969038987595,6.08263417862269,1,2.7302835516,11.6,91.5,3.6,10.6697164484,52.3,151,26.6,13.4,64,242.3,30.2,150.1302835516,0.0127134035597529,108.5697164484,0.0189486981542564,1088.6,0.00750459818669635,0.0130914101975195,660.2,0.0129746685043486,-0.629222999235479,0.235817459685522,2.15895643852267,-2.71707193251987,-2.14919275410613,0.0857568673738673,0.374728066398504,-0.0369902221867164,-0.277821213425971,0.150060592311654,1.68422837212417,-2.48008171033317,-1.87137154068015,2.85440260156146,0.582701443703672,2.27170115785779,13.6614698519438,2.47677604882401,11.1621938031198,NA,NA,NA,NA,NA,NA,16.5158724535053,3.05947749252768,13.4338949609776,1.12677561643594,4.94757203240128,1.0512485412251,5.03138563739759,NA,NA
"5",1971-03-31,-1.27677266125989,0.504556411628431,-0.0799674187527061,-2.10572645985618,0.908921217349002,0,2.6716952952,12.1,94.1,4.1,11.3283047048,53.2,152.6,29.9,14,65.3,246.8,34,150.2716952952,0.031666325066612,111.6283047048,0.0227288380742476,1135.2,0.00744734450878948,0.0151439582861028,679.2,0.00947733883832225,-2.18569387860889,0.373209243148702,0.216820265784847,0.399149224994829,3.28887456291723,-0.104797440958657,0.303673673173506,1.05139147373927,0.439071139950397,0.47800668410736,0.0148390609460591,-0.955627185413874,2.84980342296683,0.23837468126992,0.0385171049879737,0.199857576281946,2.23525441174539,0.362602625288044,1.87303259183266,NA,NA,NA,NA,NA,NA,2.47362909301531,0.401119730276018,2.0728901681146,0.147389208258688,0.761671933902115,0.0875894474627668,0.821331769886236,NA,NA
"6",1971-06-30,-0.21326771831838,0.908484304727087,-0.321078828619923,-0.543829432810215,0.651640543111758,0,2.8440627336,12.5,97,4.2,11.7559372664,59.9,154,30.7,14.6,72.3,251,34.9,152.6440627336,0.0186748783152877,113.5559372664,0.0180483534244731,1156.3,0.007382958864383,0.0133994372236366,693.2,0.0113868748838075,-0.864908261430138,0.337222327525332,5.77432985624317,-0.432394969053405,0.261825652561519,0.122220161883273,0.172885011646896,1.13375864429528,0.0230436816324193,0.215002165642058,5.70144484459627,-1.46427662997388,0.238781970929104,0.253773995817966,0.0448114952426031,0.208962500575363,1.5955818655332,0.308554721349597,1.30990794955892,NA,NA,NA,NA,NA,NA,1.84935586135117,0.3533662165922,1.51887045013428,0.124512408947216,0.53519043345112,0.0894200126208479,0.56222053049091,NA,NA
"7",1971-09-30,-0.137608170977078,0.956440657207967,-0.0832574765862068,-0.647515417603886,0.593164723213015,0,2.9733383124,12.7,100,4.4,12.0266616876,59.1,155.7,29.8,15,71.9,255.6,34.1,154.0733383124,0.0144807411019015,115.7266616876,0.0140900972415161,1177.7,0.0071452606771496,0.0100489223852969,705.6,0.0098341068884702,-0.730772894190093,0.152101233541952,-1.62760827499432,0.338178741029395,-1.39257992804013,0.080985192266525,-0.0122420945702491,1.35300134613487,0.128686656224397,0.0711160412754257,-1.81706411718062,-0.914822605105456,-1.42126658426453,0.247128809377839,0.0414370756271268,0.205691733750712,1.46756211425018,0.188785047745948,1.25627583610932,NA,NA,NA,NA,NA,NA,1.71469092362802,0.230222123373075,1.46196756986003,0.0796409663143041,0.505739884064701,0.0854895128869115,0.507675210326104,NA,NA
"8",1971-12-31,-5.71365621473939,-1.83532619132368,0.00624497873565472,-1.38560857084867,-4.33429262262637,0,3.1457057508,13,103.2,4.5,12.4542942492,59.9,158.2,30.1,15.6,72.9,261.4,34.6,154.2457057508,0.0203296967366753,117.8542942492,0.010958904109589,1190.3,0.00726719653307373,0.00829078849762177,721.7,0.00618885096700783,-1.37936359211302,0.398159287498778,0.0325101847441402,2.36063425897913,0.0411487802472195,0.132358056834533,0.129108196748962,1.85439524999185,0.0407933909996405,0.265801230664245,0.00474759274516146,0.404893404237299,-0.100990215502431,0.283655720635822,0.0519223432557766,0.231733377380045,0.989111707150014,0.133520577074801,0.878392660749045,-14.0340084819535,-5.70488186469043,-8.32887466749541,NA,NA,NA,-12.7612410541677,-5.51943894435985,-7.21874862936632,-1.87465023159034,-2.45181239003696,0.0963422673468021,0.335946915903885,-4.76658180587706,NA
"9",1972-03-31,-0.378726528118345,-1.6108146580383,-0.231613521204178,-0.0671466881358038,-0.0799663187783629,0,3.5341111416,13.4,107.2,5,12.7658888584,61.7,175.8,31.8,16.3,75.1,282.9,36.8,161.5341111416,0.0411681582666037,120.6658888584,0.0223254613498516,1230.6,0.0073791715379492,0.0160557406846411,738.9,0.0105377413956855,-0.298760209339982,0.420496158235297,0.893857047138027,16.8165189591479,1.58007481249624,0.332044054748082,0.167080131862747,2.15097458524889,0.419373891798644,0.0884521034872154,0.726776915275288,14.765544373899,1.16070092069759,0.294295276530306,0.150211679789793,0.144083596740512,1.14144498295448,0.10278703027988,1.03857867797312,-1.6737000325895,-0.739818734152206,-0.939629348669624,NA,NA,NA,-0.237959773104713,-0.486820024082533,0.243032926044009,-0.16359574026129,0.0816711504810584,0.0988978497959525,0.383582284450804,-0.56244645302512,NA
"10",1972-06-30,-0.959433278810946,-1.79735604816144,-2.95491468109101,2.66154737122267,-0.666065968942604,0,3.624729376,13.6,110.8,5,13.075270624,61.5,178.6,32,16.7,75.2,289.4,37.1,172.524729376,0.010088671733623,113.875270624,0.0118025751072961,1266.4,0.00725978629191992,0.00609080841638976,757.4,0.00577336197636935,-0.293367309868342,0.187559683226883,-0.87878943494853,2.81292235490099,-0.179619856273042,0.0445576398949141,0.0253558132049267,2.20284650563939,-0.0651657413414464,0.143002043331968,-1.00414524815345,0.50877253443474,-0.214454114931598,0.260621181563155,0.132737612342412,0.127883569220742,-0.355506857563653,0.0695929606304371,-0.470179092895565,-1.95426627745142,-0.877973971524096,-1.07596469466543,NA,NA,NA,-2.04915195345192,-0.675643398551246,-1.41826021834026,-0.219614301495611,-0.460997958179833,0.0847135321186917,-0.115555617605608,-0.635223883455688,NA
"11",1972-09-30,-2.64092643744495,-2.42318561477841,2.6069226707397,-4.90112122619609,-0.346727881988562,0,3.8965840792,13.9,112.9,5.2,13.6034159208,61.4,180.1,33.1,17.5,75.4,293.1,38.3,159.6965840792,0.00819635418999409,124.7034159208,0.0152205102613685,1290.6,0.00738868405386772,0.00905973498158419,775.8,0.00881057268722474,-2.29419855545639,0.529472412423758,-1.01818410693015,-0.988064900872189,0.599007574905464,0.213136781421196,0.0796901083211434,0.305122353086958,0.119003716294538,0.316335631002561,-1.0962542895772,-1.39318725395913,0.581623784285043,0.345529696811561,0.162471719902213,0.183057976909348,-0.218386419749215,0.0902777062810004,-0.307996881684794,-1.22488375143813,-0.751348127680569,-0.45520801249567,NA,NA,NA,-1.09774047437579,-0.498598701497355,-0.580146917271116,-0.157485376341552,-0.183242867110271,0.109137617438901,-0.0689786543743573,-0.386886845053106,NA
"12",1972-12-31,-0.179006543427851,-1.03952319695052,-3.84914182702057,3.86523980425332,-0.195104520660605,0,3.851274962,14,115.7,5.7,13.848725038,71.4,183.7,36.6,17.7,85.4,299.4,42.4,176.851274962,0.0217236783651709,114.948725038,0.013763440860215,1328.9,0.007603778332675,0.0113278791692888,800.5,0.00811609545234004,0.0160979772327545,-0.0750977912377628,8.81472151660985,1.69250499361209,3.49792883403393,-0.106562927117723,-0.118506245611709,1.0252262496718,0.418256656317921,0.0314651358799569,9.03479974960008,0.768850731318793,2.979672177716,0.239046854095839,0.108714498512956,0.130332355582883,1.75761112992057,0.0345644567498494,1.72376485360756,-1.42223332532872,-0.744423900634025,-0.665748650807831,-1.20392939459914,-0.163579562773458,-1.03701964556477,-0.629504735911443,-0.764724508144678,0.151328912817839,-0.237013639592338,0.0469018790695303,0.0740885957216301,0.544742330674282,-0.440797559376636,-0.373137887679881
"13",1973-03-31,-0.218483393867763,-0.999462413387879,1.65441660455567,-1.5362026567482,-0.336697341675237,0,4.288443174,14.2,118.4,6,14.211556826,72.7,196.7,39.3,18.5,86.9,315.1,45.3,175.988443174,0.0161311361363539,123.611556826,0.0196981635250624,1377.5,0.00784843364222376,0.0127359468989836,825,0.0120761321373879,0.118213947807474,0.447335185700876,-0.201557917578825,9.73458500558434,2.05519841094446,0.360433230684259,-0.0789439209145684,0.394727739298929,0.186429975056213,0.0869019550166161,-0.122613996664256,9.33985726628535,1.97076089246621,0.245085635275595,0.115102063098595,0.129983572176998,1.51114276285928,-0.0207909551250466,1.53265189842116,-2.62571846655148,-0.710400399740323,-1.92746038912445,-0.249102674963951,-0.0431272286086651,-0.202711675313648,-1.11859274338056,-0.659216520375439,-0.467536593839938,-0.198424718300982,-0.140728901750301,0.0737709790881465,0.454855222472504,-0.790343431876433,-0.0749801113594555
"14",1973-06-30,-1.54013155673862,-1.1446369828698,0.287723352267142,-1.63784871747667,-0.190006191529087,0,4.5743393856,14.4,120.1,6.1,15.0256606144,73.6,200.6,39.4,19.6,88,320.7,45.4,174.8743393856,0.017415489944373,127.8256606144,0.0177722301474084,1413.9,0.00830345870235827,0.016549238079633,840.5,0.019238251696857,-1.35012536520953,0.590478357614519,-1.29337463369181,-3.07839294679275,-1.14763948108445,0.1677851516382,-0.191092287668852,-1.5609385112671,-0.065250262395292,0.422693205976316,-1.10228234602296,-1.51745443552562,-0.982389218689157,0.335742337012813,0.142828253240835,0.192914083771976,1.41786109314204,-0.0694917778216467,1.51057105140052,-2.18070471146283,-0.393548684750246,-1.78709141078068,-0.227232540770319,-0.0467261989392963,-0.187306798308958,-0.654333822078294,-0.366938408270354,-0.270913073917141,-0.106551987882498,-0.078668043242727,0.0974932376080762,0.411720099641972,-0.633235487902091,-0.0659840408770435
