"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","jgse","jgsi","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","gfsub","gssub","gsub","gftfbusx","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","gfeghhx_g","gfeghdx_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g","gfsub_g","gssub_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb"
"218",2024-06-30,0.0234336455597894,0.0234336455597894,0.0141815716891025,0.00970059880239527,0.00255102040816335,0.0107438016528925,0.0107270560190704,0.0180890538033396,0.0142576204523108,0.00970059880239527,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00514211282033505,0.00777740689243522,0.00483868059847814,0.0107767845902051,0.00560570214433187,0.00459193913967249,0.00973919730362094,0.00428082191780832,0.00501253132832069,0.0111956206093335,0.00632632892582241,0.0011945290569193,0.000826756858323785,0.00148610491900736,0.00800669216061189,0.00960447046799318,0.00927506985408244,0.00580762250453737,0.0107767845902054,0.0107767845902051,0.0107767845902054,0.0107767845902051,24085.8,16366.1,NA,20019.9,117.322086657483,120.331825396825,121.42366255498,128.642907814726,128.785387712626,128.048876240408,NA,NA,NA,1136.21925465838,801.329556354916,NA,3974.9108737472,NA,2672.60068909771,1716.4653733408,265.686444429484,4217.5,1729.42861520352,NA,1702.85190831134,2600.7,NA,NA,2131.38947445684,196.82479338843,193.450402144772,1703.26261846262,3067.05475989988,732.592500206263,541.211214640873,1519.64057995237,72.2360422847115,26.1659967409017,907.856113847312,NA,551.545770983214,525.828769184652,86.335594663754,80.8344765352403,0.644099414623429,81.4785759498637,NA,NA,20520.9,24685.7,NA,0.629670798,0.00927506985408244,0.00927506985408244,0.0141815716891025,0.0142576204523108,0.0142576204523108,0.00960447046799318,0.00960447046799318,0.00777740689243522,0.00777740689243522,0.00459193913967249,0.00459193913967249,1702.85190831134,2600.7,2131.38947445684,551.545770983214,249.783785371703,181.046729223049,356.310342864098,3618.6005308831,541.220915239675
"219",2024-09-30,0.0218292852000215,0.0218292852000215,0.0139857496122378,0.00960740125726489,0.00254452926208648,0.0106295993458707,0.0106132075471699,0.0177676537585421,0.0140571982549684,0.00960740125726489,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00523096070831541,0.00786081882438872,0.00481887444416351,0.0105705436398211,0.00543459258038248,0.00459531502029642,0.00971007506370092,0.00511508951406658,0.00498753117206996,0.0105523001814727,0.00570592957908023,0.00155103501759846,0.000826073896065038,0.00192906959489525,0.00836988737403677,0.00958284619236638,0.00980505248586927,0.00541320822807645,0.0105705436398209,0.0105705436398209,0.0105705436398209,0.0105705436398211,24340.4,16538.8,NA,20128.7,117.887447062612,120.931984126984,122.058824962865,129.654146406101,129.797746312663,129.055445257201,NA,NA,NA,1156.40720496894,812.594004796163,NA,4026.70751051207,NA,2698.79869977705,1733.02962685431,268.506318934919,4252.8,1747.78228369103,NA,1719.17007623707,2626.2,NA,NA,2151.86658837346,197.325619834711,195.506702412869,1721.3396981397,3109.94981981886,739.612821457421,546.932111403594,1535.7040070196,72.99961652205,26.4425855513308,916.757690693202,NA,559.298959232614,533.220448441247,87.1629353883432,81.2059364194205,0.647059254338012,81.8529956737585,NA,NA,20615.2,24925.4,NA,0.629670798,0.00980505248586927,0.00980505248586927,0.0139857496122378,0.0140571982549684,0.0140571982549684,0.00958284619236638,0.00958284619236638,0.00786081882438872,0.00786081882438872,0.00459531502029642,0.00459531502029642,1719.17007623707,2626.2,2151.86658837346,559.298959232614,253.295045563549,180.313862224806,357.458731460588,3669.24877905148,546.941718804852
"220",2024-12-31,0.0231706539667027,0.0231706539667027,0.0149731268945055,0.0101033834586466,0.00380710659898487,0.00566343042071193,0.0110851808634773,0.018800358102059,0.0152963671128108,0.0101033834586466,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00518122199393201,0.00788354634122701,0.00484876470292117,0.0106530706151091,0.00550457804031046,0.00459854864371922,0.00971298354289196,0.00508905852417296,0.00496277915632759,0.0105569932522311,0.00568068424803991,0.00151885162904275,0.000900427703159012,0.00192535545023698,0.00839446952595924,0.00956132780004681,0.0098240804203793,0.00574300071787492,0.0106530706151089,0.0106530706151091,0.0106530706151089,0.0106530706151091,24599.7,16713.4,NA,20239.5,118.459055554847,121.532142857143,122.691238831316,130.676280877625,130.821012860706,130.072859840474,NA,NA,NA,1178.14807453416,825.023741007194,NA,4082.27948507913,NA,2726.36633947569,1750.14082975441,270.391227610502,4288.5,1767.14534030352,NA,1735.60762488,2652,NA,NA,2173.60772166764,198.076859504132,196.613941018767,1740.42106002106,3156.51549310656,746.684502088492,552.758617808047,1552.06397025028,73.7772865917352,26.7242802824552,925.763991972573,NA,567.854201438849,541.376784172662,87.9963287856055,81.5793658682039,0.650034787794454,82.2294006559984,NA,NA,20710,25167.5,NA,0.629670798,0.0098240804203793,0.0098240804203793,0.0149731268945055,0.0152963671128108,0.0152963671128108,0.00956132780004681,0.00956132780004681,0.00788354634122701,0.00788354634122701,0.00459854864371922,0.00459854864371922,1735.60762488,2652,2173.60772166764,567.854201438849,257.169539568345,178.830300649643,357.909790533724,3724.36969454541,552.768721191506
"221",2025-03-31,0.0230372125853846,0.0230372125853846,0.0145930562920673,0.0100023261223541,0.00379266750948171,0.00563153660498794,0.0109636468551644,0.0184534270650263,0.0150659133709981,0.0100023261223541,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00524902900118773,0.00786530432651844,0.00479942114059373,0.0110489152306734,0.00595370438993048,0.00458715596330284,0.00965928280520512,0.00421940928270037,0.00576131687242798,0.011457872126557,0.00662664691666026,0.00133813077998157,0.000674713246870073,0.00177383592017732,0.00823131631106455,0.0103484728357308,0.00965309200603315,0.00571020699500369,0.0110489152306734,0.0110489152306734,0.0110489152306736,0.0110489152306734,24871.5,16904.9,NA,20360,119.027590450372,122.232328042328,123.335248702133,131.704089594985,131.849959939159,131.09592246774,NA,NA,NA,1199.88894409938,837.453477218225,NA,4137.2791783472,NA,2754.21485588106,1768.04069266371,272.313625201901,4323.8,1786.52197649232,NA,1753.56851323956,2677.6,NA,NA,2195.34885496183,198.828099173554,197.721179624665,1759.50242190242,3202.57870138424,754.411546375216,558.866000919233,1569.21259349016,74.5924455772364,27.0195545898968,934.700476962957,NA,576.409443645084,549.533119904077,88.9069564036874,81.9535831428287,0.65301659874764,82.6065997415764,NA,NA,20805,25410.6,NA,0.629670798,0.00965309200603315,0.00965309200603315,0.0145930562920673,0.0150659133709981,0.0150659133709981,0.0103484728357308,0.0103484728357308,0.00786530432651844,0.00786530432651844,0.00458715596330284,0.00458715596330284,1753.56851323956,2677.6,2195.34885496183,576.409443645084,261.044033573141,178.002102730132,358.291033317873,3778.98814502933,558.876003245355
"222",2025-06-30,0.0229052993386389,0.0229052993386389,0.0144740633579969,0.00990327038231231,0.00377833753148615,0.00560000000000005,0.0108447488584476,0.0181190681622088,0.0148423005565863,0.00990327038231231,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00527528889531736,0.00787664004511934,0.00485518025101328,0.0110568321170819,0.00590373280943024,0.00454217736121132,0.00966132244024154,0.00504201680672267,0.0049099836333879,0.0115055398139001,0.00661822687844982,0.00148482508760472,0.000674258315852549,0.0019674388864297,0.00837226513714784,0.00945216099459922,0.00985957573946816,0.00567778566359101,0.0110568321170819,0.0110568321170819,0.0110568321170819,0.0110568321170816,25146.5,17099.4,NA,20480.2,119.605490856852,122.832486772487,123.985877770013,132.741475301195,132.888494613563,132.128517860401,NA,NA,NA,1221.6298136646,849.883213429257,NA,4192.84925552634,NA,2782.13527672336,1786.14245253537,274.245619955749,4360,1805.90208905266,NA,1770.14352514176,2704,NA,NA,2217.08998825602,199.579338842975,198.828418230563,1778.58378378378,3248.93302841705,761.54236576774,565.045288467342,1586.56311369239,75.4172017251865,27.3183052688756,943.91622710929,NA,584.964685851319,557.689455635492,89.7473192691548,82.3258308528502,0.655982715958966,82.9818135688092,NA,NA,20899.5,25656.1,NA,0.629670798,0.00985957573946816,0.00985957573946816,0.0144740633579969,0.0148423005565863,0.0148423005565863,0.00945216099459922,0.00945216099459922,0.00787664004511934,0.00787664004511934,0.00454217736121132,0.00454217736121132,1770.14352514176,2704,2217.08998825602,584.964685851319,264.918527577938,176.57767991642,358.951541257971,3833.89771426837,565.055191737724
"223",2025-09-30,0.0213401699357263,0.0213401699357263,0.0141483602263353,0.00980615735461798,0.00376411543287336,0.00556881463802705,0.0107284020327498,0.0177966101694915,0.0146252285191957,0.00980615735461798,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00531575370813164,0.0078697467672415,0.00487339332691006,0.0110432863420358,0.00588373160418354,0.004526424077131,0.00965852175506021,0.00501672240802686,0.00488599348534202,0.0113395791665203,0.00643482639957482,0.00160123354287744,0.000598936887025392,0.00220902263020961,0.00850917431192677,0.00941241756247302,0.0100961538461539,0.00529287226534936,0.0110432863420356,0.0110432863420358,0.0110432863420356,0.0110432863420358,25424.2,17293.3,NA,20600.7,120.188375457856,123.432645502646,124.644956159525,133.786117097326,133.934293414452,133.168335836693,NA,NA,NA,1243.37068322981,862.312949640288,NA,4248.3462538104,NA,2810.11636693431,1804.414562969,276.185712315414,4397.1,1825.28513480148,NA,1786.8048551459,2731.3,NA,NA,2238.83112155021,200.330578512397,199.935656836461,1797.66514566515,3294.90010325433,768.710320505859,571.285245384105,1604.08398445661,76.2500554789528,27.6199891363389,953.446150556067,NA,593.519928057554,565.845791366907,90.5920585132287,82.6984724757924,0.658951971918665,83.3574244477111,NA,NA,20994.1,25903.9,NA,0.629670798,0.0100961538461539,0.0100961538461539,0.0141483602263353,0.0146252285191957,0.0146252285191957,0.00941241756247302,0.00941241756247302,0.0078697467672415,0.0078697467672415,0.004526424077131,0.004526424077131,1786.8048551459,2731.3,2238.83112155021,593.519928057554,268.793021582734,175.190392448305,359.926222498513,3888.42003131189,571.295051541459
"224",2025-12-31,0.0226539690777032,0.0226539690777032,0.0142092616490104,0.00980615735461798,0.00499999999999989,0.0181962025316456,0.00935754189944138,0.017901748542881,0.0144144144144145,0.0238256549232159,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00528060642217953,0.00791842700811163,0.00485673942050147,0.0110170624837753,0.00586873261588194,0.00450602788402477,0.00962789386926288,0.00499168053244592,0.00486223662884933,0.0115189119485581,0.00662997247935948,0.00180590917165024,0.00089786756453436,0.00235109717868354,0.00873302858702307,0.00936826451287409,0.0102881411781934,0.00561600561600573,0.0110170624837753,0.0110170624837753,0.0110170624837753,0.0110170624837753,25704.3,17492.5,NA,20721.6,120.772099078828,124.032804232804,125.303157115513,134.84549270026,134.994842340737,134.222819583808,NA,NA,NA,1265.62919254658,874.742685851319,NA,4304.97354008762,NA,2838.3645824471,1823.08850934755,280.663833646111,4435.5,1842.41115286933,NA,1803.5441156618,2759.4,NA,NA,2260.78545181854,201.332231404959,203.573726541555,1814.48687258687,3341.71820092883,775.911802122134,577.57913062856,1621.75627794259,77.0901071045558,27.9242802824552,963.255339158793,NA,602.075170263789,574.002127098322,91.4407488801464,83.0711140987346,0.661921227878363,83.7330353266129,NA,NA,21088.7,26153.3,NA,0.629670798,0.0102881411781934,0.0102881411781934,0.0142092616490104,0.0144144144144145,0.0144144144144145,0.00936826451287409,0.00936826451287409,0.00791842700811163,0.00791842700811163,0.00450602788402477,0.00450602788402477,1803.5441156618,2759.4,2260.78545181854,602.075170263789,272.66751558753,173.836631858345,361.180168895003,3943.79337119262,577.602956283483
"225",2026-03-31,0.0225263959818156,0.0225263959818156,0.0137412427586368,0.00980615735461798,0.00497512437810954,0.017871017871018,0.00927079009270781,0.0175869120654397,0.0142095914742451,0.0232712032645859,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00534949772811233,0.00790753450457227,0.0048583156851707,0.0109864886419782,0.00583931742722577,0.00448107280202192,0.00960490645539958,0.00496688741721862,0.00564516129032255,0.0119136772902673,0.00702125015533728,0.00159579183782022,0.000672796591163927,0.00215011727912429,0.00854469620110465,0.0101262340923445,0.0100746539102703,0.00558464223385702,0.0109864886419782,0.0109864886419784,0.0109864886419784,0.0109864886419782,25986.7,17700.9,NA,20842.6,121.358848062114,124.732989417989,125.973466069828,135.911788086573,136.062318714486,135.284191160968,NA,NA,NA,1287.88770186335,887.17242206235,NA,4360.59736528678,NA,2866.87976689116,1841.90756916778,285.148852937318,4473.4,1859.53966957921,NA,1821.80722557286,2787.2,NA,NA,2282.95506970411,202.333884297521,207.211796246649,1831.3085995086,3387.63756195874,783.768866665436,583.924697187054,1639.57368487026,77.9370566906689,28.2310700706138,972.959803328037,NA,610.630412470024,582.158462829736,92.3666993088861,83.4433618087561,0.66488734508969,84.1082491538458,NA,NA,21183.2,26404.5,NA,0.629670798,0.0100746539102703,0.0100746539102703,0.0137412427586368,0.0142095914742451,0.0142095914742451,0.0101262340923445,0.0101262340923445,0.00790753450457227,0.00790753450457227,0.00448107280202192,0.00448107280202192,1821.80722557286,2787.2,2282.95506970411,610.630412470024,276.542009592326,173.138454195412,362.329390858013,3998.26797442877,583.947968390319
"226",2026-06-30,0.0224002516107833,0.0224002516107833,0.0137041780464937,0.00980615735461798,0.00495049504950495,0.0175572519083969,0.00918563202632305,0.017282958199357,0.0140105078809107,0.0227419702522096,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00529809740029008,0.00785853090722477,0.00484923758231393,0.0109363636013808,0.00579102415245702,0.00444219947883218,0.00955140222310602,0.00411861614497533,0.00481154771451475,0.0111802224745634,0.00630043259771162,0.00191780013572118,0.000747049155834345,0.00263311878291383,0.00885232708901507,0.00925374719334693,0.0105123421354765,0.00555362721277319,0.0109363636013806,0.0109363636013806,0.0109363636013808,0.0109363636013808,26270.9,17898.8,NA,20963.3,121.947345949083,125.333148148148,126.640885762918,136.979855073907,137.131568651412,136.347326158465,NA,NA,NA,1310.14621118012,899.602158273382,NA,4417.2502399295,NA,2895.65279634247,1860.84019602934,289.639270632402,4513,1876.67014174809,NA,1838.66576907332,2816.5,NA,NA,2305.34208635115,203.335537190083,210.849865951743,1848.13032643033,3434.06235026482,791.021665615574,590.310709991318,1657.50465883926,78.7894046806594,28.5398153177621,983.187889664688,NA,619.185654676259,590.314798561151,93.2214373933744,83.8140338670949,0.66784090730753,84.4818747744025,NA,NA,21277.3,26656.7,NA,0.629670798,0.0105123421354765,0.0105123421354765,0.0137041780464937,0.0140105078809107,0.0140105078809107,0.00925374719334693,0.00925374719334693,0.00785853090722477,0.00785853090722477,0.00444219947883218,0.00444219947883218,1838.66576907332,2816.5,2305.34208635115,619.185654676259,280.416503597122,171.836010939315,364.002234988428,4053.24800494108,590.33345196157
"227",2026-09-30,0.0222755120981417,0.0222755120981417,0.0134619618984895,0.00980615735461798,0.00492610837438434,0.0172543135783947,0.00910202418149697,0.0169893322797314,0.0138169257340242,0.0222362735799346,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00530513266947086,0.00793346913984139,0.00484101181847096,0.0109017962841014,0.005767221763749,0.00440845408016988,0.00952480989769922,0.00492206726825262,0.005586592178771,0.0111459986144322,0.00627461132836449,0.00194357736026851,0.000821140638996853,0.00262620367668509,0.00888544205628183,0.00999504625894088,0.0105805077223504,0.00552295478080778,0.0109017962841014,0.0109017962841012,0.0109017962841012,0.0109017962841014,26557.3,18098.3,NA,21084.2,122.537694492053,126.033333333333,127.312732463269,138.066580526916,138.219497719406,137.429033462843,NA,NA,NA,1332.40472049689,912.031894484413,NA,4473.88208350492,NA,2924.6947907021,1879.91162705252,294.13628637667,4553.1,1893.8030039224,NA,1857.04331848994,2846.3,NA,NA,2327.94863360613,204.337190082645,214.487935656836,1864.95205335205,3480.29156678112,798.927963755226,596.746157095967,1675.57443696987,79.6483507198336,28.8509505703422,993.590516723806,NA,627.740896882494,598.471134292566,94.1531899724461,84.1835241866718,0.670785053280254,84.8543092399521,NA,NA,21371.1,26910.6,NA,0.629670798,0.0105805077223504,0.0105805077223504,0.0134619618984895,0.0138169257340242,0.0138169257340242,0.00999504625894088,0.00999504625894088,0.00793346913984139,0.00793346913984139,0.00440845408016988,0.00440845408016988,1857.04331848994,2846.3,2327.94863360613,627.740896882494,284.290997601918,171.187066872732,365.849619841312,4108.03246366361,596.768393369547
"228",2026-12-31,0.0221521541060332,0.0221521541060332,0.0133807548518923,0.00980615735461798,0.00245098039215685,0.028023598820059,0.0106354334948842,0.017871017871018,0.014054514480409,0.0229896907216496,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.0053270255671658,0.00792130245354605,0.00483142580425278,0.0108858957800682,0.00575312319177379,0.00440314256168395,0.00950926400749164,0.00489795918367353,0.00476190476190474,0.0112330992413652,0.00637089294056326,0.0019691982130261,0.000820466920265384,0.00266783081102062,0.00893896466143951,0.00916504732358869,0.0106102659593155,0.00549261929282507,0.0108858957800682,0.0108858957800682,0.0108858957800682,0.0108858957800682,26846.4,18301.6,NA,21205.5,123.129726271216,126.633492063492,127.990930644127,139.160247669997,139.314376165819,138.517650402801,NA,NA,NA,1356.21614906832,924.850059952039,NA,4530.99327141022,NA,2954.01913779001,1898.6525821914,301.01405388225,4593.8,1913.95164589803,NA,1874.06320838585,2876.5,NA,NA,2350.77686422074,204.838016528926,220.498659517426,1884.78662688663,3526.86049504932,806.250176351181,603.24227356927,1693.81456566247,80.515394364824,29.1650190114068,1004.1327763609,NA,636.563490407674,606.882355515588,95.0161084142104,84.5541962450107,0.673738615498094,85.2279348605088,NA,NA,21465.2,27166.5,NA,0.629670798,0.0106102659593155,0.0106102659593155,0.0133807548518923,0.014054514480409,0.014054514480409,0.00916504732358869,0.00916504732358869,0.00792130245354605,0.00792130245354605,0.00440314256168395,0.00440314256168395,1874.06320838585,2876.5,2350.77686422074,636.563490407674,288.286569544365,169.686685943507,367.569285953226,4163.423985457,603.265263259991
"229",2027-03-31,0.0220301548106692,0.0220301548106692,0.0133143192504686,0.00980615735461798,0.00244498777506119,0.0272596843615496,0.01052351138937,0.0175572519083969,0.0138597228055439,0.0224730424266855,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00534830124283947,0.00785920454787647,0.00483432870790934,0.0108729662077596,0.00575794015703468,0.00441179211001996,0.0094969907790845,0.00487408610885476,0.00473933649289116,0.0115672946627619,0.00670057318156125,0.00187732832712451,0.000819794306156085,0.00251560156741348,0.00881623057163994,0.00915112860291112,0.0103945767425691,0.00546261522704006,0.0108729662077596,0.0108729662077596,0.0108729662077596,0.0108729662077598,27138.3,18513.3,NA,21327.6,123.724975841726,127.233650793651,128.675464697563,140.253936521368,140.409276344566,139.606288950808,NA,NA,NA,1380.02757763975,937.668225419665,NA,4588.38855319679,NA,2983.63025848176,1917.57019717234,307.900218904973,4634.3,1934.10332969877,NA,1891.21300181578,2906.4,NA,NA,2373.82895205688,205.338842975207,226.509383378016,1904.6212004212,3573.81824163228,813.62827540109,609.80130642488,1712.23135419713,81.3908355269572,29.4821292775665,1014.57031156451,NA,645.386083932854,615.293576738609,95.885613041657,84.9272317808735,0.676711010206164,85.6039427910797,NA,NA,21559.9,27424.5,NA,0.629670798,0.0103945767425691,0.0103945767425691,0.0133143192504686,0.0138597228055439,0.0138597228055439,0.00915112860291112,0.00915112860291112,0.00785920454787647,0.00785920454787647,0.00441179211001996,0.00441179211001996,1891.21300181578,2906.4,2373.82895205688,645.386083932854,292.28214148681,168.242191468236,369.184227631658,4219.20432556513,609.823779467307
"230",2027-06-30,0.0232906837735471,0.0232906837735471,0.012625403376872,0.00980615735461798,0.0024390243902439,0.026536312849162,0.0104139203796467,0.0172543135783947,0.0136702568351283,0.0219791050660358,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00535199073086989,0.00788197194649953,0.00482620758871866,0.010851821963793,0.0057531086479492,0.00440632841525246,0.00948057393936086,0.00485044462409046,0.00550314465408808,0.0116888939303097,0.0068297246725475,0.00193236714975842,0.000893588502494547,0.00255754475703318,0.00889023153442814,0.00990947306934054,0.0104596751995596,0.00577249575551786,0.0108518219637928,0.0108518219637928,0.010851821963793,0.010851821963793,27432.8,18729.7,NA,21450.3,124.322098259047,127.933835978836,129.364134591915,141.359414114416,141.515978321742,140.706661803873,NA,NA,NA,1403.83900621118,950.48639088729,NA,4644.1215260191,NA,3013.52585392919,1936.65185343519,314.794181622186,4675.5,1954.25783805137,NA,1909.95392612566,2936.8,NA,NA,2397.1070922937,205.839669421488,232.520107238606,1924.45577395577,3618.93913852851,821.690902884631,616.418761635491,1730.8121840137,82.2740743835801,29.8020640956002,1025.18238749059,NA,654.208677458034,623.704797961631,96.8357889418305,85.3014490554983,0.679692821159349,85.9811418766577,NA,NA,21654.9,27684.5,NA,0.629670798,0.0104596751995596,0.0104596751995596,0.012625403376872,0.0136702568351283,0.0136702568351283,0.00990947306934054,0.00990947306934054,0.00788197194649953,0.00788197194649953,0.00440632841525246,0.00440632841525246,1909.95392612566,2936.8,2397.1070922937,654.208677458034,296.277713429257,167.482225426598,370.973710032559,4273.14781598654,616.440740740557
"231",2027-09-30,0.0217827273836275,0.0217827273836275,0.0123463380354001,0.00980615735461798,0.00243309002433101,0.0258503401360544,0.0103065883887801,0.0169616519174041,0.0134859011033919,0.021506413347478,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00531400234856272,0.00789173675813259,0.00481794184862427,0.0108629086349188,0.00577148105154701,0.00441932310931925,0.00949267640737594,0.00482703137570395,0.00469116497263489,0.0117674068458116,0.00691614342037128,0.00187019666286781,0.000892790714976499,0.00240662302656913,0.0088118917762805,0.00911048808195414,0.0103173522201034,0.00540175557056055,0.0108629086349188,0.0108629086349188,0.0108629086349188,0.0108629086349188,27730.8,18950.1,NA,21574.1,124.921074898958,128.533994708995,130.051575906956,142.474985398891,142.632785169727,141.817081738945,NA,NA,NA,1427.65043478261,963.304556354916,NA,4699.3793397345,NA,3043.72836396059,1955.95433450062,321.698641235827,4716.7,1974.41614868535,NA,1927.35453860671,2967.1,NA,NA,2420.6135016366,206.340495867769,238.530831099196,1944.29034749035,3663.61978446232,829.176908062412,623.114862323987,1749.61383863285,83.1678101366314,30.1258011950027,1035.75955527218,NA,663.031270983214,632.116019184652,97.7180102428917,85.6784237205677,0.682696603351137,86.3611203239188,NA,NA,21750.6,27947.3,NA,0.629670798,0.0103173522201034,0.0103173522201034,0.0123463380354001,0.0134859011033919,0.0134859011033919,0.00911048808195414,0.00911048808195414,0.00789173675813259,0.00789173675813259,0.00441932310931925,0.00441932310931925,1927.35453860671,2967.1,2420.6135016366,663.031270983214,300.273285371703,166.145637079198,372.728284288966,4326.65105544553,623.136368737335
"232",2027-12-31,0.0230303858559711,0.0230303858559711,0.0142458080066288,0.00980615735461798,-0.00121359223300976,0.00596816976127323,0.0105888429752066,0.0174039158810733,0.0141129032258065,0.00925226586102723,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00529404292916547,0.00789330463445026,0.00483113262939305,0.0107642044225194,0.00567346957694648,0.00444585436723588,0.00950717958443215,0.00480384307445947,0.0054474708171206,0.0118521801995768,0.00698729104044715,0.00180837100772924,0.000817661488144106,0.0024008450974744,0.0087349206012679,0.00989332518435648,0.0103131003336592,0.00570852921423781,0.0107642044225194,0.0107642044225194,0.0107642044225194,0.0107642044225194,28029.3,19174.7,NA,21696.5,125.524585180002,129.23417989418,130.740074532813,143.599583861433,143.758629193931,142.936487167479,NA,NA,NA,1452.49714285714,976.899580335732,NA,4762.25245600831,NA,3074.17261660912,1974.53712229699,324.017469038809,4757.9,1995.32821415559,NA,1946.42248380269,2997.7,NA,NA,2444.35041852837,206.090082644628,239.954423592493,1964.87813267813,3715.81100852106,837.380224849233,629.822198080753,1768.44703965236,84.0630454463154,30.4500814774579,1046.44144748725,NA,672.388567146283,641.037011390887,98.6847662945929,86.0593375148437,0.685731773026643,86.7450692878703,NA,NA,21847.3,28213,NA,0.629670798,0.0103131003336592,0.0103131003336592,0.0142458080066288,0.0141129032258065,0.0141129032258065,0.00989332518435648,0.00989332518435648,0.00789330463445026,0.00789330463445026,0.00444585436723588,0.00444585436723588,1946.42248380269,2997.7,2444.35041852837,672.388567146283,304.511013189448,164.99165770295,374.052880340965,4388.19957566734,629.831450346614
"233",2028-03-31,0.0215407959015572,0.0215407959015572,0.0138946370480295,0.00980615735461798,-0.00121506682867556,0.00593276203032311,0.0104778941988244,0.0171062009978618,0.0139165009940359,0.00916744621141263,0.0219475265887681,0.0618019154037673,0.00319847577672338,0.0010630905099613,0.00538894258797717,0.00778270236846956,0.00481246124243451,0.0104355085571171,0.00536492060931493,0.00444906235553133,0.00950271151596782,0.00478087649402381,0.00464396284829749,0.011390008709393,0.00654604487968369,0.00186333595364951,0.000742721330956542,0.00253880053650124,0.00878538851173838,0.00909302520382882,0.0103412616339194,0.00534223706176973,0.0104355085571171,0.0104355085571171,0.0104355085571168,0.0104355085571171,28321.8,19393.1,NA,21812.9,126.128667381153,129.834338624339,131.444625288418,144.717176682863,144.877459817847,144.048919304698,NA,NA,NA,1477.34385093168,990.494604316547,NA,4824.70382610382,NA,3104.71481638057,1992.74135328895,326.318302162199,4799.7,2016.2337614292,NA,1964.12135250521,3028.7,NA,NA,2468.32010336228,205.839669421488,241.378016085791,1985.46591786592,3767.44085382353,844.994544338974,636.394713018287,1786.90168386746,84.9402860764078,30.7678435632808,1057.26297228029,NA,681.745863309353,649.958003597122,99.5821093617436,86.4422208737229,0.688782636444008,87.1310035101669,NA,NA,21944.5,28481.1,NA,0.629670798,0.0103412616339194,0.0103412616339194,0.0138946370480295,0.0139165009940359,0.0139165009940359,0.00909302520382882,0.00909302520382882,0.00778270236846956,0.00778270236846956,0.00444906235553133,0.00444906235553133,1964.12135250521,3028.7,2468.32010336228,681.745863309353,308.748741007194,163.248681029622,375.517108970938,4449.18671713288,636.403880464498
