"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","purchases_cont","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont"
"11",1972-09-30,-2.62625302143202,-2.42860360052781,2.16964896344288,-4.44756154889875,-0.348340435976144,0,3.8965840792,13.9,112.9,5.2,13.6034159208,61.4,180.1,33.1,17.5,75.4,293.1,38.3,166.4205840792,0.00819635418999409,117.9794159208,0.0152205102613685,1290.6,0.0163963122513968,0.00733657726981263,0.00905973498158419,775.8,0.00881057268722474,-2.27791258545587,0.530342595717478,-1.01426567676921,-0.972985197566629,0.600940736593913,0.213325654412049,0.0803987605842931,0.310895784760262,0.119264250214814,0.317016941305429,-1.0930497223578,-1.38388098232687,0.583291201374806,0.346513764384161,0.16267304273436,0.1838407216498,-0.213778803280817,0.0910984184581302,-0.304213789471629,-1.23558078140381,-0.7554499562725,-0.461804505646187,NA,NA,NA,-1.10284582030047,-0.501678495080009,-0.582177573468016,-0.158458147530009,-0.183884261992424,0.109448441056273,-0.0675233112068279,-0.390265565825589,NA
"12",1972-12-31,-0.188121433830209,-1.04491136450457,-3.48304743011097,3.492665192027,-0.197739195746235,0,3.851274962,14,115.7,5.7,13.848725038,71.4,183.7,36.6,17.7,85.4,299.4,42.4,182.551274962,0.0217236783651709,109.248725038,0.013763440860215,1328.9,0.0188169731761414,0.0074890940068526,0.0113278791692888,800.5,0.00811609545234004,0.00961776191602537,-0.0730908155358705,8.82336871477686,1.72611896951065,3.50232124371292,-0.106116049999589,-0.11691213348278,1.03817411005714,0.418853014812198,0.0330252344637163,9.04184136720557,0.789505378399411,2.98346822890073,0.240086539881177,0.108937882214672,0.131148657666504,1.76226643931511,0.0354086053715626,1.72757226158042,-1.43537115683597,-0.749482382353174,-0.673827783669742,-1.20498733743555,-0.163713091668635,-1.03794465785708,-0.638005515075226,-0.768848986435574,0.14694847772011,-0.238291953025128,0.0455442360824764,0.0744108290349225,0.546185166376914,-0.444869411695636,-0.373465779462436
"13",1973-03-31,-0.20645537334228,-0.994293992953232,1.69289682711175,-1.55985974964949,-0.339492450804537,0,4.288443174,14.2,118.4,6,14.211556826,72.7,196.7,39.3,18.5,86.9,315.1,45.3,181.728443174,0.0161311361363539,117.871556826,0.0196981635250624,1377.5,0.020485291828459,0.00774934492947543,0.0127359468989836,825,0.0120761321373879,0.133037077462257,0.44908905591652,-0.19309574151012,9.76425216618117,2.05939977236499,0.360814848562683,-0.0775566789360891,0.406192303363909,0.186994780718879,0.0882742073538374,-0.11553906257403,9.35805986281721,1.9743875393528,0.246208602000057,0.115348529823845,0.130860072176211,1.5162471467571,-0.0198941269410053,1.53685570133498,-2.64003388026149,-0.71593019980216,-1.93624456612306,-0.250300663181048,-0.0432795843592643,-0.203757575835502,-1.12787879468537,-0.663755381278585,-0.472286368447369,-0.199790919189882,-0.142158587838775,0.0741089930017479,0.456391646250916,-0.794652383252761,-0.0753407068044393
"14",1973-06-30,-1.52697565549028,-1.1369513710237,0.201144954160797,-1.53578783672944,-0.192332772921637,0,4.5743393856,14.4,120.1,6.1,15.0256606144,73.6,200.6,39.4,19.6,88,320.7,45.4,181.0823393856,0.017415489944373,121.6176606144,0.0177722301474084,1413.9,0.0246815682411732,0.00813233016154014,0.016549238079633,840.5,0.019238251696857,-1.33464288256865,0.593644235619653,-1.27850356349472,-3.02447034358096,-1.13988735818539,0.168519026660949,-0.188662262389235,-1.54067689203423,-0.0642234911503827,0.425125208958704,-1.08984130110548,-1.48379345154669,-0.975663867035003,0.337496641136501,0.143222282918121,0.19427435821838,1.42593833992563,-0.0681147707003573,1.51726753826286,-2.19726059255798,-0.399889079026073,-1.79730704589856,-0.228520375253037,-0.0468919165622984,-0.188428634175721,-0.662345986748889,-0.371673483370609,-0.274193783593045,-0.107926964318144,-0.0796206994099588,0.0980026544135029,0.414065579651726,-0.638043003283625,-0.0663580037032413
"15",1973-09-30,-1.86950682638685,-0.947764822262406,0.782545917914173,-2.62454037195046,-0.0275123723505653,0,4.6219887542,14.5,123.3,5.9,15.5780112458,74.6,205.8,37.6,20.2,89,329.1,43.4,177.0659887542,0.0206922656348572,127.0340112458,0.0134322256613912,1433.8,0.0274599795647259,0.00835939929393281,0.0191005802707931,858.9,0.0181964709874447,-1.84199445403629,0.0795049424849985,-1.33691658476123,-0.116467599237751,-3.20563651077454,-0.0738261947469896,-0.282404532051839,0.010639979206573,-0.361990808716402,0.153331137231991,-0.95451205270939,-0.127107578444367,-2.84630128908627,0.236058169159193,0.0786131168573368,0.157445052301856,1.35334188562743,-0.149745511543487,1.54843851393375,-1.57710034107615,-0.295599462108167,-1.27543641133463,-0.10954907187663,-0.0336405350759558,-0.0792287968945149,-0.0972493581661608,-0.400372391870273,0.35121835800646,-0.113267527228311,0.0993615837064742,0.066782139941776,0.382867780077071,-0.446170264113771,-0.0309920282556417
"16",1973-12-31,-0.67786436110554,-1.07020055408124,0.0648994601977523,-0.151349398472265,-0.591414422831027,1,4.8125862286,14.9,125.2,6.1,16.2874137714,76.3,212.7,39.4,21.1,91.2,337.8,45.6,181.8325862286,0.0213853063579053,130.7674137714,0.0189592577652278,1476.3,0.0259175819321111,0.00859848347422254,0.0173190984578886,873.9,0.0204540720683191,-0.0864499382745128,0.313138378040662,-0.385677443286212,-0.861196029050518,0.939119089453698,0.056316889401602,-0.0212620553668543,-1.68218009839541,0.0285899222990036,0.256821488639059,-0.467320643473599,0.920984069344939,0.707623911600436,0.322959737713913,0.115160528222605,0.207799209491308,-0.718693499936764,-0.128224243967404,-0.591122938469062,-1.51178777986727,-0.0742108353651494,-1.44959250924031,-0.2124034565477,-0.0438435296600318,-0.165116678463033,-2.11992499863782,-0.13111808076998,-1.9980329166811,-0.0365791828065226,-0.557409099367024,0.0900989643503732,-0.20050034870603,-0.421756947933398,-0.0592560905419723
"17",1974-03-31,0.878735066524168,-0.798902944114627,0.24356939157818,0.722485409333193,-0.0873197343872048,1,4.4178813342,13.2,125.9,6.3,17.4821186658,82.4,221.4,37.4,21.9,95.6,347.3,43.7,187.9778813342,0.0102468936582218,136.6221186658,0.0290125551408214,1491.2,0.0291352030316046,0.00888489208633092,0.0202503109452736,891.9,0.0297599608099284,0.966054800911373,-0.0154063961110751,0.875589415861157,-3.55423130835635,-3.66220529206942,-0.580686581254811,-2.27580830815426,-4.13833558261167,-0.0357336026671815,0.565280185143738,3.15139772401541,0.480239788965662,-3.52260720411262,0.218448261007704,-0.0966772934863311,0.315125554494036,-0.478239339528226,-0.622830860541493,0.143937838513562,-0.0818857576930417,0.552635543859847,-0.628073128056323,0.0194015265239881,-0.0280045076723484,0.0473871331113166,-0.322275309689576,-0.194877117840325,-0.121622601937409,-0.0528014950458106,-0.0329533568888191,0.0591880406442332,-0.129577820098415,-0.0221867527448464,0.00525679781182365
"18",1974-06-30,0.0663994865828922,-0.400559158596333,0.293250901999998,-0.486481761387243,0.259630345970137,1,4.8076943931,13.6,129.7,6.6,18.6923056069,88.3,228.5,39.3,23.5,101.9,358.3,45.9,191.2796943931,0.0180496765434071,143.7203056069,0.0347897774113768,1530.1,0.0313735602778944,0.00916319035904034,0.0222103699188541,920.4,0.0283052527254708,-0.193230859387245,0.779441096449208,2.71801684112074,-2.01279028325069,0.562629037206861,0.224281923575403,-0.0945834487155484,-0.917276984339964,0.0639488085675799,0.555159172873804,2.8126002898363,-1.19551329891078,0.49868022863928,0.260252554694354,-0.0841306416805789,0.344383196374933,0.420977751510254,-0.601663127464913,1.02198719647546,0.277127473017488,0.694090796816701,-0.398593216701204,0.00954415055457479,-0.0293475838321399,0.038872833301695,0.96790192977667,-0.021050556160931,1.00665000945089,-0.00564660841226689,0.27002414416601,0.0698102346283137,0.112923216606828,0.0743367685132746,0.00256012622172071
"19",1974-09-30,-0.155189456390347,0.0280201839027934,0.152082554844725,-0.730105658862819,0.422833647627747,1,4.9376320794,14.5,133.7,7.3,19.5623679206,93.3,235.1,43.5,24.5,107.7,368.9,50.8,195.8336320794,0.0292225621714914,150.8663679206,0.0364882090503507,1560,0.0400073880549974,0.0091859807801018,0.0308214072748956,949.3,0.0269863911484636,-0.578023104018094,0.149949259678714,2.11403530047917,-2.360560862005,3.23968812847885,-0.0439680234060917,0.408055741771509,-0.691556639134916,0.461262345271469,0.193917283084804,1.80597955870768,-1.66538698567723,2.77842578320738,0.276102526062939,-0.0774125531288768,0.353515079191816,1.19744192568934,-0.44630956585466,1.6430978090443,0.288761786102709,0.547431205641807,-0.252965250021609,-0.144861827266953,-0.0404330842293469,-0.101114310789293,1.61744441058804,-0.0167239975710773,1.64253332742522,-0.00437200119497478,0.429392412894639,0.0721789493661694,0.313036252712723,0.0754883435338107,-0.0378698979849561
"20",1974-12-31,0.51872546316903,0.327167639971436,-0.670407655083304,0.287347524791849,0.901785593460485,1,5.197507452,15.1,134.8,6.5,20.602492548,98.2,237.6,38.1,25.8,113.3,372.4,44.6,205.237507452,0.0331948626090932,154.062492548,0.0294132718421727,1599.7,0.0394360735461563,0.00910236661532005,0.0303337069308363,959.1,0.0254138668868951,-0.383060130291455,0.454352279195732,1.88260165181144,-9.23303853896715,-7.95342466191252,0.0894469107994027,0.0995146142178864,-3.51482041924618,-1.05196850456617,0.364905368396329,1.67963541424332,-5.61476649637075,-6.90145615734635,0.30787565382283,-0.0699582983143717,0.377833952137202,1.70780472208632,-0.419134815198093,2.12616292203061,1.37952613195437,0.976463483494379,0.396446254312199,0.12175730663238,-0.00399048093706602,0.125684424055792,3.51696381449589,0.483379889044847,3.0261275525358,0.123943561293551,0.775930141675846,0.0789424753391872,0.437898646688799,0.353724649219068,0.0312198222134308
"21",1975-03-31,1.84421974133494,0.568538808674129,0.590989398659575,-0.387020377954272,1.64025072062964,1,5.971448763,15.9,136.5,6.1,21.828551237,106,238.6,31.5,27.8,122,375,37.6,209.223448763,0.0181851715234231,160.876551237,0.0201105082383395,1616.1,0.0313754847738315,0.00877740771579227,0.0225980770580392,985.2,0.0188168106604187,0.203969020705304,1.28806916589376,5.5735750579753,-7.67608692330094,-8.23070213957901,0.630520155357527,0.383327302519209,-2.01970063711323,-0.579362419445372,0.657549010536226,5.09024775545608,-5.55638628618772,-7.65133972013364,0.601157655273917,0.202563217423404,0.398594437850512,2.764851491562,0.179170697203438,2.56240417910476,2.74487804100105,1.20170569980171,1.52477298128312,0.448885506641109,0.0293140345599309,0.419508108567524,6.55977269447807,1.61275364898848,4.90527970680592,0.403264024251667,1.22654990480863,0.150317598368173,0.691342499609177,0.686348200537863,0.112242422114424
"22",1975-06-30,1.5724654073867,0.945055288875082,-1.46507014988401,-0.0292804662778938,3.06681602354861,0,6.195939318,16.7,140,6.6,22.804060682,119,202.7,34.2,29,135.6,342.7,40.8,213.899939318,0.014491178495091,159.500060682,0.019811643000049,1651.9,0.022941036433199,0.00842590363517548,0.0145151327980235,1013.6,0.0122888968738772,-1.4943506161619,0.624128545848333,11.0727943378955,-40.0680501908948,2.42112350085961,0.100793185124425,0.470634671906065,0.672429730514295,0.373639716894778,0.523335360723909,10.8042311460404,-40.84255140146,2.04748378396484,0.56621233138872,0.174778251271934,0.391434080116785,4.64467642833633,0.306344774343301,4.36052112175068,6.81759353095554,0.817684293463166,5.99996555258328,0.362221148461668,0.0146908662588929,0.344133585355787,12.3907034391423,1.31349818533729,11.0960543398065,0.325103195430306,2.74637815476927,0.140142894966579,1.14960124456069,1.68741873175064,0.0896531522706931
"23",1975-09-30,2.73775212841258,1.66829068507581,-0.415684812166601,1.38755056240293,1.76588637817626,0,6.195939318,17.2,144,8.2,23.604060682,120.8,237.5,43.2,29.8,137.9,381.3,51.4,224.267939318,0.0134628432667927,161.132060682,0.0127757308962151,1709.8,0.0258750968229009,0.0082190846463408,0.0176560121765601,1047.2,0.0187065171091865,0.971865750236328,0.0191575490897087,-1.35111159804953,29.3725962783809,9.50143544837449,-0.166829394577881,0.0503424506826953,0.230415754226186,1.42229102841352,0.18598694366759,-1.40414660890772,29.3421805241546,8.07914441996097,0.536784196506194,0.147134442758282,0.389649753747912,3.86501837616737,0.225859283848318,3.63824273403722,2.82532870619751,0.669490763481624,2.1378942578068,0.0655379914023155,-0.028743359681064,0.094271811402915,7.29266927027339,1.01374113040716,6.26005855699484,0.245472759950883,1.5158444353762,0.129979828441478,0.935896452852442,0.684140373193901,0.0158697236884353
"24",1975-12-31,0.897997001788251,1.76310856973062,0.473930668663358,-0.503079979295785,0.927146312420678,0,6.555124206,18,147.5,8.4,24.844875794,121,244.8,43.9,31.4,139,392,52.3,229.079124206,0.0229739252995067,166.520875794,0.012803552867807,1761.8,0.0247857007617283,0.00806751682846807,0.0167181839332602,1076.2,0.0167601658594376,-0.029149310632427,0.860135055900408,-2.32373744266218,1.23320459110153,-0.376142890158356,0.205354072659176,0.372963857768028,-0.0751863070584307,-0.00358699804082541,0.654780983241238,-2.79918406869902,1.4034253616224,-0.372555892117532,0.628085321264746,0.173213554176731,0.454871767088017,2.91859207991081,0.287385363647099,2.63050835037519,0.221589382068609,0.617928098255769,-0.425810825514793,0.194820129198025,-0.0146620259192965,0.206139282103524,3.96308691244219,1.0638649901603,2.86570857405194,0.248886417162312,0.670419598561689,0.146937728685167,0.682791456289813,0.0518398367220982,0.0455772907235992
"25",1976-03-31,0.212634866587298,1.35521235104371,0.488405204781087,-1.07987378125316,0.804103443059375,0,6.0397682448,18.2,152.4,9.7,26.7602317552,123.7,251.3,49.9,32.8,141.9,403.8,59.6,229.4517682448,0.0146045742628824,171.8482317552,0.011288893035406,1820.5,0.0187361343164705,0.00778484304481308,0.0109512912716574,1109.9,0.0110349554489375,-0.591468576472077,0.809058327296231,0.284048009368632,4.42263899044974,6.31572453877685,-0.638722077858426,-0.138756372887517,2.12407972217179,1.14191369265249,1.44778040515466,0.422804382256146,1.89291332872986,5.17381084612435,0.520307882580303,-0.112365948296859,0.632673830877164,1.72844849397431,0.169916536680586,1.58033359140521,1.23997460141611,0.128563341892026,1.13638479382484,0.0529426369842961,-0.0464926563170837,0.099491838544472,3.54167361495502,0.139621273958669,3.44888405465168,0.0316996875828515,0.783036452412688,0.118130975724896,0.392427856504553,0.281524486642323,0.0120201241876027
"26",1976-06-30,-1.77931157091117,0.517268106469241,-1.17227924177376,-0.452635222363248,-0.154397106774163,0,5.9205622926,18.5,156.2,9.6,27.3794377074,121.2,258.9,49,33.3,139.8,415.3,58.6,231.0805622926,0.00838538837588265,169.9194377074,0.012131555883574,1852.3,0.0176509908855618,0.00769141125742911,0.00995957962813265,1129.5,0.00837231374144132,-1.62491446413701,-0.0268901799629475,-4.37944257733969,5.01346784545626,-1.95739800993267,-0.216227128341376,0.00764020502056084,1.35188831017214,-0.255818132489043,0.189336948378422,-4.48708278236028,3.56318590778383,-1.70157987744363,0.373828669272765,-0.183695518826664,0.557524188099429,-1.74830481195362,0.0657427816313475,-1.86021204248495,0.591583318432409,-0.0932110528125349,0.721277208653478,0.0801929920425389,-0.0401061682724617,0.123689038891426,-0.702699832205908,-0.251269958280313,-0.457721606840613,-0.0552089993475008,-0.100570526084178,0.0821375818231837,-0.384137283593215,0.129982602237277,0.0176199927585914
"27",1976-09-30,-0.938314509733781,-0.40174855306735,-0.776763205584961,-0.19240277721808,0.0308514730692605,0,6.3179154666,18.8,159.8,9.7,28.7820845334,126.2,266.8,48.5,35.1,145,426.6,58.1,234.6099154666,0.0114466552200114,168.8900845334,0.00742867559930738,1886.6,0.0204572175763342,0.0076822680037667,0.0127749495725675,1158.8,0.0151601734512086,-0.969165982803041,1.03934669954933,2.00662668459444,1.81353406374865,-1.83856706926155,0.262113076450749,-0.122585166917037,0.0320106447328499,-0.119287437967763,0.777233623098574,2.23149609565702,1.9860919073069,-1.61927963129379,0.603371228126179,-0.0871834628452222,0.690554690971401,-0.992813698358729,0.0268340676714076,-1.04219243395788,0.497683918489256,-0.0111009451982648,0.496597760359808,0.0346240106587726,-0.0481962806307496,0.0827883169650103,0.142865458915478,-0.119646621002829,0.22774833433834,-0.0258374174815805,0.0491817382364282,0.130296653485111,-0.214395875043725,0.107473717753983,0.00747697687389141
"28",1976-12-31,-0.924529429864827,-0.85738016098062,-1.23820722042953,0.366742665180992,-0.0530648746162945,0,6.3179154666,19.1,164.5,9.6,29.5820845334,127.7,273.9,47.5,35.9,146.8,438.4,57.1,244.4259154666,0.0267283560230336,166.3740845334,0.0119429993214204,1934.3,0.0247149455930464,0.00773846607863082,0.0169764795144156,1192.4,0.0158278145695365,-0.871464555248533,-0.0271764507506802,-1.61711069398427,1.74662467549183,-2.36920090565852,-0.148889768997293,-0.143046076185549,0.934108352422868,-0.328592922287223,0.12171331824662,-1.47406461779875,0.812516323068962,-2.14296461143611,0.403726139129684,-0.166888327217928,0.570614466347611,-0.833822679906201,-0.089268167468147,-0.744040557505317,0.0349147158195831,-0.252969874033451,0.276000966276317,0.14490134382918,-0.0362901858112087,0.177807934399562,-0.250280481127753,-0.545416554530735,0.280382809518174,-0.115640104851211,0.0594472192342147,0.0855986725600942,-0.176788440561052,0.00740267482658392,0.0307222185580791
