"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppoth","pi_gdp","pce","pi_pce","purchases_cont","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont"
"58",1984-06-30,0.544744518760231,-0.109098021211049,0.127641702260513,0.929316432169551,-0.512213615669834,0,16.225757851,34.4,320.8,19.9,84.074242149,244.3,594.2,63.8,100.3,278.7,914.9,83.7,461.425757851,0.0099527495727354,357.674242149,0.00952706792641522,4009.6,0.00884100692975398,0.00898260936183237,2475.9,0.00968480018935658,1.05695813443006,0.280765740903334,-4.55202695982467,4.74533875836278,-2.77284102441249,-0.0723307145727041,-0.433582603473596,2.51068527527798,-0.572368723094126,0.353096455476035,-4.11844435635103,2.2328009023729,-2.20047230131837,0.686247487505317,0.0542441565501613,0.632003330955153,-5.6912667643207,-0.218007687013562,-5.47325907730714,0.120989551653326,-1.42992369874432,1.54544847200782,-0.120425353336133,-0.0358930957034109,-0.0845802591223369,-5.00445507849819,-1.62958032491114,-3.38038753346651,-0.16679003351103,-0.345987823593716,0.070238477777469,-0.582509840006213,0.0123834652801439,-0.0123257187212337
"59",1984-09-30,-0.527388540307611,-0.557900944292633,0.705083849552031,-0.803462414107298,-0.429009975752344,0,16.494693064,34.5,326.3,17.5,85.905306936,243.5,611.8,53.8,102.4,278,938.1,71.3,464.394693064,0.0148715906828589,371.305306936,0.00933288146197753,4084.3,0.00901706803300528,0.00903551565080396,2513.5,0.00771650159213899,-0.0983785645552671,0.421622966598022,-5.3636458545277,7.89045714995552,-13.8005997776246,-0.00257963572044417,-0.475634795104952,0.131870864253699,-2.73299803554037,0.424202602318474,-4.88801105942269,7.65691292873919,-11.0676017420842,0.672845333224274,0.0646400605890872,0.608205272635187,-3.83312538710849,-0.235227563377163,-3.59789782373131,-1.51222473515073,-1.25889614449207,-0.240738623323114,0.372108792093453,0.0601519342602249,0.311908856343613,-4.30039599694149,-1.36933171301993,-2.91852231807563,-0.136605318537503,-0.291153463495174,0.0671234370734511,-0.382394791211941,-0.15086040853459,0.0371217869207355
"60",1984-12-31,0.52815284373297,0.0843270312044544,-0.170594195358137,1.14431693996311,-0.445569900872007,0,16.853273348,35.2,333.2,17.7,87.646726652,248.2,626.1,54.3,104.5,283.4,959.2,72.1,486.053273348,0.0123192812444828,376.646726652,0.00991812382157709,4148.6,0.00915866895228445,0.00697932539458579,2561.8,0.0061647022332505,0.973722744604977,0.53088679060123,1.14010281042124,6.72514549084985,-0.29255636552864,0.105825979588861,0.171343694099043,1.89998398215994,-0.0681589957468631,0.425060811012386,0.96875911632219,4.92516150868983,-0.324397369781778,0.516216056956803,0.0487952223009468,0.467420834655862,-2.81500337866154,-0.131036788816217,-2.68396658984531,-2.26475319250947,-1.36711640983976,-0.903275499592335,0.013937648885359,-0.00267441470699072,0.0198973954360683,-4.54960286532884,-1.45203239106202,-3.09992385934571,-0.142206242544576,-0.303594139445752,0.0505561351474478,-0.275690167584314,-0.221800865999997,0.00136499756485655
"61",1985-03-31,-0.503240680624921,0.0105670353901672,0.248245150071005,-0.0254915510884847,-0.725994279607441,0,17.206224192,36.5,338.7,20,89.093775808,255.3,670.4,57.7,106.3,291.8,1009,77.7,488.406224192,-0.00399186125375439,387.193775808,0.0117899797959131,4230.2,0.00937673696518759,0.0102376326408609,2636,0.0117914531231937,0.222753598982521,-0.412075864235831,2.40093492895278,29.4954720672246,4.07377349462772,-0.00380244984191691,0.55487970888899,-1.55324093744866,1.92532303543565,-0.408273414393946,1.84605522006373,31.0465961856644,2.2505672782009,0.18476991762002,0.00610046537710405,0.178669452242913,-1.43429289187013,-0.0411736490078658,-1.39311924286226,-5.74073753444738,-1.19861659810327,-4.56560603640344,-0.539389162251086,-0.0766351173802365,-0.462872606994092,-7.52964967094858,-1.31032489911427,-6.24292843401688,-0.126338996202504,-0.601931102927916,0.0178151586192952,-0.138291750650352,-0.553510826249567,-0.0520068613268173
"62",1985-06-30,1.0850634126093,0.145646758852435,0.460984740742389,0.64349337091761,-0.0194146990506953,0,17.564687196,37.1,345.7,19.6,90.735312804,255.1,628.3,56.3,108.3,292.2,974,76,500.964687196,0.00235413140333485,399.535312804,0.00985794449218957,4294.9,0.0094254049229654,0.00591759745543308,2681.8,0.00811212248162385,1.10447811166,0.135760836892146,-4.71745049665918,-52.6953651512306,-3.06266587933659,0.0567083757032982,-0.0401197502675217,1.06003946806561,-0.750750548091784,0.0790524611888515,-4.67733074639159,-53.8571583720367,-2.41191533124481,0.152143814217503,0.0351342606892046,0.117009553528297,-1.4715131876579,0.0473554929635009,-1.51886868062138,1.53313253192465,-0.924510509127379,2.47657405753747,-0.419083308294888,-0.0533707522443859,-0.362497784840412,-0.205320149810628,-0.895391507719059,0.712217145603974,-0.084666588598086,0.0673459548583022,0.014386441701811,-0.139143604336239,0.144970217193008,-0.0396277536092751
"63",1985-09-30,0.930738926096535,0.510178625453472,0.318081264286875,0.838255721409511,-0.22559805959985,0,17.9679580755,38,351.5,20.9,92.4320419245,257.2,666.5,60.8,110.4,295.2,1018,81.7,517.3679580755,0.00533773291925455,410.0320419245,0.00828494193031637,4386.8,0.00943917616036583,0.00663651739098459,2754.1,0.00783906309029092,1.15633698569639,0.228766689153886,-2.04870150904185,27.1709949698603,4.38685381695009,0.0997840117645623,0.258977323800629,-0.173087308952006,0.961346510687125,0.128982677389317,-2.3076788328425,27.3440822788124,3.52723513018802,0.108751151792572,0.058166081373331,0.0505850704192369,-0.725650709923578,0.212643219717257,-0.938293929640837,-1.22699811401853,-0.771532564903567,-0.448916533385103,-0.57840509328896,-0.0936857285734603,-0.484895520969577,-2.42230276543849,-0.59440899238644,-1.82152091357628,-0.0553595187209425,-0.169645012789707,0.0101283989655239,-0.0675825476657038,-0.114274894783909,-0.0538690161157615
"64",1985-12-31,-1.00253666086276,0.127506249304539,-0.0909493702727528,-0.347342791872608,-0.564244498717402,0,18.4160368305,38.7,357.4,20.5,94.2839631695,256.9,676.5,59,112.7,295.6,1033.9,79.5,521.8160368305,0.00656434018727658,416.6839631695,0.0092594891145148,4444.1,0.00939603583636162,0.00520481399638406,2779.4,0.00697216755693009,-0.438292162145361,0.492950345380578,-4.43189364169973,-0.762831054370963,-3.53728221723193,0.153975562658076,0.0780082710549195,0.146576507257919,-0.742095450919795,0.338974782722516,-4.50990191275469,-0.909407561628882,-2.79518676631213,0.100215451617925,0.0689997375639043,0.0312157140540162,-1.9793499116508,0.191642749532329,-2.17099266118313,-3.65925613307045,-0.45896379572226,-3.19984854678277,-0.649678824330427,-0.115018233447789,-0.538170080470049,-6.18806941743375,-0.313339542073816,-5.87779557438194,-0.0285711262946855,-0.535952910949388,0.00913790932961843,-0.180482348103474,-0.333660630352006,-0.0592394295915407
"65",1986-03-31,-0.261463866097713,0.187950452936341,0.381093409785036,-0.444385981278307,-0.198171294604441,0,18.735024145,39.5,363,21.4,96.364975855,265.3,679,63,115.1,304.8,1042,84.4,520.335024145,-0.00253188836674012,426.464975855,0.00415682802046446,4507.9,0.00915534648042793,0.00492351295374438,2823.6,0.00709140655536333,-0.0632925714932715,0.568990932866328,4.39745980262006,-8.69751796370474,3.6083831336546,0.0197865122168288,0.171250657514889,-0.206589534991792,0.566941562766278,0.549204420649488,4.22620914510526,-8.49092842871278,3.04144157088832,0.320955480965911,0.0743072540271221,0.246648226938789,-1.53013181507566,0.105326212973156,-1.63545802804879,-0.264680714932262,-0.225373517273329,-0.0328634070935206,-0.727875576836986,-0.157832773768019,-0.570164449386494,-2.20173262587899,-0.203572824041069,-1.99183765759002,-0.0183229741941963,-0.179279283327559,0.0288882321249217,-0.137722536853415,-0.0238231106349778,-0.0655138792409699
"66",1986-06-30,1.02360884430247,0.172586810859632,-0.211917768788926,1.23627937252717,-0.000752759435776239,0,19.180036595,40.5,367.4,22,98.419963405,267.5,683.4,63.4,117.6,308,1050.8,85.5,537.680036595,-0.0024998557775513,429.819963405,0.00440906307409672,4545.3,0.00905804008787947,0.00350731292824458,2851.5,-0.00105344865823898,1.02436160373825,1.57867152644837,0.760200532245619,0.459215730314554,0.42441248333833,0.295046236294827,0.683818638529189,1.49433331104052,0.428701743405696,1.28362529015357,0.0763818937163592,-1.03511758072591,-0.104289260067354,0.645610386116062,0.127933272660216,0.51767711345585,-0.297660333572077,0.268212350452416,-0.565872684024502,-0.0808361403305003,-0.245257807646037,0.170754303038229,-0.275597322864825,-0.0827687417810179,-0.186283560734667,-0.00848341065133927,0.0681190736855769,-0.0637248282650905,0.00604441746139683,-0.00565450238604144,0.0572870193319339,-0.0264123280083477,-0.00717284237276783,-0.0244546083865946
"67",1986-09-30,1.14995462612392,0.227390735866479,-0.0973193571610963,1.23861952253277,0.00865446075224634,0,19.625049045,41.2,375.9,22.4,100.474950955,271.8,696.6,64.6,120.1,313,1072.6,86.9,557.325049045,0.0014265610240396,436.274950955,0.00865748079502482,4607.7,0.00893326039662279,0.00475615688111408,2917.2,0.00527279791308199,1.14130016537168,0.829367542778712,0.624534040610911,6.87227392816226,0.185382014520243,0.172539731749158,0.124654638456974,3.28069417701448,0.0874667171864942,0.656827811029558,0.499879402153965,3.49157975114781,0.299335903164717,0.780745578181648,0.14430330965675,0.636442268524904,0.303817665099794,0.237989746250094,0.0658279188497019,-0.953932660534924,-0.643424229132061,-0.298276197097923,-0.0322877816035548,-0.0401381000103222,0.0042771542240267,0.0983428011429633,-0.301269273235539,0.408271144500709,-0.0265125974730415,0.0359290823048608,0.0687079469501813,0.0267368635821437,-0.0839489283906386,-0.00284142138944006
"68",1986-12-31,-1.14233289915227,0.192441676294102,0.564227671206728,-1.6214471196666,-0.0851134506923967,0,20.11456274,41.7,385,24.8,102.68543726,271.3,714,73.1,122.8,313,1099,97.9,544.21456274,0.00113577299940326,452.18543726,0.0127176015473889,4657.6,0.00885367290431027,0.00593498413153792,2952.8,0.00605491755005882,-1.05721944845988,0.909478286430272,-4.66638881221752,10.4090458786438,9.70444348951533,0.196931876141186,-0.114233926720004,3.4958608482026,2.06604757382214,0.712546410289093,-4.5521548854976,7.01467588948651,7.53690505664775,0.874464364917829,0.15396848019045,0.720495884727384,0.251056251733291,0.194735251750736,0.056320999982546,-1.77195649270232,-0.859268493324345,-0.90663466815847,-0.334007240837191,-0.107596753698024,-0.229933956020392,-0.98044311688839,-0.618161515081184,-0.359751739468932,-0.0536633474472022,-0.0312304828412381,0.0759133072828378,0.0217944963199246,-0.153825682462167,-0.0289955718329918
"69",1987-03-31,-0.0137912305088028,0.25435983519133,0.221828816943974,-0.395369752671504,0.159749705218728,0,20.6233774824,42.1,391,22.7,105.1766225176,274,713.1,76,125.8,316.1,1104.1,98.7,543.4233774824,-0.00171134099911541,465.1766225176,0.0143007210046315,4722.2,0.00871685022935709,0.00579301985668956,2983.5,0.00940272569285661,-0.173540935727531,0.774916076752163,-2.57142726365294,-14.8134139385129,-0.973906482784727,0.144347395690442,-0.355586315956323,-0.976036730052328,-2.5493654828709,0.630568681061717,-2.21584094769645,-13.8373772084606,1.57545900008618,0.920797522292142,0.181994678972013,0.738802843320135,-1.31694333817813,0.076196932719713,-1.39314027089784,2.18771793964244,-0.638496891344116,2.82614115306553,0.0685534438104218,0.0459970030986819,0.0224306277210919,1.86012556756687,-0.334308276553709,2.19423435320892,-0.0287107760695387,0.188443348781254,0.0790791413854468,-0.113100595858651,0.187883711752184,0.00588744793974766
"70",1987-06-30,-0.761285269735116,-0.191863693318067,-0.413527915303839,0.383142321655673,-0.730899676086949,0,21.1144102796,42.6,407,24.5,107.2855897204,276.5,770.5,87.3,128.4,319.1,1177.6,111.8,555.2144102796,0.00475759385172481,469.9855897204,0.0122160762622101,4806.2,0.008616593605143,0.00678753079199668,3053.3,0.00964134906395553,-0.0303855936481663,0.303150812227386,-2.77133567770198,53.3414054990483,11.29794105856,0.114492353483161,-0.268659386369031,8.86114441638256,1.38554470141147,0.188658458744243,-2.50267629133305,44.3802610826658,9.91239635714851,0.63380536159242,0.141370055339388,0.492435306253038,-2.11153898541634,-0.138110622882386,-1.97342836253395,-6.75042987659856,-1.42848020233393,-5.31003912580738,-0.400472625621993,-0.0192667777181711,-0.381331660894471,-8.62863612604448,-1.4444875475951,-7.17236384298277,-0.122357168065317,-0.607544266908032,0.0536872950398052,-0.178860614579335,-0.571803809800395,-0.0339225467470241
"71",1987-09-30,-1.14661106851902,-0.766005116978804,0.0902866645877758,-0.703664873515753,-0.533232859591047,0,21.6054430768,43.2,407.4,24.8,109.0945569232,275.6,760.3,91.3,130.7,318.7,1167.7,116.2,555.5054430768,0.00722720650256869,480.6945569232,0.0119523765231142,4884.6,0.00852511894684493,0.00770991022707257,3117.4,0.00947748200534893,-0.613378208927977,-0.0115339622616659,-6.14462996384509,-31.0998628813034,2.38730921354474,0.11091849459546,-0.166910800563464,-6.92705858754289,-0.141063723328749,-0.122452456857147,-5.87771916328165,-24.0710040336654,2.42837293687347,0.444602522958335,0.127505276979806,0.317097245978529,-3.63460088641894,-0.203712846661985,-3.40838803975697,-2.27699146896131,-0.666180614169044,-1.61111633754642,-0.940069591994304,-0.105664588125225,-0.831197483526393,-6.40705942441623,-0.848052771976448,-5.53360461485125,-0.0705798986289749,-0.460538855216283,0.0370024154598922,-0.30249268748025,-0.189504512418236,-0.0782380751524534
"72",1987-12-31,0.221044210142308,-0.425160839655159,0.31382012694139,0.262351116645007,-0.355127033444089,0,22.0518365288,43.7,416.1,23.6,110.6481634712,276.4,781.5,87.1,132.7,320.1,1197.7,110.7,564.5518365288,0.00209360309091955,491.4481634712,0.00597453927110614,5008,0.0084241926641111,0.00751117942984902,3150.9,0.00864168993047532,0.576171243586397,-0.230510855112442,-4.03889678289465,10.0721688943015,-7.48305555749094,0.0776774970473113,-0.237246128086134,1.74735943096545,-1.62323388834574,-0.30818835215976,-3.903357243068,8.22480946333599,-5.75811508088574,0.188104966111224,0.100673041683684,0.087431924427537,-3.4934151798213,-0.231390591969364,-3.26240857021031,-0.330937269596857,-0.335400490466469,0.0101577381154789,-0.700386285595561,-0.0538287583719292,-0.650073559822928,-4.33663376890249,-0.519946799124078,-3.81489246749022,-0.0425784546635613,-0.312401626949205,0.0154039197568869,-0.286075844885665,-0.0271004601889085,-0.0573546481264022
"73",1988-03-31,-1.77434018201888,-0.865298077532677,-0.193670997550869,-1.25366656488482,-0.327002619583183,0,22.2571986013,44.4,423.1,23.4,112.0428013987,291.6,796.9,84.5,134.3,336,1220,108,561.2571986013,0.0136369679588231,495.6428013987,0.00513956781945279,5073.4,0.00832960209275679,0.00773258434758506,3231.9,0.00789775231379464,-1.44733756243569,-0.553369929749351,10.7056238544629,2.86449762727329,-4.49636813280524,-0.152480894168175,-0.00913538756630317,0.247797831434013,-0.582965563994616,-0.400889035581187,10.7147592420292,2.71832253128014,-4.01340256881062,-0.110759385351616,0.0338866764654954,-0.144646061817117,-0.50607867824524,-0.15343913308161,-0.353023527522043,-3.06251983557014,-0.793155117590632,-2.26975691338083,-0.414714898014462,0.0297808616090797,-0.441274564922544,-4.09407279718146,-0.882926712597666,-3.20870106764253,-0.0705213029231363,-0.256286027766976,-0.00884659627409077,-0.0404216196681501,-0.244610210508797,-0.0331241931321455
"74",1988-06-30,-0.671702586907138,-0.842902406825683,0.331202834246204,-0.771343339610343,-0.231562081543,0,22.8256535754,45.1,428.7,25.2,114.3743464246,291.1,801.6,90,137.2,336.2,1230.3,115.3,561.6256535754,0.00981843392231441,508.7743464246,0.00974933527259503,5190,0.00826915274445228,0.00997866629963529,3291.7,0.0110541689258916,-0.440140505364138,0.304877899672789,-6.29263608123557,-13.2744524378195,5.21308125960286,0.138371966046357,-0.157955482163274,-2.57569739872253,1.34783427291395,0.166505933626468,-6.13468059907223,-10.6987550390971,3.86717931885595,-0.110370790676401,0.0392595892922144,-0.149630379968616,-1.2983712690403,-0.128530754635315,-1.17022449676336,-0.837702465554835,-0.289569865223571,-0.554524795732568,-0.690573135979111,-0.0401719657577782,-0.650577719925903,-2.93701766125064,-0.419012996324449,-2.52495739239045,-0.0330360701954862,-0.199074182393696,-0.00870191908198847,-0.102366954629266,-0.0660466326766929,-0.0544465751550527
"75",1988-09-30,-0.761111378631012,-0.74652748435368,-0.246791852520033,-0.404624107134602,-0.109695418976376,0,23.4815631609,45.8,439.9,27.3,117.2184368391,292.3,810.4,97.8,140.7,338.1,1250.4,125.1,564.1815631609,0.00571502792570455,514.0184368391,0.00841735685992062,5282.8,0.0081837449061235,0.0122478877078223,3361.9,0.0123172735922499,-0.651415959654635,0.687260262023159,-4.99244241915312,-5.12240305854857,7.43623256713755,0.187960439313262,-0.224595934276635,2.41121336974732,1.58337433384099,0.499299822709915,-4.76784648487654,-7.63361642829614,5.9549083351464,0.0468579097876848,0.0565940268537199,-0.00973611706602711,-1.0391290714846,-0.141509909720778,-0.920503144122209,0.361192194797127,-0.367205949086339,0.734103312608645,-0.792219094318692,-0.0609062265295738,-0.731500160091182,-1.42329806121848,-0.513028058482971,-0.927636108670773,-0.0395397347578397,-0.0714941124216395,0.00361139959828014,-0.0800870189968866,0.0278375487319559,-0.0610573483097258
