"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppoth","pi_gdp","pce","pi_pce","purchases_cont","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont"
"1",1970-03-31,NA,NA,NA,NA,43,1,2.31379962,9.7,85.7,3.8,9.68620038,41.3,153.6,27,12,51,239.3,30.7,147.51379962,0.0132078498476018,100.38620038,0.0211586166642348,1051.2,0.00810671974543475,0.0144226251996618,631.7,0.0110625909752549,NA,12,51,239.3,30.7,2.31379962,9.7,85.7,3.8,9.68620038,41.3,153.6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,43,43,43,43,43,43
"2",1970-06-30,-1.81964576596001,NA,-0.37163771012526,-1.44800805583475,0,1,2.4526275972,10.3,87.6,3.7,10.0473724028,50.3,154.9,27,12.5,60.6,242.5,30.8,146.8526275972,0.0132078498476018,102.3473724028,0.0211586166642348,1067.4,0.00810671974543475,0.0144226251996618,641.6,0.0110625909752549,-1.81964576596001,0.269968271351726,8.62236515324482,-1.38721605546104,-0.48849783912517,0.0944740333388059,0.414057686009313,0.257190071236906,-0.17284338073862,0.17549423801292,8.20830746723552,-1.6444061266979,-0.51757138945862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"3",1970-09-30,-0.329295910321658,NA,0.382371015561753,-0.711666925883411,0,1,2.5914555744,11,89.7,3.8,10.3085444256,49.6,150.4,27.9,12.9,60.6,240.1,31.7,148.5914555744,0.0170466540004222,106.0085444256,0.018076593312375,1086.1,0.00772587631410682,0.00819710091233272,653.5,0.00974181783280548,-0.329295910321658,0.181653823163595,-1.05854226530288,-6.63591583062623,0.361995020275099,0.0959862284758342,0.520082750286804,0.569829992730476,0.035369531656424,0.0856675946877612,-1.57862501558969,-7.20574582335672,0.428372258033367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"4",1970-12-31,5.45412406609474,NA,-0.0894593354855653,-0.539587682385279,6.08317108396558,1,2.7302835516,11.6,91.5,3.6,10.6697164484,52.3,151,26.6,13.4,64,242.3,30.2,150.1302835516,0.0127134035597529,108.5697164484,0.0189486981542564,1088.6,0.00750272138622377,0.0130914101975195,660.2,0.0129746685043486,-0.629047017870844,0.235841670411618,2.15907017263132,-2.7166213127264,-2.14913325953114,0.085761731018914,0.374748711203702,-0.0368218731843228,-0.277814081584175,0.150079939392704,1.68432146142761,-2.47979943954209,-1.87131917794697,2.85467934710856,0.58275486288755,2.27192448422101,13.662650938629,2.47700005818746,11.1631508804415,NA,NA,NA,NA,NA,NA,16.5173302857375,3.05975492107501,13.4350753646625,1.12687779065464,4.94800676352547,1.0513504639015,5.03182062006408,NA,NA
"5",1971-03-31,-1.276032342155,0.507287511914517,-0.0798869506764578,-2.10561518854132,0.909469797062781,0,2.6716952952,12.1,94.1,4.1,11.3283047048,53.2,152.6,29.9,14,65.3,246.8,34,150.2716952952,0.031666325066612,111.6283047048,0.0227288380742476,1135.2,0.00744532742818294,0.0151439582861028,679.2,0.00947733883832225,-2.18550213921778,0.37323627202883,0.216949358943666,0.399637963625793,3.28893547875154,-0.104791933756655,0.303697071308541,1.05157603661478,0.439078401440581,0.478028205785487,0.0149445542617812,-0.955322606242277,2.84985707731096,0.238657508315048,0.0385717632923023,0.200085745022746,2.23646454439131,0.362831899231881,1.87401340515043,NA,NA,NA,NA,NA,NA,2.47512205270636,0.401403662524183,2.07409915017317,0.147493537580078,0.762116167618288,0.0876933706834643,0.821776426379316,NA,NA
"6",1971-06-30,-0.213056996827304,0.908934704197693,-0.321007454906127,-0.543733351005524,0.651683809084346,0,2.8440627336,12.5,97,4.2,11.7559372664,59.9,154,30.7,14.6,72.3,251,34.9,152.6440627336,0.0186748783152877,113.5559372664,0.0180483534244731,1156.3,0.0073811442833922,0.0133994372236366,693.2,0.0113868748838075,-0.864740805911651,0.337247731659204,5.77444834838187,-0.431947130464863,0.261887348315206,0.122225009890769,0.172906968076884,1.13392939636651,0.0230511214144817,0.215022721768435,5.70154138030498,-1.46399972491469,0.23883622690073,0.253795386884231,0.0448157330164939,0.208979653867737,1.59568326329714,0.308572987697084,1.30999103559105,NA,NA,NA,NA,NA,NA,1.84947865018137,0.353388720713578,1.51897068945879,0.124520338517822,0.535225753861448,0.0894275499944435,0.562256259089903,NA,NA
"7",1971-09-30,-0.137428700764955,0.956901506586869,-0.0831997030171528,-0.647437757267397,0.593208759519596,0,2.9733383124,12.7,100,4.4,12.0266616876,59.1,155.7,29.8,15,71.9,255.6,34.1,154.0733383124,0.0144807411019015,115.7266616876,0.0140900972415161,1177.7,0.00714378995753107,0.0100489223852969,705.6,0.0098341068884702,-0.73063746028455,0.152122706048383,-1.6275019419659,0.338547891653661,-1.39252859992544,0.0809893750853834,-0.0122237105750163,1.35314400593788,0.128692833246795,0.0711333309629971,-1.81697602107548,-0.914596114284194,-1.42122143317224,0.247150885533308,0.0414414410036425,0.205709444529665,1.46766733604796,0.188804034003175,1.25636205935675,NA,NA,NA,NA,NA,NA,1.71481822158127,0.230245475006817,1.46207150388642,0.0796490443680074,0.505775838065006,0.0854971497131568,0.507711609806439,NA,NA
"8",1971-12-31,-5.70665357175393,-1.8332929028753,0.00960164811182225,-1.38113965030042,-4.33511556956534,0,3.1457057508,13,103.2,4.5,12.4542942492,59.9,158.2,30.1,15.6,72.9,261.4,34.6,154.2457057508,0.0203296967366753,117.8542942492,0.010958904109589,1190.3,0.00718179811522712,0.00829078849762177,721.7,0.00618885096700783,-1.3715380021886,0.399440263766477,0.0386503309873092,2.38246209458072,0.0440608662957871,0.132611975222135,0.130192756655616,1.86293509177651,0.0411691440381654,0.266828288544342,0.00979463923989954,0.418189937896017,-0.0984453426505993,0.283960569038151,0.0519827459493672,0.231977823088784,0.990572871678061,0.133778944229855,0.879593524364517,-14.038197456409,-5.70647170915159,-8.3314748355882,NA,NA,NA,-12.7636640156927,-5.52071001897236,-7.2199034881349,-1.87508194581722,-2.45220463212529,0.0964458076040252,0.336443193233612,-4.76800457040298,NA
"9",1972-03-31,-0.386798314497142,-1.61098439596083,-0.234893158865128,-0.0714390224019604,-0.0804661332300545,0,3.5341111416,13.4,107.2,5,12.7658888584,61.7,175.8,31.8,16.3,75.1,282.9,36.8,161.5341111416,0.0411681582666037,120.6658888584,0.0223254613498516,1230.6,0.00746198041506085,0.0160557406846411,738.9,0.0105377413956855,-0.306332181267088,0.419204339752355,0.887820279996589,16.7948727186709,1.57720962534817,0.331783562387135,0.166003616460296,2.14242870913097,0.419001251851641,0.0874207773652209,0.721816663536302,14.7524440095399,1.15820837349653,0.294303384275944,0.15021223258172,0.144091151694224,1.14151882891497,0.102797916889,1.03863974895128,-1.67526930915025,-0.74037451389103,-0.940643883590043,NA,NA,NA,-0.239447095959335,-0.48736436442031,0.242087017055465,-0.163778665687746,0.0813532780157825,0.0989005744017287,0.383607100366284,-0.562973807998067,NA
"10",1972-06-30,-0.95894539111452,-1.79745649453264,-2.95487231584446,2.66160408511679,-0.665677160386846,0,3.624729376,13.6,110.8,5,13.075270624,61.5,178.6,32,16.7,75.2,289.4,37.1,172.524729376,0.010088671733623,113.875270624,0.0118025751072961,1266.4,0.00725870614671709,0.00609080841638976,757.4,0.00577336197636935,-0.293268230727674,0.18757728959369,-0.878708316043799,2.81322792797886,-0.179580106929578,0.0445614572481099,0.0253702871506452,2.20296229720513,-0.0651603406154324,0.143015832345579,-1.00407860319444,0.508962423961378,-0.214419766314151,0.260627534811204,0.132737933237122,0.127889601574081,-0.355441420580806,0.0696021636805966,-0.470124747336085,-1.95314189816053,-0.877522479774842,-1.07529234579352,NA,NA,NA,-2.04795578393013,-0.675182382857123,-1.41752749155552,-0.219464450790549,-0.460759789226564,0.0847155972082573,-0.115534347661565,-0.634858409933538,NA
"11",1972-09-30,-2.64084818386878,-2.42331136530859,2.6069699058505,-4.90104966347081,-0.346768426248475,0,3.8965840792,13.9,112.9,5.2,13.6034159208,61.4,180.1,33.1,17.5,75.4,293.1,38.3,159.6965840792,0.00819635418999409,124.7034159208,0.0152205102613685,1290.6,0.00738737080683882,0.00905973498158419,775.8,0.00881057268722474,-2.29407975762031,0.529494343649141,-1.01808535075358,-0.987684847181981,0.599056296370236,0.21314154158628,0.0797079684807365,0.305267860857768,0.119010282529683,0.316352802062861,-1.09617352488492,-1.39295270803976,0.581665808189967,0.345536153271374,0.162472170699823,0.183063982571551,-0.218322687558033,0.090286791468141,-0.307944185693209,-1.22508230321601,-0.751419100966087,-0.455336129657757,NA,NA,NA,-1.09786883750267,-0.498660138798123,-0.580216332779416,-0.157504781679761,-0.183264792412955,0.109139656750276,-0.0689585241813118,-0.386949558817439,NA
"12",1972-12-31,-0.172916340481264,-1.03987705749043,-3.84604847590482,3.86920118416335,-0.196069048739794,0,3.851274962,14,115.7,5.7,13.848725038,71.4,183.7,36.6,17.7,85.4,299.4,42.4,176.851274962,0.0217236783651709,114.948725038,0.013763440860215,1328.9,0.00752374285568957,0.0113278791692888,800.5,0.00811609545234004,0.0231527082585301,-0.0736971703905205,8.82075619157455,1.71596339191655,3.50099419280247,-0.10625106215233,-0.117393752481613,1.03426225502345,0.418672840798246,0.0325538917618093,9.03971392788698,0.783265120723854,2.98232135200422,0.23908023058605,0.108727987290569,0.130352243295481,1.7576511310741,0.0345798269122646,1.72378765425238,-1.42520151333085,-0.745562146127652,-0.667578165079462,-1.20414663408824,-0.16360758680126,-1.03720946621311,-0.632616785758945,-0.765861918726079,0.149352266255295,-0.237366161080452,0.0462892503503161,0.0740989402095304,0.544754728366371,-0.441717499870092,-0.373205217445603
"13",1973-03-31,-0.218908103189081,-0.997904504663412,1.65441660455567,-1.5362026567482,-0.337122050996554,0,4.288443174,14.2,118.4,6,14.211556826,72.7,196.7,39.3,18.5,86.9,315.1,45.3,175.988443174,0.0161311361363539,123.611556826,0.0196981635250624,1377.5,0.00784843364222376,0.0127359468989836,825,0.0120761321373879,0.118213947807474,0.447335185700876,-0.201557917578825,9.73458500558434,2.05519841094446,0.360433230684259,-0.0789439209145684,0.394727739298929,0.186429975056213,0.0869019550166161,-0.122613996664256,9.33985726628535,1.97076089246621,0.245409670924467,0.115174162657422,0.130235508267045,1.51254103661963,-0.0205333689970799,1.53379075570726,-2.62863452701434,-0.711518840995171,-1.92925755589063,-0.249319914453055,-0.0431552526364668,-0.20290149596198,-1.1200037339233,-0.660033299971296,-0.468132787878304,-0.198670569635427,-0.14090835664935,0.0738685140866783,0.455276104031794,-0.79122116848953,-0.0750455006254961
"14",1973-06-30,-1.54010181463875,-1.14319361054447,0.287723352267142,-1.63784871747667,-0.189976449429221,0,4.5743393856,14.4,120.1,6.1,15.0256606144,73.6,200.6,39.4,19.6,88,320.7,45.4,174.8743393856,0.017415489944373,127.8256606144,0.0177722301474084,1413.9,0.00830345870235827,0.016549238079633,840.5,0.019238251696857,-1.35012536520953,0.590478357614519,-1.29337463369181,-3.07839294679275,-1.14763948108445,0.1677851516382,-0.191092287668852,-1.5609385112671,-0.065250262395292,0.422693205976316,-1.10228234602296,-1.51745443552562,-0.982389218689157,0.336062411229153,0.142899493895192,0.19316291733396,1.41924111514882,-0.0692374483314667,1.51169491357084,-2.18218639771211,-0.394114720559722,-1.788007099879,-0.227348526387745,-0.0467416899145777,-0.187407568320962,-0.65423139772188,-0.367194364910575,-0.270556837295164,-0.106626312859695,-0.0785645988515902,0.0975861811191734,0.412120831985139,-0.633665741622392,-0.066017720911142
"15",1973-09-30,-1.86336360462674,-0.94882246573396,0.495977324240048,-2.33437648463234,-0.0249644442344526,0,4.6219887542,14.5,123.3,5.9,15.5780112458,74.6,205.8,37.6,20.2,89,329.1,43.4,171.7219887542,0.0206922656348572,132.3780112458,0.0134322256613912,1433.8,0.00846630997760367,0.0191005802707931,858.9,0.0181964709874447,-1.83839916039229,0.0774094930850495,-1.34632472492426,-0.150753855490962,-3.2104902558132,-0.0743152404980467,-0.283944045896698,-0.00219999390229475,-0.362642963886795,0.151724733583098,-0.962380679027561,-0.148553861588738,-2.8505135700229,0.234343319852233,0.0782217179262184,0.156121601926014,1.34538725596042,-0.151059151566389,1.54179830388875,-1.55970796121892,-0.288978416577238,-1.26466496736828,-0.108265683851469,-0.0334746067298038,-0.07811137405242,-0.0882430692577314,-0.395290456947213,0.355143564394055,-0.11182982019866,0.100472045942161,0.0662969997460168,0.380617372080181,-0.441249865257491,-0.0306289508031597
"16",1973-12-31,-0.688044784999498,-1.07760457686352,0.177399071530626,-0.276559351361937,-0.588884505168186,1,4.8125862286,14.9,125.2,6.1,16.2874137714,76.3,212.7,39.4,21.1,91.2,337.8,45.6,175.9125862286,0.0213853063579053,136.6874137714,0.0189592577652278,1476.3,0.00879093669023567,0.0173190984578886,873.9,0.0204540720683191,-0.0991602798313117,0.309250823077196,-0.402805779511382,-0.924532382440418,0.930766619878725,0.0554273728014802,-0.0240526269990458,-1.70590957992982,0.0274544483245265,0.253823450275718,-0.481677653388175,0.881377197489428,0.700387670678339,0.320506618382469,0.114599365790826,0.205907252591643,-0.729914187533912,-0.130057398332812,-0.600514801898164,-1.49051992645879,-0.0661494721550949,-1.43638610092479,-0.210929013165131,-0.0436502243934271,-0.163834935673264,-2.11085650877536,-0.125257729090508,-1.99482858590458,-0.0349442681240084,-0.556515158572904,0.0894145957267315,-0.203630684205304,-0.41582366479531,-0.0588447518943035
"17",1974-03-31,0.837957660867226,-0.813388135849442,0.675575278852711,0.247229401577286,-0.0848470195627708,1,4.4178813342,13.2,125.9,6.3,17.4821186658,82.4,221.4,37.4,21.9,95.6,347.3,43.7,180.2178813342,0.0102468936582218,144.3821186658,0.0290125551408214,1491.2,0.00904014693658595,0.0202503109452736,891.9,0.0297599608099284,0.922804680429997,-0.0186822734514536,0.861430173517903,-3.60667639677246,-3.66928491324105,-0.581433758609071,-2.27812160542306,-4.1577734898636,-0.0366806572537373,0.562751485157616,3.13955177894096,0.447217082316428,-3.52872424521266,0.215652690073195,-0.0973207068001735,0.312973396873368,-0.490741867037149,-0.624872377347223,0.133472497613008,-0.0590716270552979,0.561197069542258,-0.613818741925691,0.0210116665679555,-0.0277915891036165,0.0487844417441906,-0.313149137451296,-0.188787603708756,-0.118588405695123,-0.0511515555669595,-0.0321312485795905,0.0584305872988403,-0.1329653504131,-0.0160053179043007,0.0056930614557896
"18",1974-06-30,0.0167903777982903,-0.424165087740181,0.411534455305716,-0.657680553539132,0.262936476031706,1,4.8076943931,13.6,129.7,6.6,18.6923056069,88.3,228.5,39.3,23.5,101.9,358.3,45.9,182.7076943931,0.0180496765434071,152.2923056069,0.0347897774113768,1530.1,0.00937072217568558,0.0222103699188541,920.4,0.0283052527254708,-0.246146098233416,0.774896149664677,2.69817679944946,-2.08486608317162,0.553559896819465,0.223365072636393,-0.0973228686952652,-0.943405240055597,0.0626413581227148,0.551531077028283,2.79549966814473,-1.24146084311602,0.490918538696754,0.257146693284481,-0.08481522457558,0.341961917860061,0.407357205419637,-0.603774258078166,1.01047345080074,0.304434035657603,0.704228861385448,-0.38142306346472,0.0112892482844802,-0.0291112636605576,0.0403816980176565,0.9802271826462,-0.0134718849288561,1.01139400321374,-0.00361370303885626,0.271296674681796,0.0689771172973392,0.109269636646898,0.0816614902515029,0.00302823183596571
"19",1974-09-30,-0.192363799165187,-0.00641513637479191,-0.504322023153578,-0.114935577269695,0.426893801258086,1,4.9376320794,14.5,133.7,7.3,19.5623679206,93.3,235.1,43.5,24.5,107.7,368.9,50.8,189.3376320794,0.0292225621714914,157.3623679206,0.0364882090503507,1560,0.00947090953332075,0.0308214072748956,949.3,0.0269863911484636,-0.619257600423272,0.143253433978067,2.08500106052617,-2.46265083428335,3.2266098987061,-0.0453378737753756,0.404180710727731,-0.728511898427428,0.459381815500223,0.188591307753445,1.78082034979845,-1.73049320578775,2.76722808320588,0.27196157998541,-0.078295317062979,0.350256897048389,1.17940550714598,-0.44894618783767,1.62769368228659,0.324290461134339,0.560499951456389,-0.23050801631359,-0.142682035003238,-0.0401342297356719,-0.0992332858616141,1.63297551326249,-0.00687578317993143,1.64820927715977,-0.00179747289194992,0.430876224340834,0.0710964198380262,0.308321157348143,0.0847762789711362,-0.0373000548992191
