"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","jgse","jgsi","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","gfeghhx_g","gfeghdx_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb"
"183",2015-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18344.7,12376.2,11976.6,17463.2,103.339,105,103.491,106.018,106.151,105.413,0.36,0.38,-0.01,637.6,540.4,32,2645,100.5,1946.7,1277.8,377.4,3260.3,94.2,1215.9,103.337,1222.4,2037.9,1181.2,1922.2,1538.4,136.3,321.6,1196.7,1974.6,531.6,408.3,1141.5,55.8,19.2,670.5,2739.6,365.997,353.539,66.16,232.7,17672.5,18564.6,-1,0.634327247,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222.4,2037.9,1538.4,365.997,174.403,165.603,304.503,2340.597,NA
"184",2015-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18350.8,12421.3,12030.2,17468.9,103.253,104.997,103.394,105.633,105.699,105.332,0.19,0.02,0.17,644.4,541.7,31.8,2659.7,100.7,1959.6,1291.9,347.1,3260.5,169.8,1223.4,103.251,1229,2031.6,1188.6,1923.3,1550.1,142.3,293,1203.9,1987.8,547.5,409.5,1149.6,54.2,19.5,671.9,2737.8,382.895,365.132,63.839,232.345,17747.6,18643.6,-1,0.634327247,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229,2031.6,1550.1,382.895,158.805,164.605,289.005,2370.695,NA
"185",2016-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18424.3,12523.5,12124.2,17556.8,103.297,104.933,103.105,104.913,104.891,105.02,0.67,0.63,0.05,650.5,550.2,32.3,2684.2,101.9,1922,1297.1,361.7,3273.8,101,1230.5,103.293,1227.5,2046.3,1190.6,1950.5,1524.4,138.5,308.1,1210.7,2003.8,537.7,397.6,1158.6,53.6,19.8,680.4,2764.7,371.903,358.855,66.826,231.904666666667,17822,18702.6,-1,0.641437608,NA,NA,NA,NA,NA,NA,NA,NA,NA,1227.5,2046.3,1524.4,371.903,178.297,165.797,308.497,2375.703,NA
"186",2016-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18637.3,12688.3,12211.3,17639.4,103.91,105.618,103.697,105.746,105.701,105.966,-0.12,0.06,-0.18,656.7,558.6,31.9,2704.2,101.9,1945.3,1301.2,361.5,3291.4,101,1237.6,103.906,1226.2,2065.2,1182.5,1953,1535.1,135.1,308.9,1217.5,2015.2,553.2,410.2,1166.1,52.5,20.1,689,2792.4,388.975,366.355,66.846,233.650666666667,17895.6,18908,-1,0.641437608,NA,NA,NA,NA,NA,NA,NA,NA,NA,1226.2,2065.2,1535.1,388.975,169.625,164.225,300.025,2404.175,NA
"187",2016-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18806.7,12822.4,12289.1,17735.1,104.344,105.987,104.147,106.082,106.092,106.045,0.31,0.18,0.13,663.3,566.5,31.6,2723.2,102,1969.6,1322.3,379.3,3317.5,90.8,1249,104.34,1237.5,2080,1188.2,1960.8,1552.7,136.3,326,1228.8,2025.3,564.2,416.9,1185.9,53.4,20.3,697.8,2817.7,397.256,379.111,67.776,234.587333333333,17969,19054.7,-1,0.641437608,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237.5,2080,1552.7,397.256,169.244,166.944,300.544,2422.556,NA
"188",2016-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18991.9,12959.8,12365.3,17824.2,104.812,106.543,104.651,106.674,106.713,106.501,0.19,0.15,0.04,670.3,575.6,30.8,2746.6,102.1,1987.4,1330.5,359,3343.9,73.1,1263,104.807,1245.2,2098.7,1189.9,1967.4,1574,135.8,304.5,1242.7,2039.4,572.4,413.5,1194.6,54.5,20.4,707.2,2845.8,407.302,385.886,66.694,236.156333333333,18042.4,19224.4,-1,0.641437608,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245.2,2098.7,1574,407.302,168.298,165.098,299.898,2446.702,NA
"189",2017-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0235354361937657,0.0631862201225971,0.00279633915527464,0.00106933615812118,0.00413505623011456,0.00363299075745438,0.002286456286273,0.00866058029014494,0.00533882278120879,0.00413982678964708,0.00745022015529462,0.00228750415262691,0.00330717488789234,0.00824913769420954,0.00594907909863407,0.00338897158964935,0.00800741739716782,0.000609477373152423,0.00718378009321108,0.0121755847484779,0.00424468235627029,0.000963786244514653,0.00866058029014471,0.00866058029014494,0.00866058029014494,0.00866058029014494,19190.4,13104.4,12438.9,17925.3,105.355,107.04,105.23,107.694,107.8,107.213,-0.04,0.03,-0.08,677.6,573.2,30.7,2772.4,102.8,2001.5,1340.8,310.2,3368.7,92.4,1285,105.35,1248.4,2120.3,1186.4,1968.9,1581.6,125.5,255.6,1264.6,2066.9,558.3,419.9,1215.3,54.6,20.4,705.5,2864.3,390.868,374.72,67.364,237.859666666667,18116.7,19395.4,-1,0.629670798,0.00424468235627029,0.00424468235627029,NA,NA,NA,0.0121755847484779,0.0121755847484779,0.00363299075745438,0.00363299075745438,1248.4,2120.3,1581.6,390.868,182.332,167.432,314.632,2457.768,NA
"190",2017-06-30,0.00386072186345432,0.000465341510053507,NA,NA,NA,NA,NA,NA,NA,NA,0.0235354361937657,0.0631862201225971,0.00279633915527464,0.00106933615812118,0.00413505623011456,0.00363299075745438,0.002286456286273,0.00866058029014494,0.00533882278120879,0.00413982678964708,0.00745022015529462,0.00228750415262691,0.00330717488789234,0.00824913769420954,0.00594907909863407,0.00338897158964935,0.00800741739716782,0.000609477373152423,0.00718378009321108,0.0121755847484779,0.00424468235627029,0.000963786244514653,0.00866058029014471,0.00866058029014494,0.00866058029014494,0.00866058029014494,19356.6,13212.5,12512.9,18021,105.596,107.394,105.667,108.081,108.128,107.873,0.24,0.03,0.21,685.2,569,29.6,2780.6,103.2,2016,1355.1,301.7,3392.9,88.6,1297,105.591,1263.6,2129.3,1195.9,1970.1,1601.8,127.9,248.5,1276.5,2078.3,545.5,414.2,1227.2,53.3,20.6,702.3,2867.9,378.22,356.294,68.931,237.887333333333,18191.7,19539.9,-1,0.629670798,0.00424468235627029,0.00424468235627029,NA,NA,NA,0.0121755847484779,0.0121755847484779,0.00363299075745438,0.00363299075745438,1263.6,2129.3,1601.8,378.22,190.78,167.28,324.08,2456.52,NA
"191",2017-09-30,0.0215265893691485,0.0228823826115472,NA,NA,NA,NA,NA,NA,NA,NA,0.0235354361937657,0.0631862201225971,0.00279633915527464,0.00106933615812118,0.00505508842325741,0.00803007361770991,0.00414568608863686,0.0131789673806351,0.00791299040008875,0.00429866367629206,0.00954969063301236,0.00413841433387629,0.00594074156843027,0.0100359508041628,0.00586594634337367,-0.000284090909090984,0.000167238063383035,-0.000558347292015537,0.0066314951811135,0.00522317188983856,0.0074672427558351,0.00533874172863791,0.0131789673806351,0.0131789673806351,0.0131789673806351,0.0131789673806353,19611.7,13345.1,12586.3,18163.6,106.033,108.032,106.201,108.949,108.968,108.868,-0.02,-0.02,0.01,693.1,583.7,29.6,2815.7,103.8,2049.8,1371.4,319.7,3415.4,76.5,1309.6,106.029,1270.2,2145.2,1196.1,1969,1622.1,129.5,265.4,1288.7,2094.3,564.3,427.7,1241.9,54.3,20.8,721.4,2904.2,398.051,378.094,63.889,239.236666666667,18269.9,19726.5,-1,0.629670798,0.0074672427558351,0.0074672427558351,NA,NA,NA,0.00522317188983856,0.00522317188983856,0.00803007361770991,0.00803007361770991,1270.2,2145.2,1622.1,398.051,185.649,166.249,323.349,2492.351,NA
"192",2017-12-31,0.0314189339857796,0.0347645059405162,NA,0.00442477876106184,0.0300751879699248,-0.136977886977887,0.011820330969267,0.00915441616212243,0.00955343464591296,0.00442477876106184,0.0235354361937657,0.0631862201225971,0.00279633915527464,0.00106933615812118,0.00805703586042283,0.011485641065861,0.00660545112018962,0.0156641188678188,0.00874826576229393,0.00444994225474682,0.0113350062099207,0.00660171833297185,0.00632220082938395,0.0180740496511826,0.0113933403780302,0.00599917905970759,0.0114538918150657,0.0027932960893855,0.0162792059495227,0.0196032120925838,0.0143110199515197,0.00776384858661272,0.0156641188678188,0.0156641188678188,0.0156641188678186,0.0156641188678188,19918.9,13586.3,12729.7,18322.5,106.733,108.715,107.063,110.2,110.373,109.403,0.42,0.12,0.3,701.3,584,29.2,2831.5,104.6,2115.8,1390.6,292.3,3471,76.5,1326.8,106.729,1295.1,2175.9,1209.8,1974.5,1647,132,236.5,1305.5,2111.9,571.2,468.8,1258.6,55.7,21.3,719.6,2924,397.651,379.977,65.439,241.289333333333,18351.2,19950.1,-1,0.629670798,0.0143110199515197,0.0143110199515197,NA,0.00955343464591296,0.00955343464591296,0.0196032120925838,0.0196032120925838,0.011485641065861,0.011485641065861,1295.1,2175.9,1647,397.651,186.349,173.549,321.949,2509.551,NA
"193",2018-03-31,0.0323664359584723,0.0348788267478644,NA,0.00440528634361237,0.0291970802919708,-0.158718861209964,0.0116822429906542,0.00907137303816907,0.00946303020529449,0.00440528634361237,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.0109010343312743,0.00912231393129326,0.00625372682206304,0.0122647334943193,0.00632009823986901,0.00462640045337626,0.0105613505696713,0.00625860792819455,0.00575817504484188,0.0104590653820393,0.00417920296629126,0.00470795015850101,0.00686063812200355,0.00339326411749807,0.0145203111495247,0.0178364605049803,0.0125465324693228,0.00799521176998708,-0.0870167204431957,-0.00740095559408549,0.0220113194119909,0.019205606790067,20163.2,13728.4,12782.9,18438.3,107.401,109.341,108.219,111.204,111.377,110.408,0.33,0.15,0.18,710.2,589.8,28.8,2884.8,105.7,2074.9,1415.8,194,3521.4,89.8,1349.1,107.396,1318.2,2203.2,1218.1,1981.2,1605.3,150.1,139.2,1327.3,2158.1,578.9,469.6,1265.6,54.8,21.8,726.7,2952.6,409.444,387.471,65.489,243.366333333333,18436.1,20160.8,-1,0.629670798,0.0125465324693228,0.0125465324693228,NA,0.00946303020529449,0.00946303020529449,0.0178364605049803,0.0178364605049803,0.00912231393129326,0.00912231393129326,1318.2,2203.2,1605.3,409.444,180.356,169.456,317.256,2567.544,NA
"194",2018-06-30,0.0214828660819386,0.0212103689991558,0,0.0043859649122806,0.0283687943262412,-0.188663282571912,0.0115473441108545,0.00898982300018725,0.00937432072511846,0.0043859649122806,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00708529244933076,0.0107665989937638,0.00546435841221204,0.0172095699095383,0.00866674259557554,0.00481663692429546,0.0133278441331695,0.00546549845904609,0.00793846772939721,0.0153987354680807,0.00988038707961425,0.00634157008528313,0.00968721779821058,0.00439127801332528,0.0158175725563696,0.0168411470186618,0.0152051561365287,0.00532798395185563,0.0172095699095383,0.0172095699095383,0.017209569909538,0.017209569909538,20510.2,13939.8,12909.2,18598.1,107.988,110.209,108.992,112.408,112.497,112.008,0.44,0.19,0.25,721.9,600.4,27.2,2910.1,106.5,2071.7,1433.9,209,3577.1,80.9333333333333,1356,107.984,1340.4,2236.7,1229.9,1989.9,1613.5,153.1,149.2,1333.9,2171.5,582.6,458.3,1280.8,59.8,22.1,738.5,2990.4,409.772,391.047,65.489,244.646666666667,18524.9,20429.5,-1,0.629670798,0.0152051561365287,0.0152051561365287,0,0.00937432072511846,0.00937432072511846,0.0168411470186618,0.0168411470186618,0.0107665989937638,0.0107665989937638,1340.4,2236.7,1613.5,409.772,190.628,172.828,328.728,2581.272,NA
"195",2018-09-30,0.0201036726255202,0.020727631145778,0,0.00436681222707413,0.0275862068965518,-0.232533889468196,0.0114155251141552,0.0089097261392157,0.00928725898077554,0.00436681222707413,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.00637735285139396,0.00820880078617003,0.00393835945734478,0.0116819923745257,0.00723729843371101,0.00497168675674353,0.0094079639736655,0.00393562247657142,0.0050449600304876,0.0125396347149889,0.00856753323211334,0.00515303905134412,0.00715505325636223,0.00391979496457107,0.0127198009560818,0.0135780364070426,0.0121607725667279,0.00498846666507036,0.0116819923745257,0.0116819923745257,0.0116819923745257,0.0116819923745259,20749.8,14114.6,13019.8,18732.7,108.413,110.765,109.685,113.332,113.434,112.87,0.36,0.17,0.19,736.7,602.9,26.6,2929.4,107.3,2086.5,1442.3,216.3,3622.6,82.4111111111111,1367.5,108.408,1358.6,2263.9,1238.7,1997.7,1628.3,159.7,156.2,1345.1,2186.7,585.7,458.2,1282.6,60.1,22.4,742.7,3016.5,415.613,394.189,68.777,245.904666666667,18617,20621.7,-1,0.629670798,0.0121607725667279,0.0121607725667279,0,0.00928725898077554,0.00928725898077554,0.0135780364070426,0.0135780364070426,0.00820880078617003,0.00820880078617003,1358.6,2263.9,1628.3,415.613,187.287,170.087,327.087,2602.313,NA
"196",2018-12-31,0.0148700788119185,0.012129928734405,0.0367063492063491,0.00869565217391299,0.087248322147651,-0.00951086956521741,0.0142964635063958,0.0161401098901099,0.012853470437018,0.00869565217391299,0.0212271148159136,0.0619586750758453,0.00282326369282891,0.00107666835743475,0.0069519889772256,0.00719593212783254,0.00331026520551747,0.00713259886842277,0.00271183545351183,0.00504914862759853,0.00948030472754424,0.00331141099314669,0.0040355708030515,0.00689357119578293,0.00357148343292524,-0.000957381099444099,0.002744813110519,-0.00315362667067121,0.00612819521890362,0.00971588399823342,0.00401961217368263,0.00369696777165363,0.00713259886842277,0.00713259886842277,0.00713259886842277,0.00713259886842277,20897.8,14211.9,13066.3,18783.5,108.772,111.212,110.45,114.142,114.194,113.913,-0.07,-0.14,0.07,754.6,597.6,26,2949,107.9,2077.4,1475.2,203.9,3644.8,84.3814814814815,1373.9,108.768,1371.8,2273,1242.1,1991.4,1633.9,180.3,144.9,1351.4,2210.5,584.6,443.6,1294.8,59,22.5,738.5,3015.7,406.168,385.484,67.638,246.647,18711,20817.2,-1,0.629670798,0.00401961217368263,0.00401961217368263,0.0367063492063491,0.012853470437018,0.012853470437018,0.00971588399823342,0.00971588399823342,0.00719593212783254,0.00719593212783254,1371.8,2273,1633.9,406.168,191.432,178.432,332.332,2616.668,NA
"197",2019-03-31,0.00876425214703436,0.00422864729121786,-0.00139293167543209,0.00862068965517238,0.0802469135802468,-0.00960219478738,0.0140949554896141,0.0158837445082798,0.0126903553299493,0.00862068965517238,0.0218916643278136,0.0616813055861012,0.00302900637855065,0.00106283616219524,0.0112386824140212,-0.00149802911145047,0.000993253407518324,0.00961823732641709,0.00765565522932365,0.00509860509860527,0.00705666468112898,0.000983709042768455,0.00262561594072586,0.00382777812959567,0.00283171211437061,0.0071717827444433,0.00539409065292662,0.00828562820126555,0.0105081211589113,0.0166933955387083,0.00677518697756274,0.00218389849619616,0.041225985842368,0.00509849420762487,0.0831932166061762,-0.00335255027000336,21098.8,14266.3,13103.3,18927.3,108.879,111.504,111.691,113.973,113.896,114.344,0.5,0.36,0.14,774.9,610.3,26.9,3058.7,108,2156.9,1472.3,200.9,3683.1,82.5753086419753,1413,108.875,1394.7,2288.4,1248.8,2007.9,1688,166.1,136.6,1390.4,2307,600.5,468.9,1306.2,64.3,22.5,751.7,3039,434.457,410.326,70.399,246.907333333333,18806.4,20964.1,-1,0.629670798,0.00677518697756274,0.00677518697756274,-0.00139293167543209,0.0126903553299493,0.0126903553299493,0.0166933955387083,0.0166933955387083,-0.00149802911145047,-0.00149802911145047,1394.7,2288.4,1688,434.457,175.843,166.043,317.243,2741.457,NA
"198",2019-06-30,0.0291796693754214,0.0307456278536633,0,0.00854700854700852,0.0742857142857143,-0.00969529085872578,0.013899049012436,0.0156353958749169,0.0125313283208019,0.00854700854700852,0.0218916643278136,0.0616813055861012,0.00302900637855065,0.00106283616219524,-0.00529438053571807,0.0101198961878741,0.00590457051510374,0.0114461485961286,0.0049980715685809,0.00514186659860449,0.0115912440791639,0.00590563836919888,0.00599978476108487,0.017166329041167,0.0111956530034418,0.0118167029864031,0.0200992953235106,0.00672344240250999,0.0160734164155196,0.0146985014698502,0.0169113791295228,0.00721642565857783,0.0114461485961288,0.0114461485961286,0.0114461485961286,0.0114461485961286,21340.3,14511.2,13250,19021.9,109.522,112.173,111.096,115.125,114.992,115.747,0.82,0.29,0.53,793.6,631.4,25.9,3104.2,108.6,2200.1,1479.3,212.6,3742.3,83.122633744856,1421.7,109.518,1415.2,2327.1,1273.9,2021.4,1691.3,161.7,146,1399.2,2330.1,614.1,508.8,1317.6,66.6,22.6,774,3095.4,441.168,420.935,68.87,248.783666666667,18903.1,21207.1,-1,0.629670798,0.0169113791295228,0.0169113791295228,0,0.0125313283208019,0.0125313283208019,0.0146985014698502,0.0146985014698502,0.0101198961878741,0.0101198961878741,1415.2,2327.1,1691.3,441.168,190.232,172.932,332.832,2771.268,NA
"199",2019-09-30,0.0178974245844596,0.0159476256852218,0,0.00847457627118642,0.0691489361702127,-0.00979020979020984,0.0137085137085138,0.0153946937438585,0.0123762376237624,0.00847457627118642,0.0218916643278136,0.0616813055861012,0.00302900637855065,0.00106283616219524,0.00373921109935305,0.0040198064457182,0.00369844202799374,0.00947503081025114,0.00521504160993369,0.00517375456935643,0.00942608843264758,0.00370701776811955,0.00451088942972011,0.0115083521693589,0.00778113207547171,0.0041861311654432,0.00824240521233999,0.00173147323637091,0.00815006813991404,0.0120124364047485,0.00575823986936541,0.00444463606112744,0.00947503081025114,0.00947503081025114,0.00947503081025114,0.00947503081025114,21542.5,14678.2,13353.1,19121.1,109.928,112.679,111.517,115.589,115.419,116.378,0.3,0.08,0.22,809.9,644.2,25.8,3141.2,109.1,2183.2,1507.6,196.7,3772.8,83.3598079561043,1432.5,109.923,1432.2,2340.5,1284.4,2024.9,1706.2,171.5,130.1,1409.8,2353.1,614.3,477,1336.1,66.6,22.8,788,3119.2,441.581,422.503,70.625,249.769666666667,19000.9,21407,-1,0.629670798,0.00575823986936541,0.00575823986936541,0,0.0123762376237624,0.0123762376237624,0.0120124364047485,0.0120124364047485,0.0040198064457182,0.0040198064457182,1432.2,2340.5,1706.2,441.581,202.619,172.719,346.419,2794.681,NA
"200",2019-12-31,0.0278187228862923,0.0266165630889645,0.0449760765550238,0.0108043217286915,0.0298507462686568,0.0409604519774012,0.0119217081850533,0.0193548387096774,0.00977995110024454,0.0108043217286915,0.0218916643278136,0.0616813055861012,0.00302900637855065,0.00106283616219524,0.00484888706874065,0.0071526568486675,0.00445433960295238,0.0109411628176861,0.00570050886193796,0.00521027951307573,0.0104498528518708,0.00441197874972699,0.00506749261175554,0.0098854082925699,0.00540698414600338,0.00253745770903824,-0.000934288383681148,0.00469158970813366,0.00882633587786241,0.00391006842619745,0.0118778038880583,0.00688328462225818,0.0109411628176861,0.0109411628176859,0.0109411628176861,0.0109411628176859,21734.3,14799.8,13411.9,19219.8,110.352,113.076,112.043,116.29,116.256,116.469,0.47,0.23,0.23,823.8,642.5,26,3166.2,109.6,2204.4,1517.9,203.4,3818.9,83.0192501143118,1445.8,110.348,1451.6,2367.3,1295.7,2035.8,1728.6,177.3,137.566666666667,1422.8,2378.9,609.2,475.8,1340.6,65.8333333333333,23.1,787.3,3142.9,439.131,415.173,70.145,251.415333333333,19099.9,21630.7,-1,0.629670798,0.0118778038880583,0.0118778038880583,0.0449760765550238,0.00977995110024454,0.00977995110024454,0.00391006842619745,0.00391006842619745,0.0071526568486675,0.0071526568486675,1451.6,2367.3,1728.6,439.131,203.369,170.069,348.169,2818.031,NA
"201",2020-03-31,0.026250798970386,0.026250798970386,-0.00216276845213403,0.010688836104513,0.0289855072463767,0.039348710990502,0.0117812554949885,0.018987341772152,0.00968523002421318,0.010688836104513,0.0218916643278136,0.0616813055861012,0.00302900637855065,0.00106283616219524,0.00475812802618125,0.00801403154251168,0.0051520616927152,0.00984011534470253,0.00498177336571337,0.00511521002727755,0.00997656109141176,0.0051533786782354,0.00483885209713031,0.0124668596061606,0.00727730479020949,0.00406773532602145,0.0084164588528679,0.00147463625638999,0.0109035495651717,0.0201697037140076,0.0095004855803742,0.00649906796312161,0.0098401153447023,0.0098401153447023,0.0098401153447023,0.00984011534470253,21948.1680189364,14984.3070287993,NA,19315.5486877343,110.920540311915,113.623158039735,112.576114938437,117.221951728079,117.187679251006,117.402386239725,NA,NA,NA,839.441772151899,648.722760290557,NA,3168.53472242665,NA,2227.55864897127,1536.23078906589,209.46087860212,3860.53956543443,NA,1462.88967698273,NA,1480.87834191125,2389.79049951442,NA,NA,1747.07672209026,182.439130434783,142.97973767526,1439.56237031827,2373.75499012922,611.58201368524,480.481926881009,1353.79165863111,66.4811409268596,23.3273066644626,794.779732297429,NA,443.384084745763,419.194046004843,70.4192717497556,NA,19197.6,21846.5,NA,0.629670798,0.0095004855803742,0.0095004855803742,-0.00216276845213403,0.00968523002421318,0.00968523002421318,0.00391006842619745,0.00391006842619745,0.00801403154251168,0.00801403154251168,1480.87834191125,2389.79049951442,1747.07672209026,443.384084745763,205.338675544794,168.197928939477,351.395647551666,2817.13907487498,480.492615717114
"202",2020-06-30,0.0181731773144731,0.0181731773144731,0,0.0105757931844888,0.028169014084507,0.0378590078328982,0.0116440736878693,0.0186335403726707,0.00959232613908867,0.0105757931844888,0.0218916643278136,0.0616813055861012,0.00302900637855065,0.00106283616219524,0.00483635919965297,0.00597211914474616,0.00421904982659549,0.0102671365238149,0.00618858630128472,0.00508396882943707,0.00915478451925944,0.00421690003784403,0.00405103780382787,0.00913506706378553,0.00489536345485475,0.00204063259610465,0.00208655332302943,0.00196328654167077,0.00756315625324877,0.00961276247613863,0.00794713066755892,0.004512656229545,0.0102671365238149,0.0102671365238149,0.0102671365238149,0.0102671365238149,22173.5128564344,15121.1896784117,NA,19435.084627745,111.388519598283,114.083449748344,113.120573467581,117.922015190178,117.88753803379,118.103527278226,NA,NA,NA,855.083544303797,654.945520581114,NA,3174.85094081114,NA,2250.96854460204,1555.26948328464,215.556520560868,3889.73742938966,NA,1479.89155194326,NA,1495.1136736681,2408.78247688215,NA,NA,1765.55344418052,187.578260869565,148.392808683853,1456.32474063654,2373.75499012922,617.461006317474,485.415100421522,1367.69122241508,67.1637118770146,23.5668113067196,801.095950681924,NA,447.637169491525,423.215092009685,71.0961954828287,NA,19295.2,22046.5,NA,0.629670798,0.00794713066755892,0.00794713066755892,0,0.00959232613908867,0.00959232613908867,0.00961276247613863,0.00961276247613863,0.00597211914474616,0.00597211914474616,1495.1136736681,2408.78247688215,1765.55344418052,447.637169491525,207.308351089588,169.823836825949,353.458781190398,2821.39215962074,485.425676214707
"203",2020-09-30,0.0263209027002895,0.0263209027002895,0,0.0104651162790699,0.0273972602739727,0.0364779874213836,0.0115100498196186,0.0182926829268295,0.00950118764845609,0.0104651162790699,0.0218916643278136,0.0616813055861012,0.00302900637855065,0.00106283616219524,0.0048890252809779,0.00770002341767984,0.00528841134121283,0.0106668827047973,0.0054254197629271,0.00507380073800734,0.0103145624021954,0.0052848811126065,0.00520746724546872,0.0116208435675991,0.00629911988932386,0.00173699499865232,0.00185085216318326,0.0016655236602332,0.00835762375216031,0.00668512391113496,0.00937837164909938,0.0065162561425296,0.0106668827047973,0.0106668827047975,0.0106668827047973,0.0106668827047973,22410.0351172273,15296.9106582205,NA,19540.5281199786,111.977587908608,114.677535576159,113.673622811063,118.830017468603,118.795274837302,119.012927203979,NA,NA,NA,870.725316455696,661.168280871671,NA,3182.36391636323,NA,2274.62313263164,1574.99761556531,221.686019006072,3922.2463913192,NA,1496.90530667346,NA,1505.10869383781,2431.37293417219,NA,NA,1784.03016627078,192.717391304348,153.805879692447,1473.08711095481,2373.75499012922,621.588809655001,490.592966360856,1382.28022426096,67.8801393136255,23.8181957186544,808.608926234007,NA,451.890254237288,427.236138014528,71.5714823592417,NA,19393.1,22273.9,NA,0.629670798,0.00937837164909938,0.00937837164909938,0,0.00950118764845609,0.00950118764845609,0.00668512391113496,0.00668512391113496,0.00770002341767984,0.00770002341767984,1505.10869383781,2431.37293417219,1784.03016627078,451.890254237288,209.278026634383,169.698555417713,356.718671996719,2825.64524436651,490.603431477135
"204",2020-12-31,0.0253259570921642,0.0253259570921642,0.0457875457875458,0.0158227848101267,-0.00555555555555554,0.0242718446601942,0.0103600543478262,0.0182634730538922,0.0111764705882353,0.0158227848101267,0.0218916643278136,0.0616813055861012,0.00302900637855065,0.00106283616219524,0.00502099835850189,0.00763212259496782,0.00531969369013319,0.010607740711547,0.00535010996879937,0.00502756134913973,0.0102900704411888,0.00531957621899526,0.00524143695474266,0.0111936401848418,0.00584286424664349,0.00152470925887171,0.00153952736509888,0.00156494522691708,0.00823719014606961,0.0102689983038824,0.00920901167571131,0.00627223081200068,0.010607740711547,0.0106077407115468,0.010607740711547,0.010607740711547,22647.7549590875,15468.1387720683,NA,19645.0720942689,112.573274376442,115.278610649007,114.244377884602,119.736942729885,119.701934938564,119.921248454786,NA,NA,NA,886.627784810127,668.557808716707,NA,3298.49882070496,NA,2308.05554102938,1588.58983360105,226.139226343095,3954.55468064423,NA,1512.41922644644,NA,1520.56465246199,2453.76347591099,NA,NA,1812.25849168646,191.646739130435,157.539032112166,1488.34837348338,2482.44340542818,627.97190408706,495.797049342921,1396.94309447062,68.6001942309282,24.0708529630548,816.055415276781,NA,456.940792372881,432.011130145279,72.306449790195,NA,19490.6,22503.1,NA,0.629670798,0.00920901167571131,0.00920901167571131,0.0457875457875458,0.0111764705882353,0.0111764705882353,0.0102689983038824,0.0102689983038824,0.00763212259496782,0.00763212259496782,1520.56465246199,2453.76347591099,1812.25849168646,456.940792372881,211.617016343826,171.031111714179,359.114622903899,2939.38419780106,495.812872127731
