"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","jgse","jgsi","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","gfeghhx_g","gfeghdx_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb"
"217",2024-03-31,0.0238225256631581,0.0238225256631581,0.0141748213205253,0.00979562220341035,0.00255754475703318,0.0108604845446951,0.0108433734939759,0.0184222957014644,0.0144638403990025,0.00979562220341035,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00533280267647673,0.0081801157141439,0.00501725725819258,0.00905107533237182,0.00386566101350061,0.0046682808716707,0.00985960986985157,0.00502110197340966,0.00517342356998762,0.00952539435706456,0.00448563153151293,0.00143897568424767,0.00113644973104021,0.00158341730243272,0.00855975766476935,0.00984170444165833,0.00977648555333466,0.00590315455308454,0.00905107533237204,0.00905107533237204,0.00905107533237182,0.00905107533237182,25547.4613016686,17552.7469477107,NA,20712.7546684625,120.357769059401,123.335221863135,122.273412897709,132.849894188697,132.777861558511,133.200910338966,NA,NA,NA,1124.06985211228,789.344673123486,NA,3930.11664816102,NA,2696.73112809915,1770.69109031299,313.51746427604,4405.98511074328,1711.41256224019,NA,1692.73140392911,2773.1207701727,NA,NA,2137.26162097735,193.758437935844,236.107328605201,1684.36800851215,3008.12848787727,712.193381503586,559.469507121801,1576.93265237715,77.4101356708391,27.04455372804,921.988160283748,NA,540.886401937046,511.070818401937,81.6088604770286,NA,20746.4,25636.7,NA,0.629670798,0.00977648555333466,0.00977648555333466,0.0141748213205253,0.0144638403990025,0.0144638403990025,0.00984170444165833,0.00984170444165833,0.0081801157141439,0.0081801157141439,1692.53540392911,2773.1207701727,2137.26162097735,540.886401937046,248.45827118644,171.306979566539,381.101758346702,3549.01488981431,559.479302744004
"218",2024-06-30,0.0235820157014359,0.0235820157014359,0.0144316330288283,0.00970059880239527,0.00255102040816335,0.0107438016528925,0.0107270560190704,0.0180890538033396,0.0142576204523108,0.00970059880239527,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00535427736264538,0.00808813057472224,0.00499142319217993,0.00900112855798407,0.00382664755755679,0.00462248872093451,0.00980235365706195,0.00499601646527692,0.00515488945715847,0.0091626830973508,0.00415054278963045,0.00140758335532687,0.00113515967912825,0.00158091405576299,0.00853261735193067,0.00977737817809299,0.00968183126979549,0.00584407423440525,0.00900112855798407,0.00900112855798407,0.00900112855798407,0.00900112855798407,25777.4172851751,17713.5772054806,NA,20792.0150805248,120.958525619243,123.971001298013,122.92809866444,133.924401479733,133.851786240229,134.278256694459,NA,NA,NA,1144.40321214585,800.598849878935,NA,3982.45538840224,NA,2722.49970257789,1785.37954557375,316.750933166233,4443.57969575156,1729.72430372913,NA,1709.27996265314,2799.96965756028,NA,NA,2157.99433849821,194.252719665272,238.64401891253,1702.43631849619,3051.54069431788,719.156765530481,564.505364079676,1591.12682590848,78.1069142537033,27.2879852329394,930.914694084364,NA,548.598154963681,518.357472154964,82.4067811685958,NA,20842.3,25888,NA,0.629670798,0.00968183126979549,0.00968183126979549,0.0144316330288283,0.0142576204523108,0.0142576204523108,0.00977737817809299,0.00977737817809299,0.00808813057472224,0.00808813057472224,1709.08396265314,2799.96965756028,2157.99433849821,548.598154963681,252.000694915254,170.5586105668,382.316539120684,3600.13884928156,564.515064678479
"219",2024-09-30,0.023359051509966,0.023359051509966,0.0142192012998017,0.00960740125726489,0.00254452926208648,0.0106295993458707,0.0106132075471699,0.0177676537585421,0.0140571982549684,0.00960740125726489,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00532821296366492,0.00814031197803322,0.00496500837954517,0.00897501393275113,0.00382648155981991,0.00458202789519402,0.00973423980222488,0.0049629225916199,0.00512040190324359,0.00911891767064898,0.00413338699006216,0.00140560484933672,0.00105828104920991,0.00157841871143649,0.00848298889991894,0.00970242979843761,0.00973157951021264,0.00578929466399192,0.00897501393275113,0.00897501393275113,0.00897501393275113,0.00897501393275113,26008.7699644599,17875.10585767,NA,20871.5753428219,121.55908571252,124.605782649007,123.583085753343,135.014587889249,134.941381539041,135.371323595819,NA,NA,NA,1164.73657217942,811.853026634382,NA,4034.90513017199,NA,2748.29886360647,1800.15421273448,319.988634117233,4481.27453298652,1748.03752376083,NA,1725.86222982041,2827.21778490901,NA,NA,2178.72705601907,194.7470013947,241.180709219858,1720.50462848023,3094.93116572492,726.134333562112,569.571807587404,1605.40721133978,78.8079248973744,27.5328952806017,939.973964447072,NA,556.309907990315,525.64412590799,83.2063271777993,NA,20937.8,26140,NA,0.629670798,0.00973157951021264,0.00973157951021264,0.0142192012998017,0.0140571982549684,0.0140571982549684,0.00970242979843761,0.00970242979843761,0.00814031197803322,0.00814031197803322,1725.66622982041,2827.21778490901,2178.72705601907,556.309907990315,255.543118644068,169.824425571797,383.664056456757,3651.24107371523,569.581414988661
"220",2024-12-31,0.0231672668413505,0.0231672668413505,0.0152256180458652,0.0101033834586466,0.00380710659898487,0.00566343042071193,0.0110851808634773,0.018800358102059,0.0152963671128108,0.0101033834586466,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.0052887795454184,0.00811966784378848,0.00494572030542795,0.00891819426703955,0.00378795134565646,0.00452769631957506,0.00965952563121664,0.00493841362706338,0.00511033681765394,0.00901418827653178,0.00404844549202865,0.00137438956633629,0.00105716227440911,0.00157593123209177,0.00847874720357944,0.009638033137229,0.00970839511402954,0.00574216835871977,0.00891819426703955,0.00891819426703955,0.00891819426703933,0.00891819426703955,26240.7212276497,18036.235427334,NA,20950.6358547277,122.160282951037,125.24256016777,124.236689449435,136.110861496976,136.03706073552,136.470493778991,NA,NA,NA,1186.63403683095,824.271428571428,NA,4091.15300862332,NA,2775.39093053426,1815.21296871706,322.057368666734,4519.27012690155,1767.35517245283,NA,1742.35925812722,2854.66553223831,NA,NA,2200.73957091776,195.488423988842,242.546619385343,1739.57673346338,3142.05340553249,733.132840331063,574.651359616497,1619.72454472822,79.5107492813915,27.7784389894482,949.099603090825,NA,564.819428571429,533.684571428572,84.008272516366,NA,21032.6,26392.5,NA,0.629670798,0.00970839511402954,0.00970839511402954,0.0152256180458652,0.0152963671128108,0.0152963671128108,0.009638033137229,0.009638033137229,0.00811966784378848,0.00811966784378848,1742.29825812722,2854.66553223831,2200.73957091776,564.819428571429,259.452,168.313411759635,384.280174519396,3706.87283410392,574.661462999956
"221",2025-03-31,0.0228105082340597,0.0228105082340597,0.0144606092750086,0.0100023261223541,0.00379266750948171,0.00563153660498794,0.0109636468551644,0.0184534270650263,0.0150659133709981,0.0100023261223541,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00537101470518597,0.00795914588868962,0.00487008842056347,0.00882795747981202,0.00375934469087991,0.00446449796981829,0.00954058918253287,0.00487326246933772,0.00505247722799096,0.00928215425634904,0.00439068282221466,0.00125569442822093,0.000754318473259463,0.0015734515806034,0.0083187293418221,0.00951697519780925,0.00954512079997216,0.00565448618974096,0.00882795747981224,0.00882795747981202,0.00882795747981202,0.00882795747981202,26472.373198887,18203.6505467743,NA,21029.3965163988,122.75521433049,125.875345350993,124.903966535391,137.194187700666,137.119799548183,137.556682348479,NA,NA,NA,1208.53150148249,836.689830508474,NA,4145.64828560464,NA,2802.47644320136,1830.25325072107,324.125196346063,4556.86471190983,1786.67250431424,NA,1758.940667437,2881.91365958705,NA,NA,2222.75208581645,196.229846582985,243.912529550827,1758.64883844653,3187.48941215111,740.110047389193,579.724357384908,1634.02340413808,80.2126667952356,28.0236658677026,958.158873453532,NA,573.328949152542,541.725016949153,84.8077771623151,NA,21126.5,26644.3,NA,0.629670798,0.00954512079997216,0.00954512079997216,0.0144606092750086,0.0150659133709981,0.0150659133709981,0.00951697519780925,0.00951697519780925,0.00795914588868962,0.00795914588868962,1758.879667437,2881.91365958705,2222.75208581645,573.328949152542,263.360881355932,166.781098236651,384.82992430099,3760.81836130365,579.73435971103
"222",2025-06-30,0.0227505669173904,0.0227505669173904,0.0145218497398409,0.00990327038231231,0.00377833753148615,0.00560000000000005,0.0108447488584476,0.0181190681622088,0.0148423005565863,0.00990327038231231,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00525855925348528,0.00800192830577151,0.00486297673454938,0.00888260787638973,0.00382131093778959,0.00437838733344376,0.00943916710140624,0.00486590287722954,0.00504293632103514,0.00903236414458353,0.00414920989882916,0.00125411963718025,0.000829124896359223,0.00147576882795386,0.008228098737185,0.0094213236544789,0.00948950613008237,0.0056397518918585,0.00888260787638973,0.00888260787638973,0.00888260787638995,0.00888260787638973,26707.5169095701,18368.0725472736,NA,21109.756379322,123.352170081824,126.510126701987,125.560781444413,138.292005754615,138.217022353469,138.657401058611,NA,NA,NA,1230.42896613403,849.10823244552,NA,4201.02898239846,NA,2829.63842224309,1845.50906247501,326.203604177409,4594.35904469142,1805.99353253255,NA,1775.51164205321,2909.26159692607,NA,NA,2244.76460071514,196.971269177127,245.278439716312,1777.72094342969,3233.7776544417,747.082863685579,584.87382152795,1648.53779329789,80.9251644610972,28.2725891028643,967.251327956762,NA,581.838469733656,549.765462469734,85.6067786793782,NA,21219,26895.8,NA,0.629670798,0.00948950613008237,0.00948950613008237,0.0145218497398409,0.0148423005565863,0.0148423005565863,0.0094213236544789,0.0094213236544789,0.00800192830577151,0.00800192830577151,1775.45064205321,2909.26159692607,2244.76460071514,581.838469733656,267.269762711864,165.244393951922,385.412858223106,3815.61612417536,584.883724798332
"223",2025-09-30,0.0227047114653089,0.0227047114653089,0.0141938502790575,0.00980615735461798,0.00376411543287336,0.00556881463802705,0.0107284020327498,0.0177966101694915,0.0146252285191957,0.00980615735461798,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00535794723643113,0.00793571655921399,0.00485246123488081,0.00865124931361527,0.00360316851559883,0.00431217305245291,0.00936577458190513,0.00485853563735894,0.00503341143799352,0.00864733328625822,0.00377654650585613,0.00125254879114478,0.000753125470703386,0.00152112943860838,0.00824823252160245,0.00934558449044642,0.00946891724989696,0.00562847963196078,0.00865124931361505,0.00865124931361527,0.00865124931361527,0.00865124931361527,26938.5702969024,18526.907392416,NA,21185.8183888799,123.950731705384,127.146904220751,126.233529486357,139.389451914689,139.313873466525,139.75774689225,NA,NA,NA,1252.32643078557,861.526634382566,NA,4256.08756104564,NA,2856.71082638882,1860.51239652189,328.269618116392,4632.25438637976,1825.31023073277,NA,1792.10426603714,2936.80915424566,NA,NA,2266.77711561383,197.712691771269,246.644349881797,1796.79304841284,3279.67741030461,754.064789709517,589.933710774995,1662.79970475062,81.6252682345955,28.5171823199346,976.410150741038,NA,590.34799031477,557.805907990315,86.4068240624813,NA,21310.5,27147.7,NA,0.629670798,0.00946891724989696,0.00946891724989696,0.0141938502790575,0.0146252285191957,0.0146252285191957,0.00934558449044642,0.00934558449044642,0.00793571655921399,0.00793571655921399,1792.04326603714,2936.80915424566,2266.77711561383,590.34799031477,271.178644067796,163.716799394747,386.062160426268,3870.02540061938,589.94351693235
"224",2025-12-31,0.0226589064499731,0.0226589064499731,0.0142584764518836,0.00980615735461798,0.00499999999999989,0.0181962025316456,0.00935754189944138,0.017901748542881,0.0144144144144145,0.0238256549232159,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00525717022417771,0.0078832913294431,0.00485301747567712,0.00896219951633759,0.0039204770621426,0.00426081039862969,0.00929728853641376,0.00484310280916089,0.00501605293937568,0.00911710062198767,0.00424348941800701,0.00133825968056311,0.00105358217940998,0.00151881911813567,0.00828896680084812,0.00927686333800537,0.00941408374116359,0.00561721939205828,0.00896219951633759,0.00896219951633737,0.00896219951633737,0.00896219951633737,27179.9991385881,18695.8190713269,NA,21268.8769039163,124.552266772473,127.7846798234,126.897160638866,140.488299572384,140.412125317294,140.859497926548,NA,NA,NA,1274.7452636431,873.945036319613,NA,4312.04277109505,NA,2884.22630308976,1876.40330269043,333.48915059962,4670.65098920154,1842.37937364552,NA,1808.69080651195,2964.45652155555,NA,NA,2289.00548869738,198.701255230126,251.132340425532,1813.60661464799,3326.44061342921,761.060145711654,595.220814392374,1677.70204746031,82.3568101740885,28.7727589975296,985.602157665836,NA,598.857510895884,565.846353510896,87.20840836078,NA,21401.3,27400.1,NA,0.629670798,0.00941408374116359,0.00941408374116359,0.0142584764518836,0.0144144144144145,0.0144144144144145,0.00927686333800537,0.00927686333800537,0.0078832913294431,0.0078832913294431,1808.66780651195,2964.45652155555,2289.00548869738,598.857510895884,275.087525423728,162.20263481577,386.744646769952,3925.29812432509,595.244640047297
"225",2026-03-31,0.0226404468811201,0.0226404468811201,0.0136895347687995,0.00980615735461798,0.00497512437810954,0.017871017871018,0.00927079009270781,0.0175869120654397,0.0142095914742451,0.0232712032645859,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00525136151351235,0.00791287342661073,0.00484451574454203,0.00906611658218415,0.00403204962522619,0.00420535201132632,0.00924449180842424,0.00484381891816033,0.00501444973834264,0.00973915085277599,0.00487103729138383,0.0012783636944711,0.000902119981957661,0.00146912468603388,0.00822082465818119,0.00921980174966897,0.00939362311033309,0.005612681372138,0.00906611658218437,0.00906611658218415,0.00906611658218415,0.00906611658218415,27426.4161794822,18877.9004735788,NA,21354.6340710657,125.155662189871,128.425449677704,127.563543504419,141.59996570482,141.523188692492,141.974101304577,NA,NA,NA,1297.16409650062,886.363438256658,NA,4366.83857073478,NA,2912.06899239293,1892.60210850173,338.723797585731,4709.04759202333,1859.45379706813,NA,1825.366365119,2992.30350884601,NA,NA,2311.45183670513,199.689818688982,255.620330969267,1830.42018088314,3371.9780378631,768.07696937469,600.617155687798,1692.91228981275,83.1034666164636,29.0336161849923,994.86053287168,NA,607.367031476998,573.886799031477,88.0124525967705,NA,21491.3,27653.4,NA,0.629670798,0.00939362311033309,0.00939362311033309,0.0136895347687995,0.0142095914742451,0.0142095914742451,0.00921980174966897,0.00921980174966897,0.00791287342661073,0.00791287342661073,1825.343365119,2992.30350884601,2311.45183670513,607.367031476998,278.996406779661,160.709937897692,387.493501394682,3979.34506934009,600.640426891063
"226",2026-06-30,0.0225808734614172,0.0225808734614172,0.0137229743633587,0.00980615735461798,0.00495049504950495,0.0175572519083969,0.00918563202632305,0.017282958199357,0.0140105078809107,0.0227419702522096,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00524004623035657,0.00786105824869554,0.00483666485968515,0.00894464794316763,0.00392692824346019,0.00417378194897466,0.00918874351797605,0.00484441216609865,0.0049972021885103,0.00894230311870747,0.00408587624496715,0.00130574819371509,0.0010515247108307,0.00146696952489123,0.00823895086434479,0.00917098413748496,0.00933955970647093,0.00559803568330741,0.00894464794316741,0.00894464794316763,0.00894464794316763,0.00894464794316741,27671.7358165505,19046.7123818583,NA,21438.4921867281,125.760998183176,129.067217615894,128.23198236969,142.713091283239,142.635710722344,143.090167984738,NA,NA,NA,1319.58292935815,898.781840193705,NA,4422.40369824855,NA,2940.10776182754,1908.73317639162,343.955119381207,4747.84520375187,1876.52705877857,NA,1842.10656016597,3020.25030612676,NA,NA,2334.11829713348,200.678382147838,260.108321513002,1847.23374711828,3418.2516060305,775.120991077192,605.989464694052,1708.05479424379,83.8467978682046,29.2933116602841,1004.15209221805,NA,615.876552058112,581.927244552058,88.8196134034367,NA,21581,27907.5,NA,0.629670798,0.00933955970647093,0.00933955970647093,0.0137229743633587,0.0140105078809107,0.0140105078809107,0.00917098413748496,0.00917098413748496,0.00786105824869554,0.00786105824869554,1842.08356016597,3020.25030612676,2334.11829713348,615.876552058112,282.905288135593,159.244439019081,388.275540159935,4034.12815808861,606.012206664304
"227",2026-09-30,0.022535081042365,0.022535081042365,0.0134798831053324,0.00980615735461798,0.00492610837438434,0.0172543135783947,0.00910202418149697,0.0169893322797314,0.0138169257340242,0.0222362735799346,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00526021323755788,0.00782837021351646,0.00482677830037015,0.00908887703156758,0.00407008186785518,0.00416570131133875,0.00919107766729366,0.00482899941225989,0.00500328654835092,0.00911448102459333,0.00426710634789784,0.00133302422626635,0.00105042016806722,0.00151207295752021,0.00825608648831277,0.00916898785968967,0.00935228023793799,0.00558677751753334,0.00908887703156758,0.00908887703156758,0.0090888770315678,0.0090888770315678,27923.2408206372,19220.3132804436,NA,21525.7486050515,126.368018640239,129.712977889625,128.906509940829,143.830302196119,143.752315871547,144.210330793637,NA,NA,NA,1342.00176221568,911.20024213075,NA,4477.87244209039,NA,2968.50425686055,1925.24603983854,349.205183160257,4787.04382438717,1893.60686832124,NA,1858.99660196567,3048.49653337837,NA,NA,2357.00702843947,201.666945606695,264.596312056738,1864.04731335343,3464.32923810441,782.22806603417,611.497228421082,1723.57909423185,84.6088711035195,29.5595549678118,1013.54320398598,NA,624.386072639226,589.967690072639,89.6339993604351,NA,21670.9,28164,NA,0.629670798,0.00935228023793799,0.00935228023793799,0.0134798831053324,0.0138169257340242,0.0138169257340242,0.00916898785968967,0.00916898785968967,0.00782837021351646,0.00782837021351646,1858.97360196567,3048.49653337837,2357.00702843947,624.386072639226,286.814169491525,157.841993394944,389.157131346756,4088.71531074363,611.519464694662
"228",2026-12-31,0.0225027668152626,0.0225027668152626,0.0134001037021207,0.00980615735461798,0.00245098039215685,0.028023598820059,0.0106354334948842,0.017871017871018,0.014054514480409,0.0229896907216496,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00523892818993921,0.00784221754334369,0.00482014197340108,0.0092856913177537,0.00427646089197409,0.00417610712983763,0.00918548501633287,0.0048216007714561,0.00498607285206454,0.00937994757195892,0.00453793212146669,0.00133124963824738,0.000974366661669945,0.00150979004482177,0.00823036649214659,0.00916217998190216,0.00936384769014165,0.00557883276698212,0.00928569131775348,0.00928569131775348,0.0092856913177537,0.00928569131775348,28182.5274154889,19400.5988113308,NA,21617.8026271314,126.977130430982,130.359736247241,129.581841889625,144.958250715266,144.879652804971,145.341259579718,NA,NA,NA,1365.98469969117,924.006719128329,NA,4533.78547732878,NA,2997.29561317215,1941.74494499874,357.405775918413,4826.44294947584,1913.70630045665,NA,1876.01185268848,3077.04219060085,NA,NA,2380.12021024629,202.161227336123,272.011252955083,1883.87226458592,3510.75160915329,789.39498036207,617.175402925862,1739.58371766262,85.3945229633304,29.8340358707331,1023.03386817548,NA,633.161515738499,598.259399515739,90.4552421950731,NA,21761.4,28422.7,NA,0.629670798,0.00936384769014165,0.00936384769014165,0.0134001037021207,0.014054514480409,0.014054514480409,0.00916217998190216,0.00916217998190216,0.00784221754334369,0.00784221754334369,1876.00585268848,3077.04219060085,2380.12021024629,633.161515738499,290.84520338983,156.233464623571,389.872352436985,4143.91312489179,617.198392616583
"229",2027-03-31,0.0224836339778056,0.0224836339778056,0.012969193638884,0.00980615735461798,0.00244498777506119,0.0272596843615496,0.01052351138937,0.0175572519083969,0.0138597228055439,0.0224730424266855,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00520148854747315,0.00782254683551553,0.00482009702178754,0.0094338954731461,0.00442007342130335,0.00418171624987362,0.00918983770014825,0.00481419716182629,0.00499196079932607,0.0100950363071606,0.00524963553277602,0.00130057803468198,0.000973418195432396,0.00150751401516946,0.00818395197640354,0.00917367704919969,0.00934185344967386,0.00557412869380358,0.0094338954731461,0.0094338954731461,0.0094338954731461,0.0094338954731461,28448.3984332957,19596.4485607119,NA,21713.3549019506,127.589172519208,131.010486940397,130.255860356175,146.09219342068,146.012980674551,146.478198389913,NA,NA,NA,1389.96763716666,936.813196125908,NA,4588.87412723646,NA,3026.45781471653,1958.65027768738,365.626319820374,4865.94232679121,1933.81270286509,NA,1893.22172452346,3105.78746780391,NA,NA,2403.46004355087,202.655509065551,279.426193853428,1903.69721581841,3556.28322659043,796.636634976171,622.997771165661,1755.99476862183,86.2001259669456,30.1154870466797,1032.59090064603,NA,641.936958837773,606.551108958838,91.2850493743778,NA,21852.4,28683.9,NA,0.629670798,0.00934185344967386,0.00934185344967386,0.012969193638884,0.0138597228055439,0.0138597228055439,0.00917367704919969,0.00917367704919969,0.00782254683551553,0.00782254683551553,1893.21572452346,3105.78746780391,2403.46004355087,641.936958837773,294.876237288135,154.699676138398,390.65394180826,4198.2201854282,623.020244208088
"230",2027-06-30,0.0224508515062536,0.0224508515062536,0.0127482869374556,0.00980615735461798,0.0024390243902439,0.026536312849162,0.0104139203796467,0.0172543135783947,0.0136702568351283,0.0219791050660358,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00523964299568358,0.00778583166159974,0.00481154031950126,0.00952107084869036,0.00452490770661296,0.00416887847559066,0.00916890659917247,0.00481461764890079,0.00497478325791167,0.0100654227019321,0.00522872416529019,0.00129888872853234,0.000897666068222724,0.0014582059363093,0.00815872427220476,0.00914366173350234,0.00925539094385708,0.00556606851549768,0.00952107084869058,0.00952107084869036,0.00952107084869036,0.00952107084869036,28719.2576503109,19793.6950989321,NA,21811.6058288829,128.203072967116,131.662235717439,130.938354562536,147.229642645728,147.149813162492,147.618652984672,NA,NA,NA,1413.95057464216,949.619673123487,NA,4643.76767871044,NA,3055.95812801697,1975.86351001879,373.861978225216,4905.64220855995,1953.92438578339,NA,1910.53264869705,3134.53274500697,NA,NA,2427.02875093346,203.149790794979,286.841134751773,1923.5221670509,3601.61974559386,803.920810890909,628.929377083506,1772.71371922381,87.0208434734429,30.4022187324939,1042.14793311658,NA,650.712401937046,614.842818401937,92.1197289871832,NA,21943.5,28946.9,NA,0.629670798,0.00925539094385708,0.00925539094385708,0.0127482869374556,0.0136702568351283,0.0136702568351283,0.00914366173350234,0.00914366173350234,0.00778583166159974,0.00778583166159974,1910.52664869705,3134.53274500697,2427.02875093346,650.712401937046,298.90727118644,153.208408953862,391.435531179535,4252.33214753091,628.951356188572
"231",2027-09-30,0.0224443099677683,0.0224443099677683,0.0124637366729596,0.00980615735461798,0.00243309002433101,0.0258503401360544,0.0103065883887801,0.0169616519174041,0.0134859011033919,0.021506413347478,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00516687751697376,0.0077513366923958,0.00481284646211666,0.00946948643841705,0.004481613014091,0.0041697997128991,0.00915469359413268,0.00481492158222374,0.00496531857635607,0.0100004032420662,0.00516270945202812,0.00132603055635627,0.00104633781763841,0.00150305307656162,0.00815400649868181,0.00913511828925517,0.00926604043942048,0.00556446013380651,0.00946948643841683,0.00946948643841705,0.00946948643841705,0.00946948643841705,28991.2142711519,19991.6400315719,NA,21909.3570054238,128.820094673278,132.315980662252,131.614897002835,148.370869176976,148.290420908537,148.762894866034,NA,NA,NA,1437.93351211765,962.426150121065,NA,4698.31390370777,NA,3085.71359205982,1993.1444802716,382.100961820692,4945.64284700875,1974.03723041386,NA,1927.98553562767,3163.57745218089,NA,NA,2450.8285767693,203.644072524407,294.256075650118,1943.34711828338,3646.50938569908,811.264722593591,634.88501529052,1789.5004077472,87.8448861705743,30.6901121304791,1051.8045180087,NA,659.48784503632,623.134527845036,92.9612536082553,NA,22035,29211.9,NA,0.629670798,0.00926604043942048,0.00926604043942048,0.0124637366729596,0.0134859011033919,0.0134859011033919,0.00913511828925517,0.00913511828925517,0.0077513366923958,0.0077513366923958,1927.97953562767,3163.57745218089,2450.8285767693,659.48784503632,302.938305084745,151.776877557271,392.316672972378,4305.9972307354,634.906521703867
"232",2027-12-31,0.0224765533314351,0.0224765533314351,0.0143719763862951,0.00980615735461798,-0.00121359223300976,0.00596816976127323,0.0105888429752066,0.0174039158810733,0.0141129032258065,0.00925226586102723,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.0051112598023566,0.00774735768378698,0.00482058605695568,0.00936000936000947,0.00437950210535432,0.00417063762196501,0.00915038049561989,0.00481511060797568,0.00495587236931438,0.00976164810156921,0.00491735749961397,0.00135306310456018,0.00111990443482157,0.00145389738298496,0.0081691397064787,0.0091265099912794,0.00921251892983355,0.00557238780205283,0.00936000936000947,0.00936000936000947,0.00936000936000947,0.00936000936000925,29262.5723080879,20186.7913865334,NA,22005.309080556,129.441083025516,132.971721774834,132.287614935277,149.520351370344,149.439279840395,149.915414222637,NA,NA,NA,1462.95918600512,976.00877723971,NA,4760.41121952408,NA,3115.68933241846,2009.64707997315,384.679360990244,4986.04449436431,1994.90228763249,NA,1945.57726012256,3192.7219693451,NA,NA,2474.86178744229,203.396931659693,296.012245862884,1963.92491576521,3698.91693248275,818.668738189914,640.827544976169,1806.25014831345,88.6671151273598,30.9773718672801,1061.49428704134,NA,668.795133171913,631.928765133172,93.8096654181129,NA,22126.9,29479.2,NA,0.629670798,0.00921251892983355,0.00921251892983355,0.0143719763862951,0.0141129032258065,0.0141129032258065,0.0091265099912794,0.0091265099912794,0.00774735768378698,0.00774735768378698,1945.57526012256,3192.7219693451,2474.86178744229,668.795133171913,307.213644067796,149.873605018001,392.699153869424,4367.71206565466,640.83679724203
"233",2028-03-31,0.0223640146042485,0.0223640146042485,0.0140183610892437,0.00980615735461798,-0.00121506682867556,0.00593276203032311,0.0104778941988244,0.0171062009978618,0.0139165009940359,0.00916744621141263,0.0218992212382864,0.0617256107664267,0.00303005197881572,0.00105860043816853,0.00518647228261249,0.00764960258507053,0.00479690503857477,0.00911979489836967,0.00418780630714521,0.00418947073471654,0.00911829357648775,0.00479975306736624,0.00491642084562449,0.00944981515528931,0.00463069710245168,0.00132248512204236,0.00111865165187552,0.0014986184611061,0.00814315874132898,0.00910589158034103,0.0091596848818305,0.00554471711674687,0.00911979489836945,0.00911979489836967,0.00911979489836967,0.00911979489836967,29529.4409657364,20377.5528337145,NA,22097.4630527142,130.061999608879,133.625466719647,132.973720983472,150.664122636708,150.582430941773,151.062207562816,NA,NA,NA,1487.9848598926,989.591404358354,NA,4821.98692589591,NA,3145.80243231246,2025.8725699962,387.244157107202,5026.64664617325,2015.76259239223,NA,1963.29345750263,3221.9662964996,NA,NA,2499.13067156088,203.149790794979,297.76841607565,1984.50271324703,3750.76968568141,826.123446960086,646.671760751577,1822.72277920122,89.4757410315515,31.2598791452002,1071.2172402145,NA,678.102421307507,640.723002421308,94.6638860605983,NA,22219.6,29748,NA,0.629670798,0.0091596848818305,0.0091596848818305,0.0140183610892437,0.0139165009940359,0.0139165009940359,0.00910589158034103,0.00910589158034103,0.00764960258507053,0.00764960258507053,1963.29145750263,3221.9662964996,2499.13067156088,678.102421307507,311.488983050847,148.021025652579,393.114818906993,4428.87210698891,646.680928197788
