"year","quarter","impact","recession","total","federal","state_local","consumption","projection"
"1999","Q4",-0.434858676581391,0,-0.0307983596095322,0.256019289477277,0.114242088152463,-0.401059737239272,0
"2000","Q1",-0.736261200690578,0,-1.88901924070675,-1.12145907090014,-0.151292694894119,-0.616267474912488,0
"2000","Q2",-0.602886046338045,0,-0.309307098239696,0.51036760338433,-0.550389691963441,-0.269285009660584,0
"2000","Q3",-0.832259432853897,0,-1.09991303285961,-0.737491988148206,-0.277433750758105,-0.0849872939533014,0
"2000","Q4",-0.878325123998791,0,-0.215061124189109,-0.177087516360637,-0.0640245347482255,0.0260509269197534,0
"2001","Q1",-0.231733935959702,1,0.69734551144961,0.299803631117177,0.15250013703939,0.245041743293043,0
"2001","Q2",0.107318754145397,1,1.0469036621807,0.15200872383469,0.496831167126302,0.39806377121971,0
"2001","Q3",0.592787998664793,1,0.841963945217971,-0.054979847835771,-0.614385372124538,1.51132916517828,0
"2001","Q4",1.12050508061279,1,1.89580720360289,0.112302703878444,0.544362063472112,1.23914243625234,0
"2002","Q1",1.51261961158742,0,2.26580363534812,0.66308017270738,0.0925858105176933,1.51013765212305,0
"2002","Q2",1.72434383588927,0,1.89380055938808,0.335931787596642,-0.276963328803525,1.83483210059496,0
"2002","Q3",1.86757924754858,0,1.41490559185523,0.0807919337444186,-0.189982982791151,1.52409664090196,0
"2002","Q4",1.7115750779898,0,1.27179052536775,0.29228890346422,-0.204077237228884,1.18357885913242,0
"2003","Q1",1.33917140711188,0,0.776188951836469,0.124232627983383,-0.545503305332646,1.19745962918573,0
"2003","Q2",1.19662051618208,0,1.32359699566885,0.798124218723394,-0.567430495100328,1.09290327204579,0
"2003","Q3",0.972818401385456,0,0.519697132668753,-0.203167246339589,-0.129318585179482,0.852182964187824,0
"2003","Q4",0.82190681578301,0,0.668144182957968,0.349283562567495,-0.387007523926122,0.705868144316596,0
"2004","Q1",0.65566864231867,0,0.111236257979109,0.123643168366083,-0.294193759096429,0.281786848709455,0
"2004","Q2",0.294075633199203,0,-0.122775040809015,-0.0214336838444693,-0.295611713553752,0.194270356589206,0
"2004","Q3",0.0298046720375859,0,-0.537386711977716,0.123347465867572,-0.51491204671959,-0.145822131125698,0
"2004","Q4",-0.317034241581005,0,-0.719211471516395,-0.260835748961576,-0.324940130280195,-0.133435592274624,0
"2005","Q1",-0.503090145193899,0,-0.632987356472467,0.127220346439148,-0.263710604398595,-0.49649709851302,0
"2005","Q2",-0.728991471857707,0,-1.02638034746425,-0.22097710769825,-0.325662766648541,-0.479740473117456,0
"2005","Q3",-0.780927805552871,0,-0.745132046758372,0.039875404870619,-0.271966267978374,-0.513041183650617,0
"2005","Q4",-0.816026253928408,0,-0.859605265018545,-0.169507041081466,-0.237552567110207,-0.452545656826873,0
"2006","Q1",-0.679521032140249,0,-0.0869664693198304,0.583799956547388,-0.0643792114089171,-0.606387214458301,0
"2006","Q2",-0.703588718422494,0,-1.12265109259322,-0.371815747102548,-0.0854835087180984,-0.665351836772579,0
"2006","Q3",-0.721087534102438,0,-0.81512730947815,-0.421483268065371,-0.10175428689666,-0.291889754516119,0
"2006","Q4",-0.524055892471552,0,-0.0714786984949997,0.273757530843133,-0.0304951500330785,-0.314741079305055,0
"2007","Q1",-0.65256627684901,0,-0.601008006829664,-0.313536651958461,0.0567401812416141,-0.344211536112817,0
"2007","Q2",-0.355085505916764,0,0.0672719911357589,0.330982384897585,-0.00296058699833226,-0.260749806763494,0
"2007","Q3",-0.166333490042233,0,-0.0601192459800267,0.11454159284135,-0.134621215414219,-0.0400396234071581,0
"2007","Q4",-0.0783474250276995,1,0.280465561563136,0.352331422602578,-0.110134187267051,0.0382683262276097,0
"2008","Q1",0.0525162578999695,1,-0.0775532751189883,0.314600469458738,-0.498219079816043,0.106065335238317,0
"2008","Q2",0.681627983970022,1,2.58371889541597,0.516756622264729,-0.183158948400198,2.25012122155144,0
"2008","Q3",1.03514389147353,1,1.35394438403399,0.263929783652703,0.0426554921674331,1.04735910821386,0
"2008","Q4",1.35178851862804,1,1.5470440701812,0.274961971000919,-0.0572701808005108,1.3293522799808,0
"2009","Q1",2.24418167235275,1,3.49201933977983,0.291917721664724,0.324998757661189,2.87510286045391,0
"2009","Q2",2.30853107552764,1,2.84111650811555,0.661616111449995,0.275079766333032,1.90442063033252,0
"2009","Q3",2.66850918374915,0,2.79385681692002,0.20462300554153,-0.229246343506958,2.81848015488545,0
"2009","Q4",2.87914683057235,0,2.389594657474,0.421133186346344,-0.506531514679329,2.47499298580698,0
