"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","federal_nom","federal_cgrants","federal_igrants","pi_federal","state_local_nom","pi_state_local","pi_state_local_c","pi_state_local_i","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","federal_cgrants_cont","federal_igrants_cont","federal_cont_0","state_local_cont_0","purchases_cont","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont"
"113",1998-03-31,-1.61341854342766,-0.965527492343489,-0.0266080086582251,-0.945345101812712,-0.64146543295672,0,63.208,64.9,755.7,34.7,310.392,513.3,1482.9,178.8,373.6,578.2,2238.5,213.5,572.2,93.308,27.052,-0.00418861921510827,995.9,0.00133340000333337,0.00156271004167219,0.000338305892966462,8866.5,0.0110191026647182,0.0100037114719007,0.00101539119281746,5721.3,0.0000800608462432351,0.0775058686449905,-0.0907731526545246,-0.932077817803178,-0.0398752926677592,-0.971953110470937,-6.09049001439024,5.68451785007585,19.44696059427,-4.57708644348727,0.318164167927705,-0.149394937288463,4.5006985269963,-0.0468817677441464,-6.40865418231806,5.93492116459618,15.1472704445052,-4.53020467574311,-2.12697604110877,-0.539523350574779,-1.58745269053401,-2.8956836824291,-0.608356802401537,-2.28682790779233,-9.16535577975966,-0.981799481685489,-8.2079880041618,0.130460906409236,0.0871350916284515,0.0433699275319877,-14.0575545968883,-2.04254454303335,-12.0388986749561,-0.0932040996604275,-0.549351403732926,-0.0970568243356081,-0.13213400483369,-0.418227713287154,0.00595310949973126
"114",1998-06-30,-0.0502160123493959,-0.87577883253195,0.45761021432648,0.0590199783911443,-0.56684620506702,0,63.713,65.3,767.3,34.5,311.587,515.4,1513.3,175.4,375.3,580.7,2280.7,209.9,587.1,90.713,27.336,0.00643393129323488,1016.6,0.00444429648617617,0.00533512289237481,0.00062806989290598,8969.7,0.0128320076816875,0.0102293703425171,0.00260263733917032,5832.6,0.00180122483288647,-0.182588021643774,-0.000438300264982512,0.242046300299901,0.274583892417723,0.516630192717624,-2.79463035753082,-4.45609013041826,15.2695126998588,-6.16853206994867,-0.255429859846899,-0.380785626883707,2.50847922594744,-0.617461652586506,-2.53920049768391,-4.07530450353454,12.5598304143939,-5.55107041736218,-1.95981056561017,0.00543087190658174,-1.96524143751677,-2.44891402009461,-0.45815373804053,-1.96776130981886,-8.30323436967069,-1.12831888465046,-7.17504820628625,0.147104262308641,0.0546269762724583,0.092521398787386,-12.5648546930668,-1.52641477451195,-11.0155295548345,-0.0688621112958642,-0.496950524100129,-0.0884141686397191,-0.110479400895262,-0.3745890427867,0.00663640725466152
"115",1998-09-30,-0.833219779969242,-0.846337221520221,-0.0125279475054494,-0.192793002217529,-0.627898830246264,0,61.454,65.8,773.5,35.7,311.646,518.5,1545.3,180.1,373.1,584.3,2318.8,215.8,588.6,95.154,29.104,0.00652386014474815,1038.6,0.00749038843961292,0.00781002286267363,0.00616409695174958,9121.1,0.0142618818752351,0.0103880283894326,0.00387385348580249,5926.8,0.00310319109264268,0.124427803684301,0.0586655563362629,-0.375886362238093,0.170565412515115,-0.205320949722978,-7.26325467162286,-4.23435115324128,7.33057572723101,3.06819303071239,-3.11856606686146,-0.380976632179525,-4.15181270859637,0.734552927868407,-4.14468860476137,-3.85337452106171,11.5837375577757,2.33364010284399,-3.8343426993083,-0.967656656106072,-2.86668604320223,-1.95489363105514,-0.368921309026046,-1.58574543715191,-8.49144269179936,-0.450289296348906,-8.03531653661762,0.200518678013014,0.0392254972971816,0.161337293467036,-14.0801603441498,-1.74764176418384,-12.3264107235047,-0.0779353496408505,-0.549691103314703,-0.170990900445201,-0.0871776595005468,-0.378672316434189,0.00894204613367286
"116",1998-12-31,-0.90817810790177,-0.851258110912016,-0.258037667197312,-0.069543385942739,-0.580597054761719,0,64.638,66.3,785,34.8,316.262,519.2,1575.6,176.4,380.9,585.5,2360.7,211.3,594.2,96.238,31.232,0.00321185202332197,1053.2,0.00837226133298241,0.00902452352171679,0.00564646416174797,9294,0.0131908580800257,0.0104989074103532,0.00269195066967254,6028.2,0.00262888856433485,-0.0339315454017694,0.0727151376814449,-0.108326978222415,-0.219254074917637,-0.327581053140051,2.90201932184385,-6.47057118801013,11.4592666938929,-7.33297837133767,2.37724442617153,-0.363808975134503,1.34564981357892,-1.36866231629637,0.524774895672351,-6.10676221287576,10.0136168803144,-6.0643160550413,-2.98043003738252,-0.152682149837053,-2.82774788754547,-2.13221128985861,-0.286867388584395,-1.82261701639706,-8.37157990762337,-0.37832241030887,-7.98749282205279,0.245011744396709,0.0398332384657909,0.208555952015455,-13.2392094904678,-0.778038710264527,-12.4293017739799,-0.0341203894383145,-0.545079070462109,-0.130704850835207,-0.0935067608011581,-0.367130276287876,0.0107448331625224
"117",1999-03-31,-0.693208576902301,-0.621205619280677,0.0905285179746493,-0.347777376319425,-0.435959718557525,0,67.073,66.7,794.3,36.3,320.627,528.9,1594.6,186,387.7,595.7,2388.7,222.3,595.5,100.673,27.78,0.00295640385918894,1073.9,0.00851480303401031,0.00960023631350926,0.00400827103547008,9417.3,0.0137260878724341,0.0104726790670699,0.00325340880536418,6102.5,0.00262199563000709,0.107735001919682,-0.168033958838069,-0.287478419401038,0.0302295610562625,-0.257248858344776,1.81223840788334,2.5330679648614,-2.91259855738963,8.23309523650761,1.58858641693033,-0.468176932416156,-0.979319637205549,1.04430532054172,0.223651990953044,2.90124489727759,-1.63196945271488,7.2900993834356,-1.20231614237096,0.133162856188536,-1.33547899855947,-2.84128751403186,-0.358593337488126,-2.50519417654374,-6.21891258658292,-0.481209778750506,-5.75601432135014,0.13299218230165,0.0255433726672178,0.107449273469979,-10.1295240606841,-0.681096887382877,-9.48923822298338,-0.0293134016519422,-0.408402764062121,-0.0517459067084553,-0.122284808006536,-0.267652790470537,0.00572378662800302
"118",1999-06-30,-0.872594432864953,-0.826800224409566,-0.141346951431755,-0.345441153217313,-0.385806328215886,0,65.541,67.3,804.5,35.5,321.459,530.7,1616.7,184.4,387,598,2421.3,219.9,599.8,98.241,32.192,0.0083685618152014,1095.4,0.013473078105035,0.0149054794297883,0.00741421374481166,9524.2,0.0150308777481216,0.0106675194122616,0.00436335833585999,6225.3,0.00546801738142721,-0.212651631037587,0.166064135278541,-0.298853657458267,-0.187934447190801,-0.486788104649067,-6.95574761491315,-7.31193926800051,-5.94295673908437,-5.98692982923703,-2.61425885936309,-0.476240304139068,-2.61645687522707,-1.3857199856109,-4.34148875555007,-6.73408541018205,-3.62972697121631,-4.60120984362612,-2.13856752528198,-0.397573668702607,-1.74099385657936,-3.48385356998787,-0.380070639870582,-3.10341988053943,-4.0765340201538,-0.246008786783332,-3.82451900064301,0.615820278654992,0.11027983172738,0.502207577429826,-9.08313483676866,-0.91337326362914,-8.16672516033198,-0.0387955470731161,-0.346881809449926,-0.0908356970801391,-0.147976747899626,-0.173150861506113,0.0261569782699921
"119",1999-09-30,-0.208832686817174,-0.670703451121549,-0.172342074670308,0.284594155665366,-0.321084767812231,0,66.176,68.3,821.3,35.6,329.924,531.7,1644.7,187.7,396.1,600,2466,223.3,614.9,102.576,34.264,0.00908339037189143,1119.6,0.0119533992977976,0.0138056952496877,0.00421449913508409,9681.9,0.0143697787308801,0.010668505597923,0.00370127313295709,6328.9,0.00529378538494885,0.0810831370416352,0.0668984822508994,0.136612536372831,-0.0243604553777734,0.112252080995058,2.92259338962862,-7.54545000775738,6.05050484317235,-0.110107787133501,-0.411184513308413,-0.074262183147269,3.95833690427969,-0.466661329891949,3.33377790293696,-7.47118782461007,2.19376416799128,0.356553542758405,0.153248288499599,0.211587180846829,-0.058338892347237,-4.22885081225399,-0.311059888838324,-3.91742787383781,-4.12138373242301,-0.533087771638645,-3.58840270750059,0.551797392184264,0.105959846572594,0.445877438390953,-7.64518886399314,-0.526600633057547,-7.11829203529468,-0.0221163198193044,-0.298956008286037,0.00643616423424953,-0.177604452332122,-0.173091020029945,0.0231745403155861
"120",1999-12-31,-0.0468659761027794,-0.455375418171801,0.14048081271697,0.231445128498185,-0.418791917317934,0,69.396,68.9,837.5,35.9,332.904,533.2,1686.8,192.1,402.3,602,2524.3,228,635.2,105.096,34.124,0.0123083445205963,1147.1,0.011465249412544,0.0121484992101106,0.00851890131228661,9899.4,0.0157170363124151,0.0106040537828618,0.00511298252955328,6459.6,0.00590618058277803,0.00768998333768684,-0.0328542510614721,0.25660939622197,0.115316544993185,0.371925941215155,-0.33970383222993,-7.9061406193839,17.5857620543325,1.01326466615262,2.12741873061945,-0.527649007173238,2.64014451549997,-0.287764343416782,-2.46712256284934,-7.2784916122107,14.945617538832,1.30102900956942,-0.576139421167002,0.155376399347612,-0.731515820514618,-4.55185393431309,-0.34792389604704,-4.18106698868818,-5.5153976528273,-0.828252071103179,-4.69929133720228,0.506637347606116,0.102488502418284,0.407522071300449,-10.1367536607013,-0.918311065384323,-9.20435207510463,-0.0379392914772647,-0.380270487202083,-0.0238027420719901,-0.188056225919007,-0.227864268493882,0.0209313191669452
"121",2000-03-31,-1.88626844150806,-0.753640384323242,0.0289936671598067,-1.2892399403887,-0.626022168279167,0,68.302,69.9,854.6,37.2,334.898,543.8,1752.1,202.2,403.2,613.7,2606.9,239.4,620.4,102.602,35.572,0.00974370428276305,1170.4,0.0129256579767993,0.0141566124022539,0.00791900872643714,10002.9,0.0173202462217228,0.0104769015695494,0.0068433446521734,6613.6,0.00835260190693932,-0.205381489156136,0.033143744350557,-1.11700219558312,-0.143244077645772,-1.2602462732289,-6.67510924859141,0.36463890715379,35.0686843742997,7.10687320736059,-2.40069222325444,-0.297352789530009,1.33029083844065,0.624020825194059,-4.27441702533696,0.560108746336141,33.5383935358589,6.48285238216653,-2.48579264387382,-0.74221129469396,-1.74358134917987,-5.0397504722973,-0.309488463897657,-4.70782262265,-8.19379185149672,-0.480344845839497,-7.68343648475556,0.226225336010887,0.0572481677062264,0.168973828627242,-15.493109631657,-1.47479643672489,-13.9658666279582,-0.0595913464139195,-0.56431164021893,-0.100442153822406,-0.203638623443736,-0.331082362627905,0.00914097161488119
"122",2000-06-30,-0.321900706405834,-0.615966952708462,-0.513133381943275,0.471781088704785,-0.280548413167344,0,74.981,71.1,872.6,36.5,339.419,556.8,1766.7,201.1,414.4,627.9,2639.4,237.6,642,104.081,36.04,0.00387093206514222,1181.1,0.0105287462479797,0.0103268899285891,0.0113846438254868,10247.7,0.0162324796506561,0.0103918563062533,0.00584062334440283,6707.5,0.00448309178743966,-0.0258638915189513,-0.0122617905881798,0.509906770811916,-0.551259064050406,-0.0413522932384897,5.20242092862298,5.07124435490061,-6.27750218544816,-5.36106257363011,5.6630112953046,0.160241128250775,5.28786935913013,-1.25334806908538,-0.460590366681629,4.91100322664977,-11.4623965549592,-4.1077145045447,0.249795278421809,1.12017449010627,-0.870379211684468,-2.25353415714455,-0.166280141609942,-2.08767767936284,-5.46917510399147,-0.805971744448268,-4.65762202096689,0.457169677535132,0.102911604921203,0.357588066269843,-7.01574430517907,0.250834208969263,-7.25809084574436,0.0100304595255081,-0.290239464385103,0.00998891435171035,-0.0901152328682502,-0.218703580121423,0.0182814854706188
"123",2000-09-30,-1.12200417848784,-0.844259825626128,-0.231813820238724,-0.796027328794157,-0.0941630294549585,0,71.174,72.4,871.3,33.5,354.326,556.8,1802.8,185.6,425.5,629.2,2674.2,219,634.1,105.874,35.728,0.00716115349657076,1198.3,0.0106170695669394,0.0115923042941795,0.00654978598955092,10319.8,0.0162342747654529,0.0101449388113928,0.00608933595406014,6815.4,0.0061816269734396,-0.0183234872086836,-0.0356637248095089,-0.742040116775964,-0.285801032256917,-1.02784114903288,4.33427113876547,-8.95145065629617,-8.29233773248689,-22.4791920304762,-5.03118222911252,0.139181172698443,-15.5465613038447,-3.59591965114638,9.36545336787799,-9.09063182899467,7.25585622793665,-18.7832723793298,0.567422771977601,0.080675004050347,0.486747767927264,-2.56988430306578,-0.118255386544657,-2.45205258034938,-1.9301389700012,0.890324299803749,-2.82099690270121,1.52021430872543,0.272565022578702,1.24427230389774,-2.41238619236394,1.12530893988814,-3.54202941122559,0.0439243514110734,-0.138256561422586,0.0221482975488198,-0.10031067666172,-0.0753394018170399,0.0593387514749819
"124",2000-12-31,-0.248987375865687,-0.894790175566855,-0.313468672824916,0.0498772153960563,0.0146040815631732,0,75.178,74.3,876.7,33.7,356.322,559.8,1820.1,187.6,431.5,634.1,2696.8,221.3,638.4,111.478,39.26,0.0044985916263296,1222.9,0.0124197389443221,0.0139892784001927,0.00588671478942504,10439,0.015090642716624,0.00980429910428904,0.00528634361233493,6912.1,0.00551908737492846,0.119571262051222,0.115172443481671,-0.184866490136837,-0.0787249672920234,-0.26359145742886,-0.520100946907064,-4.74147477272379,-18.3778001227229,-1.05582163894863,2.91337329072816,0.790586818904686,-7.95126663934218,-0.313333447053786,-3.43347423763521,-5.53206159162823,-10.3250011447331,-0.844020530542764,0.526833421175246,0.257514780074806,0.269318641100443,-1.85783448756725,0.178347674322876,-2.05910582571833,0.586102915232232,2.24248744688735,-1.66892354581194,1.12167615344886,0.231095782974267,0.890587799513868,0.376778002289087,2.9094456842593,-2.56812293091595,0.1127713980604,-0.0995415775854551,0.0204202957877186,-0.0720104842174171,0.0227176075207749,0.0434766624720968
"125",2001-03-31,0.639393676955835,-0.263374645950881,0.0746695148151796,0.362012059457219,0.202712102683436,1,76.284,75.4,900.7,30.1,372.516,583.5,1861.5,154.9,448.8,659,2762.2,185.1,653.1,115.284,40.316,0.00171514912268766,1252.3,0.0117314277207086,0.013083445950963,0.00616819617872721,10472.9,0.0156633772426729,0.00927437192061875,0.00638900532205411,6986.9,0.00678176655511598,0.0503341384926456,0.017232484966747,0.294445435997827,0.142236138274572,0.436681574272399,10.3717762477205,14.7188025925367,22.0998057586385,-39.7532234446801,-0.10106837832879,-0.0929710887471202,9.92358339832333,-4.14109186663226,10.4728446260493,14.7117736812836,12.176222360315,-35.7121315780478,4.36238265784543,0.774930145183077,3.58745251266234,1.3718523416439,0.224333556999026,1.12501878464485,-2.73816995319697,0.0601045826255404,-2.79263702253643,2.29421405348862,0.367569452937204,1.92998536292403,5.29027909978098,1.42693773774485,3.84981963769479,0.0546771812527962,0.147516798072413,0.167157109219099,0.0525664274985689,-0.104920776058894,0.0879093420246622
"126",2001-06-30,0.974456171147713,0.0607145734375062,0.417302280507757,0.220271366835666,0.33688252380429,1,84.326,77.9,911.2,30.4,386.174,590.6,1858.7,148.7,470.5,668.6,2769.9,179,666.1,116.426,43.008,0.00524534916903341,1280.9,0.00388475234703778,0.00420710076519382,0.00257177033492839,10597.8,0.0153845968375679,0.00872062268570994,0.00666397415185793,7036.3,0.00468378177605988,-0.0133051846313436,0.0854294754262885,0.148147076040721,0.489426571302702,0.637573647343423,15.6841032775577,0.766497459693596,-29.3256460043008,-8.58115526587358,7.01945841003835,1.48930790358258,-1.57334709871623,-0.103472574299275,8.66464486751931,-0.721470003442619,-27.7522989055847,-8.27634225112817,6.72076118635574,1.08013074599817,5.64063044035756,0.403284290222322,0.523373581448684,-0.142287692125933,-0.678337844389316,-0.385157176402668,-0.299644840823234,2.37463482668612,0.350436483660963,2.02082775738289,8.82034245887487,1.56878363470515,7.21952566479128,0.0599178311529815,0.275741224103783,0.256691506129372,0.01540296537625,-0.025908309804899,0.0906963621035671
