"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","subsidies_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","state_subsidies","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","federal_subsidies","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","subsidies","federal_nom","federal_cgrants","federal_igrants","pi_federal","state_local_nom","pi_state_local","pi_state_local_c","pi_state_local_i","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","add_state_health_outlays","add_state_social_benefits","add_state_noncorp_taxes","add_state_corporate_taxes","add_state_expenditures","add_federal_health_outlays","add_federal_social_benefits","add_federal_noncorp_taxes","add_federal_corporate_taxes","add_federal_subsidies","add_federal_grants","federal_cgrants_cont","federal_igrants_cont","federal_cont_0","state_local_cont_0","purchases_cont","subsidies_net","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_subsidies_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_subsidies_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","subsidies_net_xmpc","state_subsidies_net_xmpc","federal_subsidies_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont","state_subsidies_cont","federal_subsidies_cont"
"50",1982-06-30,0.176228664809466,-0.0872786827122472,-0.162360342837607,-0.164185197248445,0.502774204895518,0.0119211909307301,1,13.3664552814,53.988,260.4,14.3,0.5,66.9335447186,198.912,546.9,34.7,13.2,80.3,252.9,807.2,49,13.6,342.9,50.4664552814,14.552,0.019814915623299,360.2,0.0160721512400994,0.0159143873420826,0.0167190305206462,3332,0.0210718982116387,0.00779003210945128,0.0132818661021874,2039.6,0.0096104341856873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0561442075712403,0.0440400042082753,-0.15208099388548,-0.174464546200572,-0.326545540086052,-0.64360652813194,1.96016409527432,1.2968646852122,-3.76991168385484,0.5717378043514,0.0930398134819446,0.397836417920765,4.46908450448301,0.759401001480683,-0.045346574761453,-0.636646341613885,1.56232767735357,-3.07047977264119,-4.42931268533562,0.61708437911286,0.787895106768921,-0.0227500406938614,0.810645147462782,1.03884072024633,1.41341430737026,-0.374182076632281,0.275928032347003,-0.00123355612790021,0.265025564237164,1.81775231103879,0.139318662101916,1.67845550100675,0.0975838886612241,0.00860128184340939,0.099835273815414,4.01800005906226,1.53735065449382,2.47977940988983,0.188858923902786,0.315134799340957,0.0962520363764984,0.126908434810045,0.0337083385574936,0.222063013290021,0.00105076283094517,0.0121962280567344
"51",1982-09-30,0.660297446159913,0.326207753941296,0.0733454550353842,-0.0737119402530152,0.660663931377544,0.00359935497139318,1,13.6320139956,56.42,266.2,14.4,0.5,68.9679860044,210.58,537.3,35.4,12.6,82.6,267.1,803.4,49.8,13,351.5,48.4320139956,14.544,0.00839116045692334,365.8,0.0157325746799433,0.0166309498656847,0.0118088511201855,3366.3,0.0219344734224385,0.00804842910178971,0.0138860443206488,2085.7,0.01580826109128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.393748146558797,-0.0356498369496016,0.355686043255383,-0.356052528473014,-0.000366485217630969,-0.924450986625747,0.384307777496502,8.16664305017269,-23.0571203238458,-0.368977819460419,-0.0119283450965348,-0.0533206684278795,1.14402500985653,-0.412282126275386,-0.241150669760897,-0.914908310548519,0.437628445924375,6.92261804031611,-22.6472238665898,-0.12782714969952,0.790840547803308,0.00977430482337303,0.781066242979934,0.459737307915641,1.97422609648841,-1.53659727808113,2.49688514639178,0.0438368767156419,2.44119852572073,1.6959022924408,0.125655979318055,1.57026816519262,0.0299826269117052,0.00562492343729607,0.0323286128438054,5.47334792146323,2.15911818078278,3.28826426865597,0.259873121755111,0.39863059801918,0.0949388412729061,0.0551905531711454,0.299746116013419,0.203589710977287,0.000675260916842265,0.0038809859356309
"52",1982-12-31,1.88756743607704,0.615369963739015,0.0572843779657574,0.583062426814107,1.24722063129718,0.0733977171891415,1,13.6320139956,58.524,270.9,13.3,0.5,70.7679860044,222.276,544.4,31.7,19,84.4,280.8,815.3,45.1,19.4,364.1,49.1320139956,14.484,0.0117938511052764,373.3,0.0126880094109738,0.015022860875245,0.0025305410122165,3402.6,0.0183794057037847,0.00825901139221386,0.0101203943115709,2145.6,0.0110232597054887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0508080638685003,-0.0257758666987536,0.659646357381361,-0.0192995526014964,0.640346804779864,6.14933047572987,0.20728440732978,8.54970538980359,-3.59137659989426,-5.66025710066558,-0.00964113554885127,-0.262856189470835,1.01609426466764,-0.432940566208345,-1.37766470380692,6.15704338416895,0.470140596800618,7.63553935224581,-3.26036426079543,-4.38259239685867,0.843857596883752,0.0435693734734346,0.800288223410316,3.47959240205822,1.9690338237923,1.51138393985728,3.25503338106624,0.201853185712069,3.0595618386519,1.682419970962,0.144083297187916,1.54169185917729,0.617696838434518,0.00430101990760739,0.622403076265375,9.87860018940473,2.36284070007332,7.53532893736216,0.281275194721912,0.969341058566086,0.100271229169563,0.413461949565781,0.386778763754418,0.199913254429135,0.000511067927113732,0.0739569350640614
"53",1983-03-31,1.42171336215298,1.03645172729985,-0.203489935463937,0.331569614193604,1.29363368342331,0.0562561662059776,0,14.76047183,56.876,274.9,12.8,0.5,73.63952817,222.724,546.7,34.3,19.4,88.4,279.6,821.8,47.1,19.9,370.5,48.76047183,15.9,0.00188343622475684,377.4,0.00719106095807054,0.0085702585702585,0.000935677604665397,3473.4,0.0161705609458136,0.00819135886602163,0.00797920207979197,2184.6,0.0082755767042515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.140489530132041,0.150920355464477,0.321138788861168,-0.193059110131501,0.128079678729667,0.180541449936701,2.61019063786895,-5.82391550813264,-6.92549257044379,1.25734120578068,-0.00823346778513656,0.903980338241393,-2.61171093731468,-0.460892845987019,-0.719010243084632,0.0871282241648075,1.70621029962756,-3.21220457081807,-6.66459972445671,2.07799814242234,1.16143805654315,0.221768977109275,0.939669079433876,2.74259196383756,0.903935889380813,1.8619814360481,4.33342470653098,0.252527216287428,4.1171359934001,1.8097540454664,0.248807807468714,1.56091320028233,0.478543077831149,0.00444509575200307,0.469663525293445,10.5257518502092,1.63148498599823,8.94936323445785,0.192315297919266,1.10727405628064,0.136535361963575,0.32241132825928,0.509425110977603,0.212749549810898,0.00052255284217987,0.0552123112083048
"54",1983-06-30,0.903104610836304,1.21817071380656,-0.343122148953486,0.329699740394596,0.916527019395195,0.0648801956660983,0,14.849390335,56.428,284.4,15.7,0.4,75.450609665,226.972,560.8,46.3,21.1,90.3,283.4,845,61.9,21.6,380.3,50.649390335,14.2,0.00772845953002599,380.7,0.0109567223198594,0.0136596966445288,-0.00134785538816073,3578.8,0.015734115055144,0.00831406902705112,0.00742004602809287,2249.4,0.00913101467118094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0941403032155139,-0.208529141113417,0.444088578292499,-0.45751098685139,-0.0134224085588902,1.35284283440518,0.357854601076284,-1.07764540202572,8.8636302167929,13.9783365578133,-0.108722541849116,-0.168579161499748,-1.44020658042063,4.70434649135609,2.67670292866263,1.3615653762543,0.526433762576033,0.362561178394941,4.56277274217643,11.4016336291506,0.800918420348592,0.0943254717396594,0.706592948608931,2.20832719420903,-0.425654604722505,2.63441565003123,3.24417488945265,-0.372875418774061,3.58661784326819,0.578467510774765,0.0336958174778872,0.541405322248186,0.563387179066564,-0.0107217963355181,0.55727430230307,7.39527519385161,-0.681230530614537,8.02630606645961,-0.0796858786146203,0.988493161601045,0.0922345160763047,0.254313029793175,0.37360222139145,0.0666168608020689,-0.0012347321167177,0.0641762310477423
"55",1983-09-30,1.36411325266508,1.39412466543285,0.0861540459503942,0.679814326561884,0.5981448801528,0.0641505987144314,0,15.11614585,50.944,294.2,17.4,0.4,77.58385415,224.856,547.6,53.3,21.8,92.7,275.8,841.8,70.7,22.2,394.4,49.51614585,15.904,0.0110892320447715,387.8,0.00966997147901671,0.0116731517509727,0.000565992555020989,3689.2,0.0191079668193335,0.00847344005577444,0.010634526763559,2319.9,0.0131557543716958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.240712761522281,0.176108199052946,0.74441888903122,0.0215494834810586,0.765968372512278,0.132809400366639,0.446883743199436,-13.729713700745,-21.4766692912124,7.4611528649396,-0.00865167777098808,-0.0544248356851096,-6.70449218315331,3.64865710482746,1.36042164748872,0.243623997580379,0.501308578884561,-7.02522151759175,-25.3296522349252,5.99856829800813,0.814998012631752,0.0940770341067826,0.720920978524973,-2.71835307474746,-2.19157097314972,-0.503848250498039,5.59134552487778,-0.781773055852354,6.35534344413842,0.515700966568991,0.0166127549450948,0.50246060455663,0.573955406698018,-0.0104622302987728,0.582640690245139,4.77764683602908,-2.87311647024897,7.65751746696712,-0.32229559635048,0.920996776261569,0.0910917640138317,-0.303828442466464,0.624940820931908,0.057639540244662,-0.0011693562421787,0.0651213468475622
"56",1983-12-31,-2.06185386507683,0.406769340144381,-0.0181930904550352,-2.09017011501185,0.0465093403900494,0.019171271307599,0,15.5162791225,48.392,303,17.7,0.4,79.7837208775,228.108,561.9,54.6,21.1,95.3,276.5,864.9,72.4,21.5,384.2,47.6162791225,15.768,0.00651906519065193,390.9,0.00761346210755698,0.00938914027149318,-0.000282836194330227,3794.7,0.0162040712951406,0.00872131670610754,0.00748275458903302,2372.5,0.0066028458466294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.303223111418522,-0.0292969309399663,-1.75765007265336,-0.350713132813524,-2.10836320546688,-1.04019640867076,1.17945013136128,-3.52640403204487,10.2001199631061,0.616581707521505,-0.0061296650210948,0.168490996323717,-3.33267413708661,4.29163137698475,0.0333595715823769,-1.03406674364966,1.01095913503757,-0.193729894958238,5.90848858612117,0.483222135939123,1.03373530053884,0.191130150910557,0.842605149628287,-5.43547769466336,-3.17004386354443,-2.26543383111895,3.82023453683013,-1.11938962656824,4.952192756828,0.656830233171843,0.0384842865735598,0.62162060275017,0.176816635269985,-0.0087577865932613,0.182511714812915,0.252139011147441,-4.06857683922181,4.33349639290042,-0.442083337939398,0.48964633066392,0.11208232685014,-0.589339444287473,0.414207366023001,0.0712165491891839,-0.000949559426787521,0.0197887579760289
"57",1984-03-31,-0.237375471156977,-0.0080028681831073,-0.192813513405578,0.328934720793372,-0.37349667854477,0.0123389602593004,0,16.0016451735,47.604,312.5,20.1,0.4,82.1983548265,230.496,581.2,64.8,20.8,98.2,278.1,893.6,84.9,21.2,392.4,51.6016451735,16.556,0.0129740518962076,401.6,0.0144977839483098,0.0175109268183347,0.00108813928182805,3908.1,0.0188396284821124,0.00897540659514462,0.00986422188696778,2418.2,0.0108062843926948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287156866814469,0.0663365228989796,-0.0245586689200772,0.160679876307871,0.136121207387794,-0.725306356238548,1.0148048488589,-3.86963755813758,11.5908154646175,11.0678055724804,-0.00791267639513576,0.178427812117643,-1.74527559028354,3.50614763068467,2.04986406951524,-0.717393679843411,0.836377036741268,-2.1243619678541,8.18466783393308,9.11991967206396,0.674773498011577,0.0278808325327132,0.646892665478872,-4.99576515591447,-2.97509591046242,-2.02066924545206,0.382504163820652,-1.40411082447194,1.77492403138907,0.161104616417808,0.0110670119277723,0.146579655005295,0.117056631239918,-0.0086660858727837,0.125721694159373,-3.66032624642452,-4.34892497634666,0.673448800580553,-0.459334446698758,0.0842407035855193,0.0711279940982504,-0.526604491097001,0.0403198317464518,0.0169820661889275,-0.000913493648803194,0.0132523460784117
"58",1984-06-30,0.521425541642934,-0.10342263548145,0.0741853430611272,0.956171536921695,-0.508931338339888,0.00307802910025899,0,16.225757851,47.336,320.8,19.9,0.4,84.074242149,231.364,594.2,63.8,20.6,100.3,278.7,914.9,83.7,21,408.3,53.125757851,17.236,0.0099527495727354,410.8,0.00952706792641522,0.0109039843599417,0.00354347826086943,4009.6,0.0181786122355831,0.00919600287375077,0.00898260936183237,2475.9,0.00968480018935658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0498370326527081,0.0480115811095139,0.858322923159473,0.172033956823349,1.03035687998282,-0.600273024937874,0.245905139202847,-4.65075133185019,4.42811438280728,-2.80298018005782,-0.00755232122524296,-0.0780112337065724,-1.16680174901617,2.39974904277898,-0.57950414156846,-0.592720703712633,0.323916372909409,-3.48394958283393,2.02647725972201,-2.22347603848935,0.649584869090054,0.0482586162861777,0.601326252803881,-5.79971399012498,-2.91357982339642,-2.88613416672855,0.236942934638853,-1.38901876689749,1.62049731426956,-0.119346449652835,-0.0356981481298376,-0.083697032963433,0.0300731138168054,-0.004254614744454,0.0386579556079298,-5.0024595222321,-4.29429273688202,-0.709349677010613,-0.439962882385453,-0.0686463213738321,0.0664860028238842,-0.59360957909214,0.024251471010348,-0.0122152912824989,-0.00043546631298626,0.00395670076077171
"59",1984-09-30,-0.523388176184528,-0.575297992693851,0.637598081910238,-0.732376707771763,-0.428609550323003,-0.00035164967291081,0,16.494693064,47.284,326.3,17.5,0.4,85.905306936,230.716,611.8,53.8,20.5,102.4,278,938.1,71.3,20.9,414,50.394693064,18.092,0.0148715906828589,421.7,0.00933288146197753,0.0107591316427422,0.00322769317418703,4084.3,0.0183677617321667,0.00933224608136274,0.00903551565080396,2513.5,0.00771650159213899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.378934003877071,0.0637985721260317,-0.417241276020724,0.322462650159199,-0.0947786258615249,-0.458023701143539,0.390010608347765,-5.45148597660494,7.60210075351335,-13.8269801802721,-0.00681949906940071,-0.00769363841304482,-0.859019519872874,0.0307617463406586,-2.73927007870268,-0.451204202074138,0.397704246760824,-4.59246645673201,7.46963413240519,-11.0877101015694,0.636788413748428,0.0587731356723923,0.57801527807604,-3.93711275219346,-1.59834847415832,-2.33876427803511,-1.36328744733644,-1.20707824619381,-0.143612143578464,0.374279525986207,0.0606049597800128,0.313625834765759,-0.00352493632125796,-0.00408193167632009,0.000462290953368457,-4.29285719611652,-2.69013055657605,-1.59027301781841,-0.268776185978887,-0.158600431650543,0.0635263780674809,-0.392768630506131,-0.136002339119757,0.0373383405812258,-0.000407215849592986,0.0000461184111500855
"60",1984-12-31,0.525779203098075,0.071610274349876,-0.222073983935069,1.1868587941553,-0.439005607122156,0.000492478297906938,0,16.853273348,48.736,333.2,17.7,0.4,87.646726652,234.664,626.1,54.3,20.8,104.5,283.4,959.2,72.1,21.2,432.5,53.553273348,18.824,0.0123192812444828,430.2,0.00991812382157709,0.0117764363479576,0.00202971152185172,4148.6,0.0163919953099487,0.00941266991536294,0.00697932539458579,2561.8,0.0061647022332505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204760842989934,0.0514148750128947,0.930683076152471,0.0341017340677602,0.964784810220231,-0.0255670779060218,0.504877091981996,1.06949054268546,6.48686718738588,-0.310666634196139,-0.00623094885944536,0.101636311664922,0.715439535324961,1.81710346790743,-0.0726040126007348,-0.0193361290465752,0.403240780317091,0.354051007360454,4.76976371947842,-0.338062621595405,0.48500947988809,0.0437308316241634,0.441278648263933,-2.90303647287913,-0.687522897865714,-2.21551357501341,-2.09150724284797,-1.30712215374847,-0.790017009980279,0.0169005873557445,-0.00202994849968364,0.0222151377483259,0.00502857278035327,-0.00398548862377677,0.00891935700243651,-4.48760507570291,-1.95692965711348,-2.53311744197899,-0.192044183408394,-0.247209860683745,0.0474998878523213,-0.284311776596149,-0.204833850877552,0.00165517590341009,-0.000390322809174328,0.000873526136908309
"61",1985-03-31,-0.581499262803707,-0.0144206735618065,0.454350170729525,-0.313001119200391,-0.72284831433284,-0.00208252099569266,0,17.206224192,50.904,338.7,20,0.3,89.093775808,240.896,670.4,57.7,20.8,106.3,291.8,1009,77.7,21.1,434.8,53.606224192,17.044,-0.00399186125375439,440.8,0.0117899797959131,0.0132108136902382,0.00555962591044268,4230.2,0.0196133472532551,0.00937571461239428,0.0102376326408609,2636,0.0117914531231937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.111520192852839,-0.198731413006979,-0.00274951334057308,0.144098564869707,0.141349051529133,-0.548743955994464,-0.411969028368944,2.40122466373441,29.4964527080239,4.07384720626412,-0.108466867094235,-0.00378521985083324,1.13639691323838,-1.55290028949793,1.92534113108009,-0.440277088900231,-0.408183808518132,1.26482775049595,31.0472362807483,2.25062279195757,0.163985357511824,0.00273289943125619,0.161252458080568,-1.49209247295793,-0.039146584573282,-1.45294588838465,-5.59048507682666,-1.1465819849875,-4.46738329919316,-0.535231366816631,-0.0757046308014427,-0.459646024681409,-0.0215988665068264,-0.0148618979381876,-0.00683167297033264,-7.47542242559623,-1.27356219886915,-6.22555442714898,-0.12422736314008,-0.600914631453436,0.0158111514739261,-0.143864674633171,-0.539023774461424,-0.0516059747207859,-0.00143295549710144,-0.000658696714104289
"62",1985-06-30,1.05733501004481,0.119556693538663,0.26819182426889,0.804364309905979,-0.0152211241300574,-0.00144012677227834,0,17.564687196,51.54,345.7,19.6,0.3,90.735312804,240.66,628.3,56.3,20.7,108.3,292.2,974,76,21,447.3,53.664687196,19.408,0.00235413140333485,453.2,0.00985794449218957,0.0114350306248523,0.00308589062232123,4294.9,0.0152691556289215,0.00935155817348843,0.00591759745543308,2681.8,0.00811212248162385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0998371268791794,0.203490721263696,0.700710715521462,0.371845418653406,1.07255613417487,-0.468483661822869,0.143610746361546,-4.69590201516178,-52.6208537810082,-3.05692798690222,-0.00523910419653367,0.0579789994306488,-0.252971200067847,1.08505136211346,-0.749273613102243,-0.463244557626336,0.0856317469309005,-4.44293081509389,-53.8076515111873,-2.40765437379999,0.140969119122532,0.0333307018871309,0.107638417235404,-1.50225137670304,0.16646528894009,-1.66871666564314,1.64504722114506,-0.885501150885301,2.5494870698486,-0.414275840441511,-0.052240396190083,-0.358821399584314,-0.0152300606802296,-0.0144897904979733,-0.00332872458395004,-0.145740937557192,-0.752435346746137,0.626258697272603,-0.0725190428106577,0.058903122565236,0.0133297829060122,-0.14205015145412,0.155552666176073,-0.0391731682134661,-0.00137012817341717,-0.000314758128121605
"63",1985-09-30,0.944485085002529,0.486525008835427,0.294892789622952,0.860282879711698,-0.21069058433212,0.00379647792141719,0,17.9679580755,52.516,351.5,20.9,0.3,92.4320419245,242.684,666.5,60.8,21,110.4,295.2,1018,81.7,21.3,463.1,54.2679580755,20.036,0.00533773291925455,464.3,0.00828494193031637,0.00930450150743334,0.00410186292941384,4386.8,0.015913903761706,0.0092773863707214,0.00663651739098459,2754.1,0.00783906309029092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0366872635909861,0.0343044568751752,0.862665686427508,0.292509982907141,1.15517566933465,-0.0594454386812586,0.246288523372371,-2.00142653250776,27.328578224974,4.39914984096306,-0.00513493483830368,0.102625798811175,0.0938181947794234,-0.117156578671938,0.964517590564157,-0.0543105038429559,0.143662724561196,-2.09524472728725,27.445734803646,3.53634389534501,0.108631650003068,0.0581525752625804,0.0504790747404876,-0.725988001781177,0.380853774736856,-1.10684177651806,-1.15319516084313,-0.745696952524896,-0.400946063839539,-0.573213429122293,-0.0924293382009182,-0.480960434419132,0.0407637325617367,-0.0128884510848867,0.0511232218660985,-2.30300120918179,-0.412008391811264,-1.88714597817015,-0.0395722222073763,-0.170995623302433,0.0101172693197111,-0.067613960910026,-0.107401351448753,-0.0533854971358861,-0.00120034935247728,0.00476129566379645
"64",1985-12-31,-0.999913340770448,0.105101872868296,-0.154692152996469,-0.275512580516633,-0.569708607257346,-0.00596087598449108,0,18.4160368305,53.788,357.4,20.5,0.3,94.2839631695,241.812,676.5,59,21.7,112.7,295.6,1033.9,79.5,22,466.4,55.4160368305,21.184,0.00656434018727658,472.1,0.0092594891145148,0.0100427460472781,0.00595744680851062,4444.1,0.0143475016994692,0.00914268770308513,0.00520481399638406,2779.4,0.00697216755693009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00974965264657543,0.0770906998199751,-0.362352932983184,-0.0678518005299185,-0.430204733513103,0.356753582961677,0.520919979294305,-4.35710527275654,-0.504922654695292,-3.51658367474325,-0.00483445657800458,0.158527711295292,0.425712261165032,0.235628376104614,-0.736800474934316,0.361588039539679,0.362392267999027,-4.78281753392159,-0.740551030800134,-2.77978319980893,0.112241299648338,0.0709531401794137,0.0412881594689232,-1.94697206025563,0.315665138050872,-2.26263719830652,-3.63784847135382,-0.451371393311557,-3.18602971564749,-0.644669209986371,-0.113791479163338,-0.534387407654123,-0.0653729269219137,-0.0126949004017852,-0.0551589031371037,-6.1826213688694,-0.191239494646394,-5.99692506527632,-0.0185952762877888,-0.551844986633849,0.0102344578871467,-0.17753005017376,-0.331708623265599,-0.0587826397361513,-0.00115755451826253,-0.00502953434276499
"65",1986-03-31,-0.271534485744498,0.182593067133098,0.545768689781555,-0.628152098926526,-0.189151076599528,0.00230660979035381,0,18.735024145,54.62,363,21.4,0.3,96.364975855,250.18,679,63,22.8,115.1,304.8,1042,84.4,23.1,464,56.335024145,19.72,-0.00253188836674012,482.8,0.00415682802046446,0.00367122170099954,0.00621827411167497,4507.9,0.0139099109262955,0.00898639797255107,0.00492351295374438,2823.6,0.00709140655536333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195812152277466,-0.160761078592493,-0.486972235561779,0.404588826416809,-0.0823834091449702,0.746288300385885,0.588031429704046,4.44740098154841,-8.52284210141079,3.62181454003081,-0.00482334135837431,0.0228978741603463,-0.0327929499474351,-0.146207338276611,0.570405007177754,0.751111641744259,0.565133555543696,4.48019393149602,-8.37663476313412,3.05140953285305,0.33724140271476,0.0769568363319291,0.260284566382834,-1.48658238874748,0.0525974188340643,-1.53917980758151,-0.279943797809037,-0.2304870495976,-0.0430093858166491,-0.723484987794709,-0.156771987505418,-0.566834454001814,0.0256270114232784,-0.00811641872664399,0.0337973679535259,-2.12714276021318,-0.265821200663668,-1.85494171306361,-0.0246562966081153,-0.163915694526234,0.0303540786854265,-0.133802784703087,-0.0251968945621419,-0.0651186956004328,-0.000730534301806349,0.00304199887072981
"66",1986-06-30,1.02313137432873,0.174042158204079,-0.252531513199319,1.2581580315759,0.0175048559521532,0.00770769641049902,0,19.180036595,56.348,367.4,22,0.3,98.419963405,251.652,683.4,63.4,23.9,117.6,308,1050.8,85.5,24.2,477.8,59.880036595,20.556,-0.0024998557775513,489.7,0.00440906307409672,0.00299735826051606,0.0102787236725943,4545.3,0.0123772727646783,0.00886995983643368,0.00350731292824458,2851.5,-0.00105344865823898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255237853410407,0.0406741907497479,0.962245987415744,0.043380530960836,1.00562651837658,0.919438591783699,1.60031956338979,0.817527392886291,0.655195352321016,0.440286456560358,-0.00234495335345841,0.298569924346861,1.30106215944699,1.56260644231537,0.432726660786635,0.92178354513716,1.30174963904294,-0.483534766560808,-0.907411089994184,-0.0924402042262713,0.665000886546115,0.131089794438077,0.533911092108043,-0.246060771936661,0.402254924724902,-0.648315696661567,-0.12317573640084,-0.259877177542429,0.143035518717966,-0.272216651086278,-0.0819727785762179,-0.183698659555917,0.0868638116222213,-0.00524054229019162,0.0946520417160167,0.110411538744557,0.18625422075414,-0.0604157036754578,0.0160619071819648,0.00303789685135508,0.0590075987973216,-0.021833738276063,-0.010929766534381,-0.0241546308557225,-0.000465009631109086,0.00839877031132161
"67",1986-09-30,1.15169862815398,0.225845543991941,-0.124165091633804,1.23939045663194,0.0364732631558422,0.0136824198320524,0,19.625049045,57.648,375.9,22.4,0.3,100.474950955,255.352,696.6,64.6,25.1,120.1,313,1072.6,86.9,25.5,495.1,62.225049045,21.284,0.0014265610240396,498.5,0.00865748079502482,0.008559995947931,0.00911303913613382,4607.7,0.0135481322491504,0.00879197536803633,0.00475615688111408,2917.2,0.00527279791308199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114929775601566,0.0316761949136275,1.09278448611675,0.0224408788813895,1.11522536499814,0.959632486596938,0.845982662140486,0.668049829415565,7.02073623620072,0.197461884464389,-0.0042194319843355,0.175249583767773,0.507478155155553,3.33260229651711,0.0905749878153941,0.863851918581275,0.670733078372706,0.160571674260098,3.58813393968376,0.308293373977094,0.799932067768941,0.147430146053311,0.652501921715633,0.354571409496089,0.495328415809531,-0.140757006313413,-1.02090856561877,-0.666716188640639,-0.341960591887821,-0.0300936184037714,-0.0396445565871071,0.00597717124511803,0.155476757156569,-0.00513163919705074,0.14984589635362,0.258978050399055,-0.0687338225619551,0.325607391113137,-0.00650038164776854,0.0418413119016792,0.0703964154417918,0.0312033449493841,-0.0898430084367388,-0.00264832846269962,-0.000451599603726992,0.0131868872332845
"68",1986-12-31,-1.15366192030184,0.187408399109092,0.866251546712886,-1.97204620922045,-0.0478672577942751,0.0198058593758405,0,20.11456274,58.108,385,24.8,0.3,102.68543726,254.892,714,73.1,26.5,122.8,313,1099,97.9,26.8,489.8,54.41456274,18.32,0.00113577299940326,506.6,0.0127176015473889,0.0131830052229811,0.0108245190820808,4657.6,0.0146264893476333,0.00869150521609541,0.00593498413153792,2952.8,0.00605491755005882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.796200168405661,-0.293367976314637,-0.882478064500155,-0.223316598007412,-1.10579466250757,0.923966219463068,0.928954625784883,-4.61563032580625,10.5829869410231,9.71853586162119,-0.00442392682984627,0.200114424975919,-0.390101779623251,3.55681968220262,2.06968013003815,1.02986478856953,0.728840200808961,-4.22552854618311,7.12764190109692,7.54738108930644,0.891739863229321,0.156787156631452,0.734952706597868,0.296403272559904,0.311770256632167,-0.0153669840722564,-1.86234324615913,-0.890751955891585,-0.965536462250398,-0.333492090207094,-0.107521908535633,-0.229494793867126,0.22814864561515,-0.00510397579776162,0.236036329787933,-0.779543554961854,-0.53482042696136,-0.23940920380398,-0.0468714892687564,-0.000292803265494478,0.0774130141484316,0.0257311259465594,-0.161672265656109,-0.0289508509848379,-0.00044308230117079,0.0204905987618927
