"","date","health_outlays","social_benefits","noncorporate_taxes","noncorporate_taxesb","corporate_taxes","federal_real","federal_realb","federal_real_growth","federal_real_growthb","federal_nom","federal_nomb","federal_cont","state_local_real","state_local_real_growth","state_local_nom","state_local_cont","nom_federal_share","nom_federal_shareb","nom_state_local_share","nom_g_share","real_gdp","nom_gdp","growth_real_gdp","growth_potential_real_gdp","nom_consumption_share","pce_deflator","real_pce","growth_real_pce","federal_contb","health_outlays_xmpc","social_benefits_xmpc","noncorporate_taxes_xmpc","corporate_taxes_xmpc","outlays_net_taxes","real_outlays_net_taxes","consumption_no_taxes","growth_consumption_no_taxes","difference_in_consumption_growth","taxes_transfers_cont","neutral_fi","fim_bars","fim_bars_ma"
"71",1987-09-30,130.7,318.7,1167.7,NA,116.2,959.5,959.5,NA,NA,504.1,504.1,-0.02,1222.8,NA,532.1,0.15,0.103201899848503,0.103201899848503,0.108934201367563,0.212136101216067,8533.6,4884.6,3.51579184737933,3.42532105113702,0.638209884125619,56.232,5543.7,4.63965148628014,NA,114.2325,285.0525,-665.58,-35.6133333333333,-301.908333333333,-536.89773320055,6080.59773320055,5.19528772087889,-0.555636234598755,-0.354612536899267,0.726634253201527,-0.224612536899267,-0.0214033814419085
"72",1987-12-31,132.7,320.1,1197.7,NA,110.7,975.7,975.7,NA,NA,513.7,513.7,0.75,1238.9,NA,542.3,0.58,0.102575878594249,0.102575878594249,0.108286741214057,0.210862619808307,8680.2,5008,7.05077088713622,3.38205054157783,0.629173322683706,56.718,5555.5,0.854139198693549,NA,116.46,286.65,-676.614,-36.9,-310.404,-547.275997037977,6102.77599703798,1.46695433822395,-0.612815139530398,-0.38556693752922,0.713148037521204,0.94443306247078,0.353184562550802
"73",1988-03-31,134.3,336,1220,NA,108,947.7,947.7,NA,NA,505.8,505.8,-1.15,1252.6,NA,551.1,0.48,0.099696456025545,0.099696456025545,0.108625379429968,0.208321835455513,8725,5073.4,2.08050623840474,3.34900748444906,0.637028422753972,57.165,5653.6,7.25256948233775,NA,118.3725,291.1275,-690.432,-37.91,-318.842,-557.757369019505,6211.35736901951,7.30905004122526,-0.0564805588875172,-0.0359797213443779,0.697671386114679,-0.705979721344378,0.0489594746761833
"74",1988-06-30,137.2,336.2,1230.3,NA,115.3,940.6,940.6,NA,NA,506.9,506.9,-0.26,1268.4,NA,563.5,0.55,0.0976685934489403,0.0976685934489403,0.108574181117534,0.206242774566474,8839.6,5190,5.35828930750102,3.31655299068077,0.634238921001927,57.797,5695.3,2.98313506673518,NA,120.3525,294.975,-703.158,-39.22,-327.0505,-565.86068481063,6261.16068481063,3.24602262571065,-0.262887558975478,-0.166733521749437,0.684015090794738,0.123266478250563,0.0342768206194252
"75",1988-09-30,140.7,338.1,1250.4,NA,125.1,936.1,936.1,NA,NA,507.4,507.4,-0.16,1274.1,NA,570.8,0.2,0.0960475505413796,0.0960475505413796,0.108048762020141,0.20409631256152,8891.4,5282.8,2.36468179108167,3.2754495407372,0.636386007420307,58.509,5745.9,3.60144947194336,NA,122.6025,299.34,-715.65,-40.6666666666667,-334.374166666667,-571.491850256656,6317.39185025666,3.64106451266513,-0.0396150407217633,-0.0252104575987158,0.668507173245787,0.0147895424012842,0.094127340444563
"76",1988-12-31,145.1,339.8,1273.5,NA,130.9,962.1,962.1,NA,NA,525.6,525.6,1.09,1289.4,NA,584.3,0.52,0.0973423465135661,0.0973423465135661,0.108213723492916,0.205556070006482,9009.9,5399.5,5.43851716381991,3.24427527989926,0.636077414575424,59.101,5811.3,4.63113341718442,NA,125.3925,303.7725,-728.712,-42.38,-341.927,-578.546894299589,6389.84689429959,4.66718540647777,-0.0360519892933509,-0.0229318561400155,0.666880476555271,1.58706814385998,0.254786110791864
"77",1989-03-31,151.2,357,1323.6,NA,132.7,944.5,944.5,NA,NA,519.9,519.9,-0.69,1299.8,NA,596.7,0.35,0.0943334603451091,0.0943334603451091,0.108268466604975,0.202601926950084,9101.5,5511.3,4.12907499060622,3.20003484750302,0.633280714169071,59.781,5838.2,1.86446087268888,NA,129.195,308.4975,-746.274,-43.99,-352.5715,-589.771833860256,6427.97183386026,2.40803933956677,-0.543578466877892,-0.34423775971136,0.648333226411531,-0.68423775971136,0.260221601200119
"78",1989-06-30,156.5,359.2,1348.5,NA,118.7,963.7,963.7,NA,NA,534.3,534.3,0.78,1314.2,NA,611.5,0.48,0.0951982182628062,0.0951982182628062,0.108953229398664,0.20415144766147,9171,5612.5,3.08960607033351,3.19263465850681,0.633193763919822,60.588,5865.5,1.88360000566385,NA,133.5375,313.6725,-761.028,-45.0966666666667,-358.914666666667,-592.385730947822,6457.88573094782,1.87451732709358,0.00908267857027134,0.00575109543038402,0.651780987388348,1.26575109543038,0.545842755495074
"79",1989-09-30,161.6,363.1,1364.4,NA,114.4,971.6,971.6,NA,NA,541.4,541.4,0.32,1326.9,NA,623.2,0.42,0.0950591705586965,0.0950591705586965,0.109421638515293,0.20448080907399,9238.9,5695.4,2.99456125357327,3.1405802155984,0.633739509077501,60.946,5922.3,3.93012662460492,NA,138.24,319.2975,-775.278,-46.0133333333333,-363.753833333333,-596.846115140179,6519.14611514018,3.84878884575255,0.081337778852375,0.0515469640393585,0.642188383447325,0.791546964039359,0.740032110904593
"80",1989-12-31,166.7,369.1,1377.7,NA,113.5,967.1,967.1,NA,NA,540.8,540.8,-0.17,1344.6,NA,639.7,0.59,0.094097995545657,0.094097995545657,0.111306375278396,0.205404370824053,9257.1,5747.2,0.790304031510281,3.07627825937962,0.635735662583519,61.427,5948,1.74714373715121,NA,143.1,325.89,-787.83,-46.5333333333333,-365.373333333333,-594.809014494169,6542.80901449417,1.45982598015379,0.287317756997418,0.182658144616764,0.631881000347585,0.602658144616764,0.493929611093787
"81",1990-03-31,170.9,385.3,1405.5,NA,112.5,983.2,983.2,NA,NA,553.7,553.7,0.63,1365.4,NA,658.8,0.69,0.0942837195838371,0.0942837195838371,0.112180087523626,0.206463807107463,9358.3,5872.7,4.44509092194034,3.00011235255873,0.636487475948031,62.319,5998.1,3.41200741928718,NA,147.5325,332.2575,-801.426,-46.9933333333333,-368.629333333333,-591.519975181459,6589.61997518146,2.89268595185337,0.519321467433809,0.330541610012572,0.619414618059403,1.65054161001257,1.07762445352477
"82",1990-06-30,176.8,390.7,1422.9,NA,116.8,984.5,984.5,NA,NA,563.9,563.9,0.05,1367.9,NA,666.8,0.08,0.0946140939597315,0.0946140939597315,0.111879194630872,0.206493288590604,9392.3,5960,1.46119441610706,2.90373216311524,0.634798657718121,62.886,6016.3,1.21925302511898,NA,152.1,339.345,-815.694,-47.16,-371.409,-590.606812327068,6606.90681232707,1.0534738103414,0.165779214777584,0.105236423018374,0.599601203547973,0.235236423018374,0.819995785421768
"83",1990-09-30,183.6,394.5,1444.1,NA,119.9,980.1,980.1,NA,NA,562.2,562.2,-0.17,1377,NA,680.3,0.3,0.0934647803029044,0.0934647803029044,0.113098701600971,0.206563481903875,9398.5,6015.1,0.264307646624462,2.81797878789962,0.639507240112384,63.685,6040.2,1.59851025691957,NA,157.05,346.41,-829.632,-47.2833333333333,-373.455333333333,-586.410196016854,6626.61019601685,1.19824298763584,0.400267269283727,0.255973816686957,0.582091510359808,0.385973816686957,0.718602498583668
"84",1990-12-31,191.7,405.1,1454.4,NA,118.8,981.3,981.3,NA,NA,569.7,569.7,0.05,1392.4,NA,698.8,0.51,0.0948756807167719,0.0948756807167719,0.116375505853748,0.21125118657052,9312.9,6004.7,-3.5936644525546,2.73821560553742,0.644145419421453,64.527,5994.2,-3.01163428627027,NA,162.675,354.51,-842.376,-47.5533333333333,-372.744333333333,-577.656381566373,6571.85638156637,-3.26434905804346,0.252714771773188,0.162785062657837,0.578451295755694,0.722785062657837,0.748634228093936
"85",1991-03-31,196.6,425.9,1447.8,NA,115.3,992.5,992.5,NA,NA,581.4,581.4,0.43,1394.5,NA,702.8,0.07,0.096334835630965,0.096334835630965,0.116450159066808,0.212784994697773,9269.4,6035.2,-1.85532622945928,2.62593457633784,0.641834570519618,64.866,5971.7,-1.49301870202758,NA,168.4575,363.645,-850.05,-47.7966666666667,-365.744166666667,-563.845722977626,6535.54572297763,-2.19182095964764,0.698802257620057,0.448515446897709,0.558759474902746,0.948515446897709,0.57312768731522
"86",1991-06-30,208.8,434.7,1467.2,NA,110.9,996.6,996.6,NA,NA,586.6,586.6,0.16,1400.1,NA,709.9,0.19,0.0957417290962803,0.0957417290962803,0.115866098679593,0.211607827775874,9341.6,6126.9,3.15221891782509,2.52427475346437,0.640927712219883,65.219,6021.2,3.35709252609333,NA,175.6575,373.545,-857.94,-47.65,-356.3875,-546.447354298594,6567.64735429859,1.97926390934406,1.37782861674927,0.883088543164193,0.534156297290075,1.23308854316419,0.822590717351675
"87",1991-09-30,217.3,436.5,1487.1,NA,111.9,983.4,983.4,NA,NA,586.3,586.3,-0.5,1408.3,NA,719.9,0.27,0.0944746128683994,0.0944746128683994,0.116002513736928,0.210477126605327,9388.8,6205.9,2.03643638695177,2.46226792832911,0.640245572761405,65.661,6051.2,2.00790230882215,NA,183.24,382.995,-867.66,-47.21,-348.635,-530.962062716072,6582.16206271607,0.886947517825232,1.12095479099692,0.717686342201463,0.518251078487163,0.487686342201463,0.848018848730301
"88",1991-12-31,235,447.3,1510.8,NA,113.1,958.8,958.8,NA,NA,577.4,577.4,-0.94,1418.2,NA,731.4,0.33,0.0921701652166973,0.0921701652166973,0.116753132732062,0.208923297948759,9421.6,6264.5,1.40474957629311,2.42217865730874,0.63851863676271,66.136,6048.2,-0.198160350001131,NA,192.9825,392.49,-878.262,-46.6166666666667,-339.406166666667,-513.194276440466,6561.39427644047,-1.25610424484125,1.05794389484012,0.675516893504745,0.506049553306038,0.065516893504745,0.683701806442028
"89",1992-03-31,235.5,475,1517.8,NA,125,962.4,962.4,NA,NA,580.3,580.3,0.15,1436.5,NA,746.1,0.61,0.0911976866621615,0.0911976866621615,0.117254168565636,0.208451855227798,9534.3,6363.1,4.87128848639489,2.4076002111999,0.644402885386054,66.55,6161.4,7.69933992727463,NA,201.735,403.5375,-886.842,-46.36,-327.9295,-492.756574004508,6654.15657400451,5.77609285674578,1.92324707052884,1.23934596155906,0.501868730671457,1.99934596155906,0.946409435107367
"90",1992-06-30,246.4,482.7,1546.5,NA,126.8,959.9,959.9,NA,NA,580.9,580.9,-0.07,1434.4,NA,753.9,-0.06,0.0897725165358225,0.0897725165358225,0.116508005192557,0.20628052172838,9637.7,6470.8,4.40910238975831,2.38907601408709,0.642223527230018,66.992,6203.2,2.74140907709248,NA,210.195,414.3375,-896.4,-46.63,-318.4975,-475.42617028899,6678.62617028899,1.47906961622235,1.26233946087013,0.810704101121655,0.492819846634643,0.680704101121655,0.808313324596732
"91",1992-09-30,255.1,486.2,1563.4,NA,122.1,973.4,973.4,NA,NA,594.2,594.2,0.52,1435,NA,759.8,0.03,0.0904882283068864,0.0904882283068864,0.115706758444248,0.206194986751135,9733,6566.6,4.01435474282319,2.38717902509327,0.64371211890476,67.419,6269.7,4.35755804862772,NA,218.7,425.52,-906.294,-46.8866666666667,-308.960666666667,-458.269429488226,6727.96942948823,2.98820719957718,1.36935084905054,0.881467736566358,0.492224347451692,1.43146773656636,1.04425867318796
"92",1992-12-31,258.5,487.5,1585.3,NA,131.6,974.1,974.1,NA,NA,598.4,598.4,0.04,1433.9,NA,764.4,-0.03,0.0895701113639085,0.0895701113639085,0.11441743503772,0.203987546401629,9834.5,6680.8,4.23708196977051,2.39337564627877,0.644713207999042,67.889,6344.4,4.85162921269404,NA,223.9875,434.565,-916.476,-47.49,-305.4135,-449.871849636908,6794.27184963691,4.00055118350016,0.851078029193886,0.548701246459092,0.488218825701819,0.558701246459092,1.16755476142654
