date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,taxes_transfers_cont,subsidies_cont,recession,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,state_subsidies,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,federal_subsidies,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,subsidies,federal_nom,federal_cgrants,federal_igrants,pi_federal,state_local_nom,pi_state_local,pi_state_local_c,pi_state_local_i,federal_nom_pi,state_local_nom_pi,federal_cgrants_pi,federal_igrants_pi,add_state_health_outlays,add_state_social_benefits,add_state_noncorp_taxes,add_state_corporate_taxes,add_federal_health_outlays,add_federal_social_benefits,add_federal_subsidies,add_federal_cgrants,federal_nom_cont,state_local_nom_cont,federal_cgrants_cont,federal_igrants_cont,federal_cont_0,state_local_cont_0,purchases_cont,subsidies_net,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,federal_subsidies_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,state_subsidies_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,health_outlays_net_xmpc,federal_health_outlays_net_xmpc,state_health_outlays_net_xmpc,social_benefits_net_xmpc,federal_social_benefits_net_xmpc,state_social_benefits_net_xmpc,corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,subsidies_net_xmpc,federal_subsidies_net_xmpc,state_subsidies_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,health_cont,social_benefits_cont,federal_taxes_transfers_cont,state_taxes_transfers_cont,corporate_cont,noncorp_cont,federal_subsidies_cont,state_subsidies_cont
1979-09-30,-0.5269609266592026,-0.8052925058713789,-0.33321691393737046,-0.04707511088015334,-0.1466689018416788,1.4029427111778643e-4,0,2667.6,0.02873155619760004,0.007853207721823408,0.02087834847577663,1611.9,0.024830209182287177,9.0959027418,32.452,204.9,13.6,0.3,42.504097258200005,150.548,407.1,65.3,7.8,51.60000000000001,183,612,78.89999999999999,8.1,243.7,53.1959027418,14.292,0.023339616365450677,289.4,0.03392562603088933,0.03515856990141342,0.02918714108104914,0.023339616365450677,0.03392562603088933,0.03515856990141342,0.02918714108104914,0,0,0,0,0,0,0,0,-0.20244134040387746,-0.17785068441364638,0.03793839241039919,0.11742783711332491,-0.20244134040387746,-0.17785068441364638,-0.3802920248175238,-0.9876140687561747,-0.03417084520552294,8.269965859824481,0.857953876147235,-4.0244783774000865,-0.9778090436849398,0.12956190129653322,8.169871944596451,1.0488804733037114,-3.3734472241233533,-0.009805025071233153,-0.16373274650205794,0.10009391522802247,-0.19092659715636273,-0.6510311532767279,0.1763246859084557,0.2385638327681166,-0.0622391468596605,0.012854408894177993,0.5015602445127832,-0.4887058356186021,0.09085853709940964,0.09135024604724412,-4.91708947835079e-4,-0.5437452213758228,-1.7778504396543442,1.2341052182785246,-0.003745029804195002,-0.004653856092495918,9.088262883010205e-4,-0.2674526192779745,0.683577353140728,-0.9510299724186961,-0.041286295041366855,0.1055229010714307,0.026500591203451652,0.0014062023911674887,-0.08393720614013937,0.014025708104262062,-7.184093998913118e-4,-5.781151287735416e-4
1979-12-31,-0.16890997298039945,-0.7120806029812101,0.25369352532877476,-0.27812940597915614,-0.14447409233001807,7.695897694319643e-5,0,2723.9,0.025269334887977113,0.007036515813643396,0.018232819074333717,1655,0.024202099459230242,9.656313811199999,34.432,209.6,13.2,0.3,44.7436861888,151.86800000000005,420.5,62.1,8.5,54.4,186.30000000000007,630.1,75.3,8.8,249.3,53.15631381120001,15.752,0.022021777994474245,298.4,0.019506181791813182,0.017173455727672593,0.028359410952599973,0.022021777994474245,0.019506181791813182,0.017173455727672593,0.028359410952599973,0,0,0,0,0,0,0,0,-0.22214817829333597,0.19771229764295462,-0.19904936603592513,0.14306813835010496,-0.22214817829333597,0.19771229764295462,-0.02443588065038138,0.4469672162897247,1.1880874519197135,-2.416666594935805,-1.0180325469985974,-6.064726745029731,0.4563388008715865,0.9118197888302788,-3.382911052100525,0.6827597224130955,-5.2398815773186485,-0.009371584581862102,0.27626766308943296,0.96624445716470575,-1.7007922694118065,-0.8248451677110822,0.36571952786448475,0.37293932133279795,-0.0072197934683135845,0.21872133648095513,0.14637817622022453,0.0723431602607274,0.2100440065874937,0.19409178028044327,0.015952226307049896,-0.5224481980658969,-1.684615368628887,1.162167170563002,0.007708369046530567,0.007195129629296435,5.13239417234177e-4,0.2797450419135672,1.2437560030796997,-0.9640109611661247,0.04194707481085128,0.18649812611781375,0.05591762745445812,0.03395257242877279,-0.0783398107761129,0.03149557753598646,0.0010788918322531768,0.0011558508091963665
1980-03-31,0.8527345975963465,-0.0050492697693402255,0.13554305326083024,0.6050513241420844,0.11214022019343188,4.308149583585105e-5,1,2789.8,0.028022461637963625,0.006134157105030846,0.02188830453293278,1702.3,0.030023034914719027,10.347165036,37.004000000000005,212.1,16.1,0.3,46.652834964,157.196,425.20000000000005,67,8.9,57,194.2,637.3000000000001,83.1,9.200000000000001,261.1,53.647165036000004,16.26,0.019771540642972596,307.7,0.026032220206977374,0.02572008723772279,0.027325613917324132,0.019771540642972596,0.026032220206977374,0.02572008723772279,0.027325613917324132,0,0,0,0,0,0,0,0,0.7844208012662363,-0.04382642386332166,-0.17657079682837956,-0.002798680295772349,0.7844208012662363,-0.04382642386332166,0.7405943774029147,0.0818167102262013,0.6330487541256105,1.163915126720525,-15.5826466916443,5.077363440912833,0.0926638678321261,0.291342722000131,-0.1631204376554365,-10.504099244304768,2.6546383755735263,-0.010847157605924973,0.34170603212547945,1.3270355643759757,-5.0785474473395595,2.4227250653393035,0.4637915704593386,0.3537336333644605,0.11005793709487928,0.7463064963772205,0.42857945491958277,0.31772704145763847,0.1374775386784928,0.18068704906490635,-0.04320951038641378,1.4768005728362892,-0.2141835006983248,1.690984073534638,0.014830227811597962,0.014536853595329793,2.9337421626818674e-4,2.839206406162939,2.07585291591701,0.7633534902459546,0.4169325461526398,0.30483540745504756,0.07024170109837635,0.11177161043926992,0.2168656078176569,0.020188338584895597,0.0021347117875589842,0.0021777932833948327
1980-06-30,-0.07974098005198244,0.019280679476190096,-0.8461125765369728,0.5927583299411249,0.1736132665438655,2.5758358582105306e-5,1,2797.4,0.028830461020904696,0.0051318040264924925,0.023698656994412204,1704.7,0.024474206598487314,9.816541188,41.83999999999999,214.20000000000002,12.8,0.3,47.683458812,156.96,438.8,49.8,9.3,57.5,198.8,653,62.599999999999994,9.600000000000001,276.5,55.816541188,16.536,0.03864646412142325,312,0.027486049010432945,0.027128088569543296,0.028695107674715947,0.03864646412142325,0.027486049010432945,0.027128088569543296,0.028695107674715947,0,0,0,0,0,0,0,0,0.5691439080334357,-0.8224981546292837,0.0629040604856016,-0.03928963857791248,0.5691439080334357,-0.8224981546292837,-0.25335424659584793,0.12762470225018596,-1.1875426056238467,-1.149487263371043,-3.1679105712996716,-22.960259482935825,0.13650650543767995,-0.35058047962961325,-4.889946446204306,1.0115242822585628,-19.183602711873647,-0.00888180318749393,-0.8369621259942353,3.7404591828332343,-4.179434853558206,-3.776656771062175,0.13487011992358974,0.22098238481189922,-0.08611226488831068,1.3202386038535856,-0.05987384805685849,1.3801124519104362,1.0372231655616944,0.9334670719818713,0.10375609357982257,2.234626474158331,0.09160875353512345,2.143017720623218,0.024681365238154486,0.02450171356622361,1.7965167193089346e-4,4.751639728735355,3.540953652897097,1.2106860758382592,0.6812875086006673,0.5077000004153841,0.022850646424806557,0.19283389047125096,0.3203995231426383,0.14871649086840552,0.0035130423064339534,0.0035388006650160565
1980-09-30,-1.0165391146049627,-0.10311386751024992,-0.6517065367464641,-0.8542605309805222,0.4894279531220235,7.176283116784164e-4,1,2856.5,0.02644315969172073,0.00413102926630593,0.0223121304254148,1763.8,0.023374457334870202,10.700914268,46.264,221.4,14,0.4,50.499085732,180.336,453.1,56,9.7,61.199999999999996,226.60000000000002,674.5,70,10.1,276.1,57.200914268000005,15.916,0.01013412070863784,316.1,0.02884226150317093,0.02780355485759145,0.03287018658197716,0.01013412070863784,0.02884226150317093,0.02780355485759145,0.03287018658197716,0,0,0,0,0,0,0,0,-0.6211931033204978,-0.8847739644064884,-0.0569249946483404,-0.17614243301168395,-0.6211931033204978,-0.8847739644064884,-1.5059670677269863,0.2359473286287077,2.1184345204323662,22.331909263686185,3.538917249431961,5.678156538766373,0.14419897460906128,1.5040701825488014,19.05873882307941,2.2305924794039242,4.830226767261429,0.0917483540196472,0.6143643378835719,3.2731704406068047,1.3083247700280651,0.8479297715049441,0.6192063271921148,0.5302467480936596,0.08895957909845605,4.48417586972247,2.3901211996018072,2.0940546701206624,0.8822295978657361,0.8023050508721342,0.07992454699360169,0.9024096039800541,-0.32489940338781825,1.2273090073678723,0.025040794979088357,0.020022061381365416,0.005018733597723005,6.913062193739463,3.4952665371783156,3.417795656561148,0.9884982045813202,0.4997878797709753,0.09140321563930509,0.6447725265891983,0.12903547636806378,0.12614993892410611,0.00286295293935303,0.0035805812510314376
1980-12-31,-0.09569662665410361,-0.08481053092867596,-0.4270385286040385,0.018917401552636572,0.31242450039729835,5.357445054607713e-4,0,2985.6,0.031071777375890397,0.004563101170471651,0.026508676205418746,1831.9,0.024757933084076367,11.319975424,45.61599999999999,228.9,15.1,0.4,53.080024576,180.684,474.6,61.7,9.9,64.4,226.29999999999998,703.5,76.8,10.3,285.8,58.81997542399999,16.628,0.03009735192845997,323.1,0.027214007016623576,0.02659999305483196,0.029594895841340563,0.03009735192845997,0.027214007016623576,0.02659999305483196,0.029594895841340563,0,0,0,0,0,0,0,0,0.018238949677574744,-0.4263600767289767,-0.022894636808291378,0.023573088683353206,0.018238949677574744,-0.4263600767289767,-0.40812112705140197,-0.09614244597093347,1.405552703621673,-6.94414636208063,9.222962395307377,4.747527602181634,-0.08441403226911426,1.1002534214286754,-4.93963803332818,8.21463937926427,4.058022081745314,-0.011728413701819207,0.3052992821929905,-2.004508328752422,1.0083230160430787,0.6895055204363274,0.6681360088250557,0.5726443154282989,0.09549169339675649,3.4654929221148834,2.0398576288255845,1.4256352932893084,0.6843162968313938,0.6296806152776898,0.05463568155370412,-0.07557396567894789,-0.8971604292136068,0.821586463534664,-0.11392066685575945,-0.11774655230538118,0.0038258854496217333,4.628450595236625,2.401175017224055,2.227275578012585,0.6481289123384038,0.33624015644656813,0.07707186508239797,0.46932571402193235,-0.010582736310722617,0.09582584237092859,-0.016488227173867484,-0.015952482668406716
1981-03-31,0.5305086807436592,-0.1653670101418478,0.8373864710396571,-0.17774419359732785,-0.12913359669867006,4.436698935882178e-4,0,3124.2,0.03187282499971067,0.005364327223960741,0.02650849777574993,1885.7,0.025937273428912277,11.721137037,44.66,236.39999999999998,16.8,0.4,55.478862963000005,184.23999999999998,516.4,58.5,10.2,67.2,228.89999999999998,752.8,75.3,10.6,297.2,56.721137037,16.092,0.019983647556752526,336.1,0.03249385553321216,0.03352163176944156,0.02832113881837639,0.019983647556752526,0.03249385553321216,0.03352163176944156,0.02832113881837639,0,0,0,0,0,0,0,0,0.556745553010734,0.10289672443159527,-0.5876352544655131,-0.14685449214254875,0.556745553010734,0.10289672443159527,0.6596422774423293,-0.022406486724593222,0.78417691795498,-4.483552227745179,27.27932394070376,-3.9039629301406507,-0.009885846463443926,0.7373486550773691,-2.099698412363722,26.944260330146392,-5.131308760282266,-0.012520640261149185,0.046828262877614435,-2.3838538153814497,0.33506361055734146,1.2273458301416191,0.7021398456866639,0.6729956503706774,0.029144195315986866,2.1948127673601,1.6041275845162204,0.5906851828438876,0.582472285960948,0.6287868382484111,-0.04631455228746375,-3.101332118059602,-3.82226016703213,0.7209280489725381,-0.04750307186205231,-0.05081462394779474,0.0033115520857424576,0.33058970908605784,1.2977544269306913,-0.9671647178446158,0.04429122576179768,0.17386849235405832,0.08726222156201355,0.2876888659563301,-0.4155053748740088,0.07803755170966613,-0.006807961407796723,-0.006364291514208509
1981-06-30,-0.2895624305443005,-0.21782237276492733,-0.6638653470738113,0.33558391462413795,0.03871900190537284,3.850766560484374e-4,0,3162.5,0.024788869211650466,0.0060098394985586,0.018779029713091866,1917.5,0.016755573792914813,12.428828329800002,43.94800000000001,241.2,15.2,0.4,58.271171670200005,184.352,531.7,50.7,10.3,70.7,228.3,772.9000000000001,65.9,10.700000000000001,311.9,55.72882832980001,15.716,0.023270069550866523,336.8,0.021547593285312194,0.020913791974864315,0.023910939012584675,0.023270069550866523,0.021547593285312194,0.020913791974864315,0.023910939012584675,0,0,0,0,0,0,0,0,0.7679420050586824,-1.0962234375083557,-0.3225718836870486,-0.10978620674749587,0.7679420050586824,-1.0962234375083557,-0.32828143244967334,-0.14131338088961698,1.970164226812983,-5.811003102418226,2.9621968741789715,-11.114235620847936,-0.13220721557302717,1.5293094629062907,-4.082299744821029,3.5439405762831484,-9.131776677551194,-0.009106165316589365,0.4408547639067013,-1.7287033575971904,-0.5817437021042906,-1.9824589432967556,1.4126238829849507,1.0959708874412557,0.3166529955436976,1.1459717035744839,1.7858480923274578,-0.6398763887529579,1.3461160892245034,1.2732884178709418,0.07282767135356144,-3.2600571204425686,-3.819641934311873,0.5595848138693214,-0.03305069894586779,-0.03605834016793402,0.0030076412220663203,0.6116038563955016,0.31219673323568875,0.29940712315984824,0.07830533978560933,0.039971414536289454,0.17624550833071082,0.14249036612619118,-0.4173941643227154,0.17234698024767983,-0.004616649403742913,-0.004231572747694487
1981-09-30,-0.8556537449968883,-0.17760103036290875,0.22509403314027376,-1.0677295775626068,-0.013018200574555239,3.3670910636098255e-4,1,3260.6,0.025994823726875005,0.006558498959194692,0.019436324767680313,1958.1,0.01647945113338256,12.5172897414,43.61200000000001,247.70000000000002,15.7,0.4,60.1827102586,200.68800000000002,546.1,52.7,10.7,72.7,244.3,793.8000000000001,68.4,11.1,317.4,53.0172897414,14.828,0.021934473065757354,340.3,0.013557680668200067,0.011925752572692572,0.020492578235794534,0.021934473065757354,0.013557680668200067,0.011925752572692572,0.020492578235794534,0,0,0,0,0,0,0,0,-0.42838994144917186,-0.41424560297316126,-0.47325144902139404,-0.16608818709204096,-0.42838994144917186,-0.41424560297316126,-0.842635544422333,0.1534939340094219,0.3712169284547855,10.740435993864622,3.093968373447069,0.9817990888991659,0.1627091140464536,0.5690902436259222,12.088907824533209,2.150721935776687,0.831975930306335,-0.009215180037030923,-0.19787331517114382,-1.3484718306685863,0.943246437670382,0.14982315859282558,1.019499924789995,0.8856004011836079,0.13389952360638654,-1.462109782135368,0.21763611765456262,-1.679745899789921,1.2639256589011416,1.2037174242071802,0.06020823469396136,-1.9430966562451568,-2.398140118398069,0.4550434621529342,-0.011738972939859389,-0.01440107931202578,0.002662106372166518,-1.1335198276292475,-1.0279325729644724,-0.10558725466474386,-0.1433700967752408,-0.1300151870943206,0.1271271267007708,-0.18641565281583905,-0.24576716600729256,0.1598641149598282,-0.0018214803872917981,-0.0014847712809308317
1981-12-31,0.7356490019852897,0.030235376796939578,0.5295364012736572,-0.052247770424076884,0.2583603711357094,-9.931554680345472e-5,1,3280.8,0.02358756493032166,0.007068188900535288,0.01651937602978637,1974.4,0.015329980589377179,12.384597624000001,45.628,251.5,14.1,0.4,61.915402375999996,199.27200000000002,542.2,44.8,13.1,74.3,244.90000000000003,793.7,58.9,13.5,329.3,50.384597624,15.012,0.019141452856563212,348.4,0.015824674549146156,0.015365119594487497,0.017811233352634792,0.019141452856563212,0.015824674549146156,0.015365119594487497,0.017811233352634792,0,0,0,0,0,0,0,0,0.43931297384493273,0.037975657004647584,-0.46887632138119706,-0.022684422887812552,0.43931297384493273,0.037975657004647584,0.4772886308495803,2.151380318661971,-0.028346921916636347,-4.871872806385596,-17.879666941092523,-11.032034793110022,2.160339586457937,0.38470957266558514,-5.911043838591553,-16.131640358441132,-9.08038353211839,-0.008959267795965009,-0.4130564945822197,1.0391710322059282,-1.7480265826513346,-1.9516512609916266,0.6968725090438753,0.7246030352119126,-0.027730526168035754,-0.9958482321039853,-9.30188529696352e-4,-0.9949180435742921,1.6979478593719346,1.5643184672145014,0.13362939215743322,0.31911323631676863,-0.20874125746335828,0.5278544937801285,0.026774508879375894,0.027584079559144426,-8.095706797683612e-4,1.7448598815079692,-0.3619742544845345,2.106834135992504,0.2140538405824657,-0.04440584610004717,0.08887402178777154,-0.1188828710328908,0.03914779320576196,0.20829882345236272,0.003383926830539708,0.003284611283736232
1982-03-31,-0.3746505620466504,-0.19605443390063781,-0.035044285807255215,-0.6718342033152217,0.33222792707582643,-9.408514875697883e-5,1,3274.3,0.021832133269108045,0.007496800146278959,0.014335333122829086,2014.2,0.012708826660294159,12.7468182816,48.67200000000001,255.2,14.1,0.4,64.2531817184,198.52799999999996,541.9,33.5,13.6,77,247.2,797.0999999999999,47.6,14,334.9,49.7468182816,13.852,0.01597239121297256,353.2,0.016812650637822557,0.01753510140405634,0.014017840888403521,0.01597239121297256,0.016812650637822557,0.01753510140405634,0.014017840888403521,0,0,0,0,0,0,0,0,-0.2594982583030446,-0.44738023081943235,-0.23152909409622338,-0.18080685091595375,-0.2594982583030446,-0.44738023081943235,-0.7068784891224769,0.22722403811126313,1.198721928271624,-2.648358004929804,-12.637205996377247,-12.490111418907155,0.23530628883389149,1.086739828411737,-4.77041566499949,-11.255490854524055,-12.205212080934473,-0.008082250722629247,0.1119820998598815,2.122057660069693,-1.3817151418531353,-0.2848993379726803,0.7901451363651202,0.8032160492121454,-0.013070912847025662,-0.582929531970526,-0.6018415703727442,0.018912038402215003,1.9330621317385537,1.7821705276549331,0.15089160408361985,1.0862572567902045,0.6407150065678434,0.4455422502223541,0.10067344481375096,0.10144513120385583,-7.716863901047403e-4,3.327208437737103,0.6015032934710586,2.7257051442660334,0.4056581855324437,0.07333617330785888,0.10870400726273786,-0.05879737712225982,0.1324380951950993,0.2356818009922645,0.012368340795398173,0.012274255646641178
1982-06-30,-0.028013046009795595,-0.13066708776701158,-0.16236034283760664,-0.1641851972484452,0.29853249407625626,5.29421667517846e-4,1,3332,0.021071898211638684,0.007790032109451284,0.0132818661021874,2039.6,0.0096104341856873,13.3664552814,53.98800000000001,260.40000000000003,14.3,0.5,66.9335447186,198.91200000000003,546.9,34.7,13.2,80.30000000000001,252.90000000000003,807.3,49,13.7,342.9,50.4664552814,14.552,0.019814915623298957,360.2,0.01607215124009942,0.015914387342082614,0.01671903052064616,0.019814915623298957,0.01607215124009942,0.015914387342082614,0.01671903052064616,0,0,0,0,0,0,0,0,-0.1520809938854803,-0.17446454620057156,-0.05614420757124028,0.04404000420827535,-0.1520809938854803,-0.17446454620057156,-0.32654554008605186,-0.5436065281319404,1.9601640952743367,1.3986047318418002,-3.6699116838549344,0.5717378043514003,-0.6366463416138846,1.562327677353565,-3.0704797726411925,-4.429312685335617,0.6170843791128604,0.09303981348194457,0.3978364179207645,4.469084504483007,0.7594010014806827,-0.045346574761452985,0.7878951067689247,0.8106451474627822,-0.02275004069386144,1.03923223073798,-0.37418207663228104,1.4134143073702594,1.8177741631086666,1.6784555010067503,0.13931866210191604,0.2637920081092649,0.26502556423716356,-0.001233556127900215,0.06376822731029938,0.05943451389541527,0.004333713414884208,3.9724617360351355,1.533083086065298,2.4393786499698304,0.485289892317153,0.18728681990841375,0.10351276555774852,0.13474641395697148,0.03222575916797665,0.22206568281570616,0.007260729181249766,0.007790150848767599
1982-09-30,0.39634404118210065,0.18233235877773565,0.0733454550353842,-0.07371194025301517,0.39671052639973164,3.9601500155614356e-4,1,3366.3,0.021934473422438483,0.008048429101789711,0.013886044320648772,2085.7,0.015808261091279974,13.632013995600001,56.41999999999999,266.2,14.4,0.5,68.96798600439999,210.58,537.3,35.4,12.6,82.6,267,803.5,49.8,13.1,351.5,48.432013995599995,14.544,0.008391160456923341,365.8,0.015732574679943268,0.016630949865684697,0.011808851120185482,0.008391160456923341,0.015732574679943268,0.016630949865684697,0.011808851120185482,0,0,0,0,0,0,0,0,0.35568604325538333,-0.35605252847301433,-0.3937481465587969,-0.03564983694960159,0.35568604325538333,-0.35605252847301433,-3.6648521763096853e-4,-0.9268366556450545,0.38430777749648826,8.066643050172615,-23.05950599286507,-0.36897781946041874,-0.914908310548519,0.4376284459243749,6.9226180403161095,-22.647223866589798,-0.12782714969952025,-0.011928345096534843,-0.053320668427879525,1.1440250098565343,-0.41228212627538596,-0.24115066976089672,0.7908405478033078,0.781066242979934,0.009774304823373025,0.43762881840727846,-1.5365972780811283,1.9742260964884115,1.6959241445106779,1.5702681651926227,0.125655979318055,2.4850354024363566,2.4411985257207314,0.04383687671564188,0.04866302909760508,0.04536422413464253,0.003298804962962676,5.458091942255225,2.156792062308444,3.3012998799468023,0.6552331263211555,0.25891861492298246,0.1003847265231633,0.05837837304980595,0.2983235777234522,0.20359233427499132,0.005445885250257207,0.005841900251813335
1982-12-31,1.502200339018156,0.37397019303595225,0.0572843779657574,0.5830624268141068,0.8618535342382917,3.652400355875054e-4,1,3402.6,0.018379405703784713,0.008259011392213855,0.010120394311570857,2145.6,0.011023259705488675,13.632013995600001,58.524,270.90000000000003,13.3,0.5,70.7679860044,222.27600000000004,544.4000000000001,31.7,19,84.4,280.80000000000007,815.3000000000002,45,19.5,364.1,49.1320139956,14.484,0.01179385110527642,373.3,0.01268800941097381,0.015022860875244959,0.002530541012216503,0.01179385110527642,0.01268800941097381,0.015022860875244959,0.002530541012216503,0,0,0,0,0,0,0,0,0.6596463573813606,-0.019299552601496437,-0.050808063868500265,-0.025775866698753567,0.6596463573813606,-0.019299552601496437,0.6403468047798642,6.1474022486200965,0.20728440732978015,8.6516336169135,-3.6933048270037716,-5.760257100665584,6.157043384168949,0.4701405968006185,7.635539352245814,-3.260364260795427,-4.382592396858666,-0.009641135548851265,-0.2628561894708348,1.016094264667636,-0.43294056620834453,-1.377664703806916,0.8438575968837515,0.8002882234103165,0.04356937347343464,3.4804177636495752,1.5113839398572793,1.969033823792296,1.6857751563652064,1.5416918591772897,0.14408329718791613,3.2614150243639553,3.0595618386519017,0.20185318571206892,0.3402180196691174,0.3371442508396221,0.003073768829495549,9.611683560931606,2.3616134489952114,7.2500701119364095,1.1421065931059746,0.280618298903272,0.14033233493430453,0.4539863688107052,0.3875370613865615,0.20031193373914463,0.04006110576474135,0.04042634580032883
1983-03-31,1.1605153923367764,0.757761681631809,-0.20348993546393682,0.33156961419360376,1.0324357136071094,3.481146310624033e-4,0,3473.4,0.016170560945813595,0.008191358866021625,0.00797920207979197,2184.6,0.008275576704251497,14.76047183,56.87599999999999,274.9,12.8,0.5,73.63952817,222.724,546.7,34.3,19.4,88.4,279.59999999999997,821.6,47.099999999999994,19.9,370.5,48.76047183,15.9,0.0018834362247568404,377.4,0.007191060958070539,0.008570258570258504,9.35677604665397e-4,0.0018834362247568404,0.007191060958070539,0.008570258570258504,9.35677604665397e-4,0,0,0,0,0,0,0,0,0.32113878886116787,-0.19305911013150096,-0.14048953013204074,0.1509203554644766,0.32113878886116787,-0.19305911013150096,0.12807967872966694,0.0788947563796718,2.6101906378689534,-5.8239155081328136,-7.125492570443839,1.3589878993377056,0.08712822416480748,1.706210299627557,-3.2122045708180735,-6.664599724456707,2.077998142422338,-0.008233467785136561,0.9039803382413929,-2.611710937314676,-0.4608928459870185,-0.71901024308463235,1.1614380565431508,0.939669079433876,0.2217689771092747,2.765917325428898,1.861981436048098,0.9039358893808128,1.8097210077510437,1.5609132002823294,0.248807807468714,4.369663209687538,4.117135993400102,0.25252721628742847,0.3027146886344695,0.29975345152533733,0.0029612371091323336,10.409454288045099,1.6300011273553623,8.779453160689743,1.2237059058420148,0.19161830686596865,0.17177352707558785,0.36073967131762386,0.5136852065699803,0.2127456659908357,0.03523816511201285,0.03558627974307524
1983-06-30,0.8869883816753082,0.986512038553085,-0.3431221489534863,0.3296997403945961,0.9004107902341985,-2.539887515623018e-4,0,3578.8,0.015734115055143993,0.008314069027051119,0.007420046028092875,2249.4,0.009131014671180937,14.849390334999999,56.42800000000001,284.40000000000003,15.7,0.4,75.450609665,226.97199999999998,560.8,46.3,21.1,90.3,283.4,845.2,62,21.5,380.3,50.64939033500001,14.2,0.007728459530025988,380.7,0.010956722319859447,0.013659696644528818,-0.0013478553881607347,0.007728459530025988,0.010956722319859447,0.013659696644528818,-0.0013478553881607347,0,0,0,0,0,0,0,0,0.4440885782924995,-0.45751098685138974,0.09414030321551387,-0.2085291411134173,0.4440885782924995,-0.45751098685138974,-0.013422408558890209,1.2528428344051825,0.35785460107628353,-1.0776454020256665,9.267119233532526,14.078336557813273,1.3615653762543012,0.5264337625760334,0.36256117839494095,4.562772742176435,11.401633629150638,-0.108722541849116,-0.16857916149974805,-1.4402065804206288,4.704346491356091,2.6767029286626283,0.8009184203485887,0.7065929486089314,0.09432547173965937,2.208761045308718,2.634415650031228,-0.42565460472250527,0.5751011397260738,0.5414053222481865,0.03369581747788721,3.213742424494146,3.5866178432681926,-0.37287541877406055,0.3496853328421241,0.3518908441663156,-0.0022055113241912475,7.14820836271965,-0.6727142456032105,7.820922608322854,0.8231943758530144,-0.07747040313274722,0.1327585955565042,0.29463308322114834,0.37009759019913,0.0662291863564316,0.04052407948019987,0.04027009072863755
1983-09-30,1.593899989901755,1.2859010257329986,0.08615404595039425,0.6798143265618841,0.8279316173894766,-5.486317620973199e-4,0,3689.2,0.019107966819333466,0.00847344005577444,0.010634526763559027,2319.9,0.013155754371695805,15.116145850000002,50.943999999999996,294.20000000000005,17.4,0.4,77.58385415000001,224.85600000000002,547.6,53.3,21.8,92.70000000000002,275.8,841.8000000000001,70.69999999999999,22.2,394.4,49.51614585000001,15.904,0.011089232044771524,387.8,0.009669971479016715,0.011673151750972721,5.659925550209888e-4,0.011089232044771524,0.009669971479016715,0.011673151750972721,5.659925550209888e-4,0,0,0,0,0,0,0,0,0.7444188890312197,0.02154948348105861,-0.2407127615222813,0.17610819905294567,0.7444188890312197,0.02154948348105861,0.7659683725122783,0.23497231980939048,0.4468837431994501,-13.729713700745037,-21.680995130097813,7.35898994549683,0.24362399758037867,0.5013085788845615,-7.025221517591746,-25.32965223492522,5.998568298008131,-0.008651677770988075,-0.054424835685109585,-6.704492183153306,3.648657104827464,1.3604216474887174,0.8149980126317552,0.7209209785249734,0.09407703410678261,-2.695419223647754,-0.5038482504980394,-2.1915709731497195,0.5190733595017253,0.5024606045566298,0.016612754945094763,5.573570388286077,6.355343444138418,-0.7817730558523543,0.3326274040616658,0.33753601243715076,-0.0049086083754847215,4.54484994083347,-2.867562848325681,7.4124127891591325,0.5079747335233564,-0.3205055156282196,0.12881793059896118,-0.2640876069728499,0.6229541062128174,0.058016470269556863,0.03772616658512917,0.03717753482303183
