"year","quarter","impact","recession","total","federal","state_local","consumption","projection"
"1999","Q4",-0.434858676581391,0,-0.0307983596095322,0.230723699250738,0.139537678379002,-0.401059737239272,0
"2000","Q1",-0.736261200690578,0,-1.88901924070675,-1.29467365163399,0.0219218858397271,-0.616267474912488,0
"2000","Q2",-0.602886046338045,0,-0.309307098239696,0.472344556802442,-0.512366645381553,-0.269285009660584,0
"2000","Q3",-0.832259432853897,0,-1.09991303285961,-0.790486539213985,-0.224439199692326,-0.0849872939533014,0
"2000","Q4",-0.878325123998791,0,-0.215061124189109,0.0593933256564977,-0.30050537676536,0.0260509269197534,0
"2001","Q1",-0.231733935959702,1,0.69734551144961,0.368635423147844,0.0836683450087233,0.245041743293043,0
"2001","Q2",0.107318754145397,1,1.0469036621807,0.225053045860291,0.4237868451007,0.39806377121971,0
"2001","Q3",0.592787998664793,1,0.841963945217971,-0.176037056803774,-0.493328163156535,1.51132916517828,0
"2001","Q4",1.12050508061279,1,1.89580720360289,0.115000175369018,0.541664591981538,1.23914243625234,0
"2002","Q1",1.51261961158742,0,2.26580363534812,1.0431954925532,-0.287529509328124,1.51013765212305,0
"2002","Q2",1.72434383588927,0,1.89380055938808,0.304197497712777,-0.245229038919661,1.83483210059496,0
"2002","Q3",1.86757924754858,0,1.41490559185523,-0.0796783828910135,-0.029512666155719,1.52409664090196,0
"2002","Q4",1.7115750779898,0,1.27179052536775,0.333727553968053,-0.245515887732716,1.18357885913242,0
"2003","Q1",1.33917140711188,0,0.776188951836469,0.0535110059171051,-0.474781683266369,1.19745962918573,0
"2003","Q2",1.19662051618208,0,1.32359699566885,1.61276955084516,-1.3820758272221,1.09290327204579,0
"2003","Q3",0.972818401385457,0,0.519697132668753,-0.707139883820234,0.374654052301163,0.852182964187824,0
"2003","Q4",0.821906815783011,0,0.668144182957968,0.534226096669432,-0.57195005802806,0.705868144316596,0
"2004","Q1",0.655668642318671,0,0.11123625797911,-0.404369289710055,0.233818698979709,0.281786848709455,0
"2004","Q2",0.294075633199204,0,-0.122775040809016,-0.272123366627466,-0.0449220307707551,0.194270356589206,0
"2004","Q3",0.0298046720375865,0,-0.537386711977715,0.31936629158265,-0.710930872434667,-0.145822131125698,0
"2004","Q4",-0.317034241581004,0,-0.719211471516395,-0.388392818507321,-0.19738306073445,-0.133435592274624,0
"2005","Q1",-0.503090145193898,0,-0.632987356472467,0.0080119038199106,-0.144502161779357,-0.49649709851302,0
"2005","Q2",-0.728991471857706,0,-1.02638034746425,-0.239740150229913,-0.306899724116878,-0.479740473117456,0
"2005","Q3",-0.78092780555287,0,-0.745132046758372,-0.132526735835533,-0.0995641272722222,-0.513041183650617,0
"2005","Q4",-0.816026253928408,0,-0.859605265018545,-0.231193611599273,-0.1758659965924,-0.452545656826873,0
"2006","Q1",-0.679521032140249,0,-0.0869664693198303,0.65203912989842,-0.132618384759949,-0.606387214458301,0
"2006","Q2",-0.703588718422493,0,-1.12265109259322,-0.384454113422333,-0.0728451423983132,-0.665351836772579,0
"2006","Q3",-0.721087534102437,0,-0.81512730947815,-0.607109454669906,0.0838718997078753,-0.291889754516119,0
"2006","Q4",-0.524055892471551,0,-0.0714786984949997,0.0251063412537726,0.218156039556282,-0.314741079305055,0
"2007","Q1",-0.65256627684901,0,-0.601008006829664,-0.375466554024152,0.118670083307305,-0.344211536112817,0
"2007","Q2",-0.355085505916764,0,0.0672719911357589,0.642067958880365,-0.314046160981112,-0.260749806763494,0
"2007","Q3",-0.166333490042233,0,-0.0601192459800267,-0.0656238664245812,0.0455442438517126,-0.0400396234071581,0
"2007","Q4",-0.0783474250276989,1,0.280465561563136,0.143190758601703,0.0990064767338239,0.0382683262276097,0
"2008","Q1",0.0525162578999701,1,-0.0775532751189883,0.34476985268988,-0.528388463047185,0.106065335238317,0
"2008","Q2",0.681627983970023,1,2.58371889541597,0.441505529303863,-0.107907855439332,2.25012122155144,0
"2008","Q3",1.03514389147353,1,1.35394438403399,0.133464050320788,0.173121225499348,1.04735910821386,0
"2008","Q4",1.35178851862804,1,1.5470440701812,0.482741870867964,-0.265050080667555,1.3293522799808,0
"2009","Q1",2.24418167235275,1,3.49201933977983,0.166513026325431,0.450403453000482,2.87510286045391,0
"2009","Q2",2.30853107552764,1,2.84111650811555,1.63526860543043,-0.698572727647398,1.90442063033252,0
"2009","Q3",2.66850918374915,0,2.79385681692002,0.421359676798,-0.445983014763427,2.81848015488545,0
"2009","Q4",2.87914683057235,0,2.389594657474,0.620683648112875,-0.70608197644586,2.47499298580698,0
"2010","Q1",2.39599218800992,0,1.55940076953013,0.466213259064089,-1.03970416638335,2.13289167684939,0
"2010","Q2",1.98493952574623,0,1.19690585906076,0.235176491229593,-0.191265720894543,1.15299508872571,0
"2010","Q3",1.34988741448602,0,0.253648371879185,0.220517823114582,-1.06265895714799,1.0957895059126,0
"2010","Q4",0.807789631614341,0,0.221203525987285,-0.665355964233352,-0.129303764990644,1.01586325521128,0
"2011","Q1",0.0399321224876268,0,-1.51202926697673,-0.757161445672592,-0.542750413853094,-0.212117407451043,0
"2011","Q2",-0.591605224604033,0,-1.32924352930588,-0.182519189380963,-0.665331458537496,-0.481392881387416,0
"2011","Q3",-1.19179877508343,0,-2.14712583003841,-1.39155699655719,-0.0700441686793642,-0.685524664801864,0
"2011","Q4",-1.521294897692,0,-1.09678096444699,-0.191520010622227,-0.159466912564468,-0.745794041260297,0
"2012","Q1",-1.51186151518535,0,-1.47429573695013,-0.42645125103455,-0.220495883522421,-0.827348602393159,0
"2012","Q2",-1.49749959451357,0,-1.27179584661874,-0.622450400155727,-0.0881637977147323,-0.561181648748282,0
"2012","Q3",-1.17335466289524,0,-0.850546103565119,-0.104274741609733,-0.321731033867055,-0.42454032808833,0
"2012","Q4",-1.29346450662551,0,-1.57722033936803,-0.822068477316341,-0.247759551234775,-0.507392310816917,0
"2013","Q1",-1.37671142097573,0,-1.80728339435102,-1.12842886437032,0.130174941609462,-0.809029471590169,0
"2013","Q2",-1.3828866742723,0,-1.29649685980503,-0.317709835671278,-0.126077449788535,-0.852709574345212,0
"2013","Q3",-1.45706755119813,0,-1.14726961126842,-0.60114994716949,-0.114952393319664,-0.431167270779269,0
"2013","Q4",-1.41068686434951,0,-1.39169759197359,-0.913344284980009,0.0114627928460367,-0.48981609983962,0
"2014","Q1",-1.2791549137672,0,-1.28115559202175,-0.247547023016271,-0.374104315282874,-0.659504253722606,0
"2014","Q2",-1.13656339034181,0,-0.726130766103491,-0.101255840512937,-0.121661656026257,-0.503213269564296,0
"2014","Q3",-0.905188534780329,0,-0.221770189022486,0.0592829282878082,0.11353171146483,-0.394584828775125,0
"2014","Q4",-0.707919269207974,0,-0.602620529684172,-0.817878311373904,0.469969003559706,-0.254711221869973,0
"2015","Q1",-0.368745633192176,0,0.0755389520414412,0.0362439120935591,0.0205277356438936,0.0187673043039885,0
"2015","Q2",-0.113188951766202,0,0.296095959600405,-0.0545571945723657,0.352829411697635,-0.00217625752486432,0
"2015","Q3",-0.0487550229426796,0,0.0359655262716046,-0.0951754314707706,0.11067951043345,0.0204614473089254,0
"2015","Q4",0.0761066227359297,0,-0.103173946969735,0.0154986843434091,-0.0589188597043301,-0.0597537716088139,0
"2016","Q1",0.135937330568807,0,0.314861783372949,0.0894743398996011,0.262875118017448,-0.0374876745441005,0
"2016","Q2",-0.056879455910667,0,-0.47517118631749,-0.401596330409381,0.000709244194572273,-0.0742841001026808,0
"2016","Q3",-0.0886652575859402,0,-0.0911776804294881,0.0314799838877554,0.0144963251003945,-0.137153989417638,0
"2016","Q4",-0.112657192511472,0,-0.199141686671861,-0.202115288631435,0.107607462136045,-0.104633860176471,0
"2017","Q1",-0.244424942371175,0,-0.212209216065865,-0.176063258656878,-0.0971923892039138,0.0610464317949265,0
"2017","Q2",-0.108196963708845,0,0.0697407283318295,-0.000825197663553847,-0.0119368442799441,0.0825027702753274,0
"2017","Q3",-0.143430487272307,0,-0.232111774683335,-0.333039380620876,0.0774077524545132,0.0235198534830279,0
"2017","Q4",-0.0846816608757056,0,0.035853618914545,0.299499968635525,-0.102867490385908,-0.160778859335072,0
"2018","Q1",-0.0274179185010476,0,0.016845753432767,-0.108632551552956,0.0571507457844158,0.0683275592013071,0
"2018","Q2",0.0618350178888898,0,0.426752473891579,0.0863156522712437,0.103456173920859,0.236980647699477,0
"2018","Q3",0.160177997227883,0,0.161260142672637,0.114727784401891,0.00296080051709349,0.043571557753652,0
"2018","Q4",0.0472008664174601,0,-0.416054904327145,0.0221457599411762,-0.501405696325947,0.0632050320576255,0
"2019","Q1",0.0953756967598447,0,0.209545074802305,-0.208853063418363,0.317643337254458,0.10075480096621,0
"2019","Q2",0.140004219948903,0,0.605266566647812,0.514193321956692,0.0244786694700162,0.0665945752211042,0
"2019","Q3",0.203863490468519,0,0.416697224751101,0.186342512294753,-0.133789741885448,0.364144454341796,0
"2019","Q4",0.430857777877675,1,0.491922245309478,0.252801157117079,-0.155786491097951,0.39490757929035,0
"2020","Q1",0.394122351705988,1,0.0626033701155564,0.0419240849081228,-0.137938867704169,0.158618152911603,0
"2020","Q2",3.76943737729199,1,14.1065266689918,0.968871372803391,-0.810007898969577,13.947663195158,0
"2020","Q3",6.975579321391,0,13.2412650011471,1.17866958652709,-4.37017465705737,16.4327700716774,1
"2020","Q4",8.6931571888629,0,7.36223371519705,-0.0632070871690517,0.816464491357618,6.60897631100849,1
"2021","Q1",9.60344718986625,0,3.70376337412899,-0.203831709502901,0.525850488755013,3.38174459487687,1
"2021","Q2",5.01773801592104,0,-4.23631002678902,-0.253324344336338,0.460728404977338,-4.44371408743002,1
"2021","Q3",-0.0105019188874644,0,-6.87169473808688,-0.21157282688987,0.273987865785412,-6.93410977698242,1
"2021","Q4",-2.79005113302892,0,-3.75596314136877,-0.00145034976723252,0.0113967417778815,-3.76590953337942,1
