"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","purchases_cont","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont"
"1",1970-03-31,NA,NA,NA,NA,43,1,2.31379962,9.7,85.7,3.8,9.68620038,41.3,153.6,27,12,51,239.3,30.7,147.51379962,0.0132078498476018,100.38620038,0.0211586166642348,1051.2,0.0224635756037246,0.00804095040406283,0.0144226251996618,631.7,0.0110625909752549,NA,12,51,239.3,30.7,2.31379962,9.7,85.7,3.8,9.68620038,41.3,153.6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,43,43,43,43,43,43
"2",1970-06-30,-1.81344172496834,NA,-0.369125406365053,-1.44431631860329,0,1,2.4526275972,10.3,87.6,3.7,10.0473724028,50.3,154.9,27,12.5,60.6,242.5,30.8,146.8526275972,0.0132078498476018,102.3473724028,0.0211586166642348,1067.4,0.0224635756037246,0.00804095040406283,0.0144226251996618,641.6,0.0110625909752549,-1.81344172496834,0.270757503448188,8.62571938965479,-1.37147745207074,-0.486478720345051,0.0946262104158802,0.41469564862062,0.262826503792482,-0.172593457241407,0.176131293032309,8.21102374103418,-1.63430395586317,-0.515795617241579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"3",1970-09-30,-0.324724947690609,NA,0.384248327016962,-0.708973274707571,0,1,2.5914555744,11,89.7,3.8,10.3085444256,49.6,150.4,27.9,12.9,60.6,240.1,31.7,148.5914555744,0.0170466540004222,106.0085444256,0.018076593312375,1086.1,0.0158740301406413,0.00767692922830854,0.00819710091233272,653.5,0.00974181783280548,-0.324724947690609,0.182265661736073,-1.0555760719035,-6.62404616232016,0.363502590517687,0.0961062774492656,0.520586905270527,0.574117757446402,0.0355506358738777,0.0861593842868071,-1.57616297717403,-7.19816391976656,0.429693829349919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"4",1970-12-31,5.46301964754129,NA,-0.0862315316460305,-0.535063291701266,6.08431447088859,1,2.7302835516,11.6,91.5,3.6,10.6697164484,52.3,151,26.6,13.4,64,242.3,30.2,150.1302835516,0.0127134035597529,108.5697164484,0.0189486981542564,1088.6,0.0205114562256126,0.0074200460280931,0.0130914101975195,660.2,0.0129746685043486,-0.621294823347297,0.236908182531504,2.16408029933403,-2.69677095923922,-2.1465124506784,0.0859759805366074,0.375658140143139,-0.0294058935600106,-0.277499915223278,0.150932201994896,1.68842215919089,-2.46736506567925,-1.86901253545512,2.85523455323605,0.582864319890395,2.27237023334565,13.6652003138442,2.47746165615771,11.1652386576865,NA,NA,NA,NA,NA,NA,16.5204348670802,3.06032597604811,13.4376088910321,1.12708810461214,4.94893983649098,1.05155494088428,5.03275953000431,NA,NA
"5",1971-03-31,-1.26478378003694,0.515017298711352,-0.0759125157848838,-2.10011933705761,0.911248072805555,0,2.6716952952,12.1,94.1,4.1,11.3283047048,53.2,152.6,29.9,14,65.3,246.8,34,150.2716952952,0.031666325066612,111.6283047048,0.0227288380742476,1135.2,0.0224896591801909,0.00734570089408804,0.0151439582861028,679.2,0.00947733883832225,-2.17603185284249,0.374571267585702,0.223325457125739,0.423777472836974,3.29194420008121,-0.104519925069313,0.304852739104042,1.06069186448445,0.439437056963322,0.479091192655016,0.0201550219949453,-0.940278999593971,2.85250714311788,0.23951308844283,0.038742422249799,0.200770666193031,2.24044854169749,0.363553522456124,1.87727353763535,NA,NA,NA,NA,NA,NA,2.47996163014032,0.402295944705923,2.07804420382838,0.147821401692421,0.763565755586396,0.0880077488307295,0.823240323974826,NA,NA
"6",1971-06-30,-0.197125416077136,0.919096375934153,-0.315199513979107,-0.535914822079674,0.653988919981645,0,2.8440627336,12.5,97,4.2,11.7559372664,59.9,154,30.7,14.6,72.3,251,34.9,152.6440627336,0.0186748783152877,113.5559372664,0.0180483534244731,1156.3,0.0206329223949919,0.00723348517135536,0.0133994372236366,693.2,0.0113868748838075,-0.851114336058781,0.339314959227719,5.78409048839788,-0.395504861614171,0.266907758124461,0.122619510045691,0.17469364333253,1.14782411880918,0.0236565237738331,0.216695449182028,5.70939684506533,-1.44146694441784,0.24325123435063,0.254938515993225,0.0450409146665065,0.209897601326718,1.60108203891468,0.309553071266304,1.31440748604236,NA,NA,NA,NA,NA,NA,1.85602055490791,0.35459398593281,1.52430508736907,0.124945026755747,0.537105386669864,0.0898303439017706,0.564158576079874,NA,NA
"7",1971-09-30,-0.135338233479536,0.966443054486921,-0.0831576135911419,-0.647381179855955,0.595200559967561,0,2.9733383124,12.7,100,4.4,12.0266616876,59.1,155.7,29.8,15,71.9,255.6,34.1,154.0733383124,0.0144807411019015,115.7266616876,0.0140900972415161,1177.7,0.0171916408884314,0.00714271850313453,0.0100489223852969,705.6,0.0098341068884702,-0.730538793447097,0.152138349282572,-1.62742447581303,0.338816826707188,-1.392491206167,0.0809924223689036,-0.0122103173950592,1.35324793701434,0.128697333355261,0.0711459269136672,-1.81691184095712,-0.914431110307135,-1.42118853952226,0.248159870691187,0.0416402972734251,0.206519573417762,1.47241614803504,0.189673696166547,1.26023899169116,NA,NA,NA,NA,NA,NA,1.72057601872623,0.231313993439972,1.46675856510892,0.0800186780039685,0.50739723777875,0.0858461889444563,0.509354371023105,NA,NA
"8",1971-12-31,-5.70457050618621,-1.82545448394495,0.010856314651658,-1.37946924298509,-4.33595757785277,0,3.1457057508,13,103.2,4.5,12.4542942492,59.9,158.2,30.1,15.6,72.9,261.4,34.6,154.2457057508,0.0203296967366753,117.8542942492,0.010958904109589,1190.3,0.0154406661210102,0.00714987762338848,0.00829078849762177,721.7,0.00618885096700783,-1.36861292833343,0.399919071144057,0.040945414350503,2.3906209722947,0.0451493550674869,0.132706885643469,0.130598146901965,1.86612714096037,0.0413095942022554,0.267212185500588,0.0116811403075587,0.423159958475281,-0.0974941119938109,0.284837320629011,0.052154750922469,0.232682569706542,0.994710798913746,0.134535197687283,0.882972262442412,-14.0456912181358,-5.70928827041532,-8.33615272866093,NA,NA,NA,-12.766143098593,-5.52259832180556,-7.22049789651198,-1.87572329856689,-2.45240652000067,0.0967435919602654,0.337848619822959,-4.770549789636,NA
"9",1972-03-31,-0.373186581332692,-1.60255518426889,-0.228100533920627,-0.062548949832779,-0.0825370975792857,0,3.5341111416,13.4,107.2,5,12.7658888584,61.7,175.8,31.8,16.3,75.1,282.9,36.8,161.5341111416,0.0411681582666037,120.6658888584,0.0223254613498516,1230.6,0.0233462114079477,0.00729047072330657,0.0160557406846411,738.9,0.0105377413956855,-0.290649483753406,0.421879890943723,0.900323336525474,16.8397053520955,1.58314386068287,0.332323081410804,0.168233242453102,2.16012850932002,0.419773045464535,0.0895568095329189,0.732090094072383,14.7795768427755,1.16337081521834,0.295481760884566,0.150444427380495,0.14503733350407,1.14703532177869,0.103795810940821,1.04315765365984,-1.68812685078481,-0.745308815312858,-0.948567816412415,NA,NA,NA,-0.245609768121559,-0.491068576991542,0.239627170751491,-0.165023465342029,0.0805266473163039,0.0992965675492114,0.385460916333256,-0.567294581461753,NA
"10",1972-06-30,-0.959503758785212,-1.79314976994591,-2.95404859138715,2.66270679607592,-0.668161963473979,0,3.624729376,13.6,110.8,5,13.075270624,61.5,178.6,32,16.7,75.2,289.4,37.1,172.524729376,0.010088671733623,113.875270624,0.0118025751072961,1266.4,0.0133285128672929,0.0072377044509031,0.00609080841638976,757.4,0.00577336197636935,-0.291341795311233,0.187919617235458,-0.877131088688174,2.81916930772462,-0.178807244523625,0.0446356795752787,0.0256517098745519,2.20521367899639,-0.0650553321363621,0.143283937660177,-1.00278279856271,0.512654522085484,-0.213751912387266,0.261417808936307,0.132898065524653,0.128519743411654,-0.351739533065676,0.070261375912776,-0.467082766156475,-1.96527855649833,-0.882197238107253,-1.08275499890595,NA,NA,NA,-2.0556002806277,-0.679037796669825,-1.42131802165077,-0.220717632592174,-0.461991880920126,0.0849724716191475,-0.1143310687683,-0.638803366324826,NA
"11",1972-09-30,-2.63782535183893,-2.41877154953576,2.60879685713756,-4.89828177300034,-0.348340435976144,0,3.8965840792,13.9,112.9,5.2,13.6034159208,61.4,180.1,33.1,17.5,75.4,293.1,38.3,159.6965840792,0.00819635418999409,124.7034159208,0.0152205102613685,1290.6,0.0163963122513968,0.00733657726981263,0.00905973498158419,775.8,0.00881057268722474,-2.28948491586278,0.530342595717478,-1.01426567676921,-0.972985197566629,0.600940736593913,0.213325654412049,0.0803987605842931,0.310895784760262,0.119264250214814,0.317016941305429,-1.0930497223578,-1.38388098232687,0.583291201374806,0.346513764384161,0.16267304273436,0.1838407216498,-0.213778803280817,0.0910984184581302,-0.304213789471629,-1.23558078140381,-0.7554499562725,-0.461804505646187,NA,NA,NA,-1.10284582030047,-0.501678495080009,-0.582177573468016,-0.158458147530009,-0.183884261992424,0.109448441056273,-0.0675233112068279,-0.390265565825589,NA
"12",1972-12-31,-0.171532363015613,-1.03551201374311,-3.84470930658585,3.87091613931647,-0.197739195746235,0,3.851274962,14,115.7,5.7,13.848725038,71.4,183.7,36.6,17.7,85.4,299.4,42.4,176.851274962,0.0217236783651709,114.948725038,0.013763440860215,1328.9,0.0188169731761414,0.0074890940068526,0.0113278791692888,800.5,0.00811609545234004,0.026206832730622,-0.0730908155358705,8.82336871477686,1.72611896951065,3.50232124371292,-0.10611604999959,-0.116912133482778,1.03817411005714,0.418853014812198,0.0330252344637163,9.04184136720557,0.789505378399411,2.98346822890073,0.240086539881177,0.108937882214672,0.131148657666504,1.76226643931511,0.035408605371563,1.72757226158042,-1.43537115683597,-0.749482382353174,-0.673827783669742,-1.20498733743555,-0.163713091668635,-1.03794465785708,-0.638005515075226,-0.768848986435574,0.14694847772011,-0.238291953025128,0.0455442360824764,0.0744108290349225,0.546185166376914,-0.444869411695636,-0.373465779462436
"13",1973-03-31,-0.212575339062992,-0.995359203175685,1.65784504046389,-1.53092792872234,-0.339492450804537,0,4.288443174,14.2,118.4,6,14.211556826,72.7,196.7,39.3,18.5,86.9,315.1,45.3,175.988443174,0.0161311361363539,123.611556826,0.0196981635250624,1377.5,0.020485291828459,0.00774934492947543,0.0127359468989836,825,0.0120761321373879,0.126917111741546,0.44908905591652,-0.19309574151012,9.76425216618117,2.05939977236499,0.360814848562683,-0.0775566789360909,0.406192303363909,0.186994780718879,0.0882742073538374,-0.11553906257403,9.35805986281721,1.9743875393528,0.246208602000057,0.115348529823845,0.130860072176211,1.5162471467571,-0.0198941269410053,1.53685570133498,-2.64003388026149,-0.71593019980216,-1.93624456612306,-0.250300663181048,-0.0432795843592643,-0.203757575835502,-1.12787879468537,-0.663755381278585,-0.472286368447369,-0.199790919189882,-0.142158587838775,0.0741089930017479,0.456391646250916,-0.794652383252761,-0.0753407068044393
"14",1973-06-30,-1.5275702656581,-1.13737582989391,0.293865919337311,-1.62910341207378,-0.192332772921637,0,4.5743393856,14.4,120.1,6.1,15.0256606144,73.6,200.6,39.4,19.6,88,320.7,45.4,174.8743393856,0.017415489944373,127.8256606144,0.0177722301474084,1413.9,0.0246815682411732,0.00813233016154014,0.016549238079633,840.5,0.019238251696857,-1.33523749273647,0.593644235619653,-1.27850356349472,-3.02447034358096,-1.13988735818539,0.168519026660949,-0.188662262389235,-1.54067689203423,-0.0642234911503827,0.425125208958704,-1.08984130110548,-1.48379345154669,-0.975663867035003,0.337496641136501,0.143222282918121,0.19427435821838,1.42593833992563,-0.0681147707003573,1.51726753826286,-2.19726059255798,-0.399889079026073,-1.79730704589856,-0.228520375253037,-0.0468919165622984,-0.188428634175721,-0.662345986748889,-0.371673483370609,-0.274193783593045,-0.107926964318144,-0.0796206994099588,0.0980026544135029,0.414065579651726,-0.638043003283625,-0.0663580037032413
"15",1973-09-30,-1.85675618542065,-0.94210853828934,0.499843489815253,-2.32908730288534,-0.0275123723505653,0,4.6219887542,14.5,123.3,5.9,15.5780112458,74.6,205.8,37.6,20.2,89,329.1,43.4,171.7219887542,0.0206922656348572,132.3780112458,0.0134322256613912,1433.8,0.0274599795647259,0.00835939929393281,0.0191005802707931,858.9,0.0181964709874447,-1.82924381307009,0.0795049424849985,-1.33691658476123,-0.116467599237751,-3.20563651077454,-0.0738261947469896,-0.282404532051839,0.010639979206573,-0.361990808716402,0.153331137231991,-0.95451205270939,-0.127107578444367,-2.84630128908627,0.236058169159193,0.0786131168573368,0.157445052301856,1.35334188562743,-0.149745511543487,1.54843851393375,-1.57710034107615,-0.295599462108167,-1.27543641133463,-0.10954907187663,-0.0336405350759558,-0.0792287968945149,-0.0972493581661608,-0.400372391870273,0.35121835800646,-0.113267527228311,0.0993615837064742,0.066782139941776,0.382867780077071,-0.446170264113771,-0.0309920282556417
"16",1973-12-31,-0.674247453955522,-1.06778731102432,0.184506499064081,-0.267339530188576,-0.591414422831027,1,4.8125862286,14.9,125.2,6.1,16.2874137714,76.3,212.7,39.4,21.1,91.2,337.8,45.6,175.9125862286,0.0213853063579053,136.6874137714,0.0189592577652278,1476.3,0.0259175819321111,0.00859848347422254,0.0173190984578886,873.9,0.0204540720683191,-0.082833031124495,0.313138378040662,-0.385677443286212,-0.861196029050518,0.939119089453698,0.056316889401602,-0.0212620553668543,-1.68218009839541,0.0285899222990036,0.256821488639059,-0.467320643473599,0.920984069344939,0.707623911600436,0.322959737713913,0.115160528222605,0.207799209491308,-0.718693499936764,-0.128224243967404,-0.591122938469062,-1.51178777986727,-0.0742108353651494,-1.44959250924031,-0.2124034565477,-0.0438435296600318,-0.165116678463033,-2.11992499863782,-0.13111808076998,-1.9980329166811,-0.0365791828065226,-0.557409099367024,0.0900989643503732,-0.20050034870603,-0.421756947933398,-0.0592560905419723
"17",1974-03-31,0.848634757379172,-0.802484786913776,0.68132516273995,0.254629329026427,-0.0873197343872048,1,4.4178813342,13.2,125.9,6.3,17.4821186658,82.4,221.4,37.4,21.9,95.6,347.3,43.7,180.2178813342,0.0102468936582218,144.3821186658,0.0290125551408214,1491.2,0.0291352030316046,0.00888489208633092,0.0202503109452736,891.9,0.0297599608099284,0.935954491766377,-0.0154063961110751,0.875589415861157,-3.55423130835635,-3.66220529206942,-0.580686581254811,-2.27580830815426,-4.13833558261167,-0.0357336026671815,0.565280185143738,3.15139772401541,0.480239788965662,-3.52260720411262,0.218448261007704,-0.0966772934863311,0.315125554494036,-0.478239339528226,-0.622830860541493,0.143937838513562,-0.0818857576930417,0.552635543859847,-0.628073128056323,0.0194015265239881,-0.0280045076723484,0.0473871331113166,-0.322275309689576,-0.194877117840325,-0.121622601937409,-0.0528014950458106,-0.0329533568888191,0.0591880406442332,-0.129577820098415,-0.0221867527448464,0.00525679781182365
"18",1974-06-30,0.031554212243981,-0.412703667438255,0.419571977671007,-0.647648111397163,0.259630345970137,1,4.8076943931,13.6,129.7,6.6,18.6923056069,88.3,228.5,39.3,23.5,101.9,358.3,45.9,182.7076943931,0.0180496765434071,152.2923056069,0.0347897774113768,1530.1,0.0313735602778944,0.00916319035904034,0.0222103699188541,920.4,0.0283052527254708,-0.228076133726156,0.779441096449208,2.71801684112074,-2.01279028325069,0.562629037206861,0.224281923575403,-0.0945834487155484,-0.917276984339964,0.0639488085675799,0.555159172873804,2.8126002898363,-1.19551329891078,0.49868022863928,0.260252554694354,-0.0841306416805789,0.344383196374933,0.420977751510254,-0.601663127464913,1.02198719647546,0.277127473017488,0.694090796816701,-0.398593216701204,0.00954415055457479,-0.0293475838321399,0.038872833301695,0.96790192977667,-0.021050556160931,1.00665000945089,-0.00564660841226689,0.27002414416601,0.0698102346283137,0.112923216606828,0.0743367685132746,0.00256012622172071
