"","date","fim_bars","fim_bars_ma","state_local_cont","federal_cont","taxes_transfers_cont","subsidies_cont","recession","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","state_subsidies","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","federal_subsidies","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","subsidies","federal_nom","federal_cgrants","federal_igrants","pi_federal","state_local_nom","pi_state_local","pi_state_local_c","pi_state_local_i","gdp","gdppot","gdppoth","pi_gdp","pce","pi_pce","add_state_health_outlays","add_state_social_benefits","add_state_noncorp_taxes","add_state_corporate_taxes","add_state_expenditures","add_federal_health_outlays","add_federal_social_benefits","add_federal_noncorp_taxes","add_federal_corporate_taxes","add_federal_subsidies","add_federal_grants","add_federal_nom","federal_cgrants_cont","federal_igrants_cont","federal_cont_0","state_local_cont_0","purchases_cont","subsidies_net","health_outlays_net","social_benefits_net","noncorp_taxes_net","corporate_taxes_net","state_subsidies_net","state_health_outlays_net","state_social_benefits_net","state_noncorp_taxes_net","state_corporate_taxes_net","federal_subsidies_net","federal_health_outlays_net","federal_social_benefits_net","federal_noncorp_taxes_net","federal_corporate_taxes_net","health_outlays_net_xmpc","state_health_outlays_net_xmpc","federal_health_outlays_net_xmpc","social_benefits_net_xmpc","state_social_benefits_net_xmpc","federal_social_benefits_net_xmpc","noncorp_taxes_net_xmpc","state_noncorp_taxes_net_xmpc","federal_noncorp_taxes_net_xmpc","corporate_taxes_net_xmpc","state_corporate_taxes_net_xmpc","federal_corporate_taxes_net_xmpc","subsidies_net_xmpc","state_subsidies_net_xmpc","federal_subsidies_net_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","state_taxes_transfers_cont","federal_taxes_transfers_cont","health_cont","social_benefits_cont","noncorp_cont","corporate_cont","state_subsidies_cont","federal_subsidies_cont"
"56",1983-12-31,-2.04544015375916,0.394389776546091,-0.0181930904550352,-2.09017011501185,0.0355449247412895,0.027378126966438,0,15.5162791225,48.392,303,17.7,0.4,79.7837208775,228.108,561.9,54.6,21.1,95.3,276.5,864.9,72.4,21.5,384.2,47.6162791225,15.768,0.00651906519065193,390.9,0.00761346210755698,0.00938914027149318,-0.000282836194330227,3794.7,0.0162040712951406,0.00872131670610754,0.00748275458903302,2372.5,0.0066028458466294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.303223111418522,-0.0292969309399663,-1.75765007265336,-0.350713132813524,-2.10836320546688,-1.04019640867076,1.17945013136128,-3.52640403204487,10.2001199631061,0.616581707521505,-0.0061296650210948,0.168490996323717,-3.33267413708661,4.29163137698475,0.0333595715823769,-1.03406674364966,1.01095913503757,-0.193729894958238,5.90848858612117,0.483222135939123,1.03373530053884,0.191130150910557,0.842605149628287,-5.43547769466336,-3.17004386354443,-2.26543383111895,3.82023453683013,-1.11938962656824,4.952192756828,0.656830233171843,0.0384842865735598,0.62162060275017,0.252508465011458,-0.00634436490815127,0.258485846025829,0.327830840888913,-4.0661634175367,4.40947052411333,-0.440872104254223,0.478095036768224,0.11208232685014,-0.589339444287473,0.414207366023001,0.0712165491891839,-0.000687885168399791,0.0280262220563623
"57",1984-03-31,-0.220312014902784,-0.0121204886507816,-0.192813513405578,0.328934720793372,-0.377303910676974,0.0208706883863969,0,16.0016451735,47.604,312.5,20.1,0.4,82.1983548265,230.496,581.2,64.8,20.8,98.2,278.1,893.6,84.9,21.2,392.4,51.6016451735,16.556,0.0129740518962076,401.6,0.0144977839483098,0.0175109268183347,0.00108813928182805,3908.1,0.0188396284821124,0.00897540659514462,0.00986422188696778,2418.2,0.0108062843926948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287156866814469,0.0663365228989796,-0.0245586689200772,0.160679876307871,0.136121207387794,-0.725306356238548,1.0148048488589,-3.86963755813758,11.5908154646175,11.0678055724804,-0.00791267639513576,0.178427812117643,-1.74527559028354,3.50614763068467,2.04986406951524,-0.717393679843411,0.836377036741268,-2.1243619678541,8.18466783393308,9.11991967206396,0.674773498011577,0.0278808325327132,0.646892665478872,-4.99576515591447,-2.97509591046242,-2.02066924545206,0.382504163820652,-1.40411082447194,1.77492403138907,0.161104616417808,0.0110670119277723,0.146579655005295,0.197995003049651,-0.00519023106019064,0.204119847244704,-3.57938787461478,-4.34544912153406,0.751846953665885,-0.458054562577707,0.0792523207279505,0.0711279940982504,-0.526604491097001,0.0403198317464518,0.0169820661889275,-0.00054710317655579,0.0215163092992547
"58",1984-06-30,0.549409927426869,-0.0969578905740841,0.0741853430611272,0.956171536921695,-0.49801717454818,0.0170702219922266,0,16.225757851,47.336,320.8,19.9,0.4,84.074242149,231.364,594.2,63.8,20.6,100.3,278.7,914.9,83.7,21,408.3,53.125757851,17.236,0.0099527495727354,410.8,0.00952706792641522,0.0109039843599417,0.00354347826086943,4009.6,0.0181786122355831,0.00919600287375077,0.00898260936183237,2475.9,0.00968480018935658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0498370326527081,0.0480115811095139,0.858322923159473,0.172033956823349,1.03035687998282,-0.600273024937874,0.245905139202847,-4.65075133185019,4.42811438280728,-2.80298018005782,-0.00755232122524296,-0.0780112337065724,-1.16680174901617,2.39974904277898,-0.57950414156846,-0.592720703712633,0.323916372909409,-3.48394958283393,2.02647725972201,-2.22347603848935,0.649584869090054,0.0482586162861777,0.601326252803881,-5.79971399012498,-2.91357982339642,-2.88613416672855,0.236942934638853,-1.38901876689749,1.62049731426956,-0.119346449652835,-0.0356981481298376,-0.083697032963433,0.166780336419552,-0.00512615011328375,0.171778605305493,-4.86575229962935,-4.29516427225085,-0.57622902731305,-0.439616619047706,-0.0589779204537294,0.0664860028238842,-0.59360957909214,0.024251471010348,-0.0122152912824989,-0.000524669288225352,0.0175818024416461
"59",1984-09-30,-0.491143404650837,-0.551871411471477,0.637598081910238,-0.732376707771763,-0.412135514883246,0.0157707360939347,0,16.494693064,47.284,326.3,17.5,0.4,85.905306936,230.716,611.8,53.8,20.5,102.4,278,938.1,71.3,20.9,414,50.394693064,18.092,0.0148715906828589,421.7,0.00933288146197753,0.0107591316427422,0.00322769317418703,4084.3,0.0183677617321667,0.00933224608136274,0.00903551565080396,2513.5,0.00771650159213899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.378934003877071,0.0637985721260317,-0.417241276020724,0.322462650159199,-0.0947786258615249,-0.458023701143539,0.390010608347765,-5.45148597660494,7.60210075351335,-13.8269801802721,-0.00681949906940071,-0.00769363841304482,-0.859019519872874,0.0307617463406586,-2.73927007870268,-0.451204202074138,0.397704246760824,-4.59246645673201,7.46963413240519,-11.0877101015694,0.636788413748428,0.0587731356723923,0.57801527807604,-3.93711275219346,-1.59834847415832,-2.33876427803511,-1.36328744733644,-1.20707824619381,-0.143612143578464,0.374279525986207,0.0606049597800128,0.313625834765759,0.158085858605602,-0.00498371904677228,0.162163433871729,-4.13124640118966,-2.6910323439465,-1.42857187490005,-0.268458932955556,-0.142515151127299,0.0635263780674809,-0.392768630506131,-0.136002339119757,0.0373383405812258,-0.000497178675855175,0.0161775173455436
"60",1984-12-31,0.538933198321706,0.0942219265487386,-0.222073983935069,1.1868587941553,-0.432921087808248,0.00706947590972237,0,16.853273348,48.736,333.2,17.7,0.4,87.646726652,234.664,626.1,54.3,20.8,104.5,283.4,959.2,72.1,21.2,432.5,53.553273348,18.824,0.0123192812444828,430.2,0.00991812382157709,0.0117764363479576,0.00202971152185172,4148.6,0.0163919953099487,0.00941266991536294,0.00697932539458579,2561.8,0.0061647022332505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204760842989934,0.0514148750128947,0.930683076152471,0.0341017340677602,0.964784810220231,-0.0255670779060218,0.504877091981996,1.06949054268546,6.48686718738588,-0.310666634196139,-0.00623094885944536,0.101636311664922,0.715439535324961,1.81710346790743,-0.0726040126007348,-0.0193361290465752,0.403240780317091,0.354051007360454,4.76976371947842,-0.338062621595405,0.48500947988809,0.0437308316241634,0.441278648263933,-2.90303647287913,-0.687522897865714,-2.21551357501341,-2.09150724284797,-1.30712215374847,-0.790017009980279,0.0169005873557445,-0.00202994849968364,0.0222151377483259,0.0721846511451977,-0.00483704646811311,0.076130594004122,-4.42044899733807,-1.95778121495781,-2.46590620497731,-0.191737258767261,-0.241500987192646,0.0474998878523213,-0.284311776596149,-0.204833850877552,0.00165517590341009,-0.000473720977216474,0.00745592576491658
"61",1985-03-31,-0.571133985405626,0.00651643392302798,0.454350170729525,-0.313001119200391,-0.715583154638107,0.00310011770334749,0,17.206224192,50.904,338.7,20,0.3,89.093775808,240.896,670.4,57.7,20.8,106.3,291.8,1009,77.7,21.1,434.8,53.606224192,17.044,-0.00399186125375439,440.8,0.0117899797959131,0.0132108136902382,0.00555962591044268,4230.2,0.0196133472532551,0.00937571461239428,0.0102376326408609,2636,0.0117914531231937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.111520192852839,-0.198731413006979,-0.00274951334057308,0.144098564869707,0.141349051529133,-0.548743955994464,-0.411969028368944,2.40122466373441,29.4964527080239,4.07384720626412,-0.108466867094235,-0.00378521985083324,1.13639691323838,-1.55290028949793,1.92534113108009,-0.440277088900231,-0.408183808518132,1.26482775049595,31.0472362807483,2.25062279195757,0.163985357511824,0.00273289943125619,0.161252458080568,-1.49209247295793,-0.039146584573282,-1.45294588838465,-5.59048507682666,-1.1465819849875,-4.46738329919316,-0.535231366816631,-0.0757046308014427,-0.459646024681409,0.0321528707602685,-0.013414744438624,0.0454714357994482,-7.42167068832913,-1.27211504536959,-6.1732513183792,-0.122654875897372,-0.595212970002333,0.0158111514739261,-0.143864674633171,-0.539023774461424,-0.0516059747207859,-0.00129342375149438,0.0043842680228943
"62",1985-06-30,1.06470560549821,0.135340353440862,0.26819182426889,0.804364309905979,-0.0100956996310817,0.00224517095441903,0,17.564687196,51.54,345.7,19.6,0.3,90.735312804,240.66,628.3,56.3,20.7,108.3,292.2,974,76,21,447.3,53.664687196,19.408,0.00235413140333485,453.2,0.00985794449218957,0.0114350306248523,0.00308589062232123,4294.9,0.0152691556289215,0.00935155817348843,0.00591759745543308,2681.8,0.00811212248162385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0998371268791794,0.203490721263696,0.700710715521462,0.371845418653406,1.07255613417487,-0.468483661822869,0.143610746361546,-4.69590201516178,-52.6208537810082,-3.05692798690222,-0.00523910419653367,0.0579789994306488,-0.252971200067847,1.08505136211346,-0.749273613102243,-0.463244557626336,0.0856317469309005,-4.44293081509389,-53.8076515111873,-2.40765437379999,0.140969119122532,0.0333307018871309,0.107638417235404,-1.50225137670304,0.16646528894009,-1.66871666564314,1.64504722114506,-0.885501150885301,2.5494870698486,-0.414275840441511,-0.052240396190083,-0.358821399584314,0.0237438054284584,-0.0131340141874179,0.0345279105945166,-0.106767071448504,-0.751079570435581,0.66411533245107,-0.0710207149010053,0.0627975351000964,0.0133297829060122,-0.14205015145412,0.155552666176073,-0.0391731682134661,-0.00124192843718197,0.00326489627861724
"63",1985-09-30,0.948717742372849,0.495305640196784,0.294892789622952,0.860282879711698,-0.212370733568377,0.00591280660657735,0,17.9679580755,52.516,351.5,20.9,0.3,92.4320419245,242.684,666.5,60.8,21,110.4,295.2,1018,81.7,21.3,463.1,54.2679580755,20.036,0.00533773291925455,464.3,0.00828494193031637,0.00930450150743334,0.00410186292941384,4386.8,0.015913903761706,0.0092773863707214,0.00663651739098459,2754.1,0.00783906309029092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0366872635909861,0.0343044568751752,0.862665686427508,0.292509982907141,1.15517566933465,-0.0594454386812586,0.246288523372371,-2.00142653250776,27.328578224974,4.39914984096306,-0.00513493483830368,0.102625798811175,0.0938181947794234,-0.117156578671938,0.964517590564157,-0.0543105038429559,0.143662724561196,-2.09524472728725,27.445734803646,3.53634389534501,0.108631650003068,0.0581525752625804,0.0504790747404876,-0.725988001781177,0.380853774736856,-1.10684177651806,-1.15319516084313,-0.745696952524896,-0.400946063839539,-0.573213429122293,-0.0924293382009182,-0.480960434419132,0.0634872827364726,-0.01233628523566,0.0727491216359003,-2.28027765900706,-0.411456225962037,-1.86552007840035,-0.038320447597107,-0.173742818542955,0.0101172693197111,-0.067613960910026,-0.107401351448753,-0.0533854971358861,-0.00114892409468532,0.00677539608707074
"64",1985-12-31,-1.00165418620868,0.110158794064187,-0.154692152996469,-0.275512580516633,-0.56461815399197,-0.00683129870360673,0,18.4160368305,53.788,357.4,20.5,0.3,94.2839631695,241.812,676.5,59,21.7,112.7,295.6,1033.9,79.5,22,466.4,55.4160368305,21.184,0.00656434018727658,472.1,0.0092594891145148,0.0100427460472781,0.00595744680851062,4444.1,0.0143475016994692,0.00914268770308513,0.00520481399638406,2779.4,0.00697216755693009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00974965264657543,0.0770906998199751,-0.362352932983184,-0.0678518005299185,-0.430204733513103,0.356753582961677,0.520919979294305,-4.35710527275654,-0.504922654695292,-3.51658367474325,-0.00483445657800458,0.158527711295292,0.425712261165032,0.235628376104614,-0.736800474934316,0.361588039539679,0.362392267999027,-4.78281753392159,-0.740551030800134,-2.77978319980893,0.112241299648338,0.0709531401794137,0.0412881594689232,-1.94697206025563,0.315665138050872,-2.26263719830652,-3.63784847135382,-0.451371393311557,-3.18602971564749,-0.644669209986371,-0.113791479163338,-0.534387407654123,-0.0749188528824551,-0.0110826289825628,-0.066854288247167,-6.19216729482994,-0.189627223227172,-6.00862045038638,-0.0172907106070185,-0.547881868367501,0.0102344578871467,-0.17753005017376,-0.331708623265599,-0.0587826397361513,-0.00101054335575479,-0.00609595041918182
"65",1986-03-31,-0.277988355416096,0.18344520156157,0.545768689781555,-0.628152098926526,-0.194684621225681,-0.000920325045445124,0,18.735024145,54.62,363,21.4,0.3,96.364975855,250.18,679,63,22.8,115.1,304.8,1042,84.4,23.1,464,56.335024145,19.72,-0.00253188836674012,482.8,0.00415682802046446,0.00367122170099954,0.00621827411167497,4507.9,0.0139099109262955,0.00898639797255107,0.00492351295374438,2823.6,0.00709140655536333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195812152277466,-0.160761078592493,-0.486972235561779,0.404588826416809,-0.0823834091449702,0.746288300385885,0.588031429704046,4.44740098154841,-8.52284210141079,3.62181454003081,-0.00482334135837431,0.0228978741603463,-0.0327929499474351,-0.146207338276611,0.570405007177754,0.751111641744259,0.565133555543696,4.48019393149602,-8.37663476313412,3.05140953285305,0.33724140271476,0.0769568363319291,0.260284566382834,-1.48658238874748,0.0525974188340643,-1.53917980758151,-0.279943797809037,-0.2304870495976,-0.0430093858166491,-0.723484987794709,-0.156771987505418,-0.566834454001814,-0.0102250413361567,-0.0101426171327713,-0.0000189331375591573,-2.16299481297262,-0.267847399069796,-1.8887580141547,-0.0241081342966896,-0.170001396382142,0.0303540786854265,-0.133802784703087,-0.0251968945621419,-0.0651186956004328,-0.000912906292187062,-0.00000170411444919397
"66",1986-06-30,1.01063496656403,0.169927541828026,-0.252531513199319,1.2581580315759,0.00354895565930182,0.00145949252814666,0,19.180036595,56.348,367.4,22,0.3,98.419963405,251.652,683.4,63.4,23.9,117.6,308,1050.8,85.5,24.2,477.8,59.880036595,20.556,-0.0024998557775513,489.7,0.00440906307409672,0.00299735826051606,0.0102787236725943,4545.3,0.0123772727646783,0.00886995983643368,0.00350731292824458,2851.5,-0.00105344865823898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255237853410407,0.0406741907497479,0.962245987415744,0.043380530960836,1.00562651837658,0.919438591783699,1.60031956338979,0.817527392886291,0.655195352321016,0.440286456560358,-0.00234495335345841,0.298569924346861,1.30106215944699,1.56260644231537,0.432726660786635,0.92178354513716,1.30174963904294,-0.483534766560808,-0.907411089994184,-0.0924402042262713,0.665000886546115,0.131089794438077,0.533911092108043,-0.246060771936661,0.402254924724902,-0.648315696661567,-0.12317573640084,-0.259877177542429,0.143035518717966,-0.272216651086278,-0.0819727785762179,-0.183698659555917,0.0164481159190808,-0.00675244533646315,0.0262998573100948,0.0399958430414166,0.184742317707868,-0.12876788808138,0.0163927609492552,-0.0114259755612484,0.0590075987973216,-0.021833738276063,-0.010929766534381,-0.0241546308557225,-0.000599165494927852,0.00233366821003969
"67",1986-09-30,1.13644583032063,0.216859563814971,-0.124165091633804,1.23939045663194,0.0151644444071173,0.00605602091537986,0,19.625049045,57.648,375.9,22.4,0.3,100.474950955,255.352,696.6,64.6,25.1,120.1,313,1072.6,86.9,25.5,495.1,62.225049045,21.284,0.0014265610240396,498.5,0.00865748079502482,0.008559995947931,0.00911303913613382,4607.7,0.0135481322491504,0.00879197536803633,0.00475615688111408,2917.2,0.00527279791308199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114929775601566,0.0316761949136275,1.09278448611675,0.0224408788813895,1.11522536499814,0.959632486596938,0.845982662140486,0.668049829415565,7.02073623620072,0.197461884464389,-0.0042194319843355,0.175249583767773,0.507478155155553,3.33260229651711,0.0905749878153941,0.863851918581275,0.670733078372706,0.160571674260098,3.58813393968376,0.308293373977094,0.799932067768941,0.147430146053311,0.652501921715633,0.354571409496089,0.495328415809531,-0.140757006313413,-1.02090856561877,-0.666716188640639,-0.341960591887821,-0.0300936184037714,-0.0396445565871071,0.00597717124511803,0.0688160796666902,-0.0066249296852487,0.066949409351939,0.172317372909176,-0.0702271130501531,0.242710904111456,-0.00618019607508003,0.0213592857775245,0.0703964154417918,0.0312033449493841,-0.0898430084367388,-0.00264832846269962,-0.000583013634765468,0.00589174834241428
"68",1986-12-31,-1.16875197223149,0.17508511730927,0.866251546712886,-1.97204620922045,-0.0752181431349373,0.0122608334110188,0,20.11456274,58.108,385,24.8,0.3,102.68543726,254.892,714,73.1,26.5,122.8,313,1099,97.9,26.8,489.8,54.41456274,18.32,0.00113577299940326,506.6,0.0127176015473889,0.0131830052229811,0.0108245190820808,4657.6,0.0146264893476333,0.00869150521609541,0.00593498413153792,2952.8,0.00605491755005882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.796200168405661,-0.293367976314637,-0.882478064500155,-0.223316598007412,-1.10579466250757,0.923966219463068,0.928954625784883,-4.61563032580625,10.5829869410231,9.71853586162119,-0.00442392682984627,0.200114424975919,-0.390101779623251,3.55681968220262,2.06968013003815,1.02986478856953,0.728840200808961,-4.22552854618311,7.12764190109692,7.54738108930644,0.891739863229321,0.156787156631452,0.734952706597868,0.296403272559904,0.311770256632167,-0.0153669840722564,-1.86234324615913,-0.890751955891585,-0.965536462250398,-0.333492090207094,-0.107521908535633,-0.229494793867126,0.141235605269879,-0.00656740063937836,0.150268226632818,-0.866456595307126,-0.536283851802977,-0.325177306959095,-0.0465554486449185,-0.0282290346124179,0.0774130141484316,0.0257311259465594,-0.161672265656109,-0.0289508509848379,-0.000570123978503666,0.013044966176862
"69",1987-03-31,-0.0430574745179327,0.233817837533811,0.222244924960643,-0.457989996893429,0.174481929887338,0.0182056675275148,0,20.6233774824,57.096,391,22.7,0.3,105.1766225176,259.004,713.1,76,28,125.8,316.1,1104.1,98.7,28.3,492.1,51.3233774824,18.76,-0.00171134099911541,516.5,0.0143007210046315,0.0162085801382934,0.00640476481866759,4722.2,0.014362354639915,0.00856933478322541,0.00579301985668956,2983.5,0.00940272569285661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.381266288531721,0.0142283146078083,-0.090952022969516,-0.144793048963269,-0.235745071932785,1.018348779241,0.793030973537128,-2.52525492901373,-14.6512944632143,-0.959464720608437,-0.00539161814282463,0.147314604386775,-2.05632049014419,-0.919243283291621,-2.54570709980684,1.02374039738383,0.64571636915035,-0.468934438869383,-13.7320511799226,1.58624237919841,0.937864760591764,0.184780920932399,0.753083839659365,-1.27244430731658,-0.143523439912102,-1.12892086740447,2.08684342608006,-0.67366064147544,2.76043189256623,0.0674169195625344,0.0456637971084366,0.0216277825617259,0.211986792690383,-0.00575183501766872,0.21834934180234,2.03166759160816,-0.592491198364375,2.62457198918519,-0.0508838198526602,0.225401235759635,0.08054489527583,-0.109278968337047,0.179220493479909,0.00578984194113143,-0.000493974151294119,0.0187520905017468
"70",1987-06-30,-0.728040932869058,-0.200851137324461,-0.443438363879106,0.395891881525712,-0.707848894826927,0.027354444311263,0,21.1144102796,57.18,407,24.5,0.3,107.2855897204,261.92,770.5,87.3,30.2,128.4,319.1,1177.6,111.8,30.4,501.2,54.0144102796,19.56,0.00475759385172481,524,0.0122160762622101,0.0131453796063703,0.0084110255370895,4806.2,0.0152254592805527,0.00843792848855607,0.00678753079199668,3053.3,0.00964134906395553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134115838255487,0.0409905232712623,0.220785519998962,-0.268332002352356,-0.0475464823533943,1.58835644526392,0.325626883894017,-2.71485963434884,53.5386696542719,11.3155753055671,-0.00542378326575349,0.118177031625471,-0.948254431138174,8.93100247696805,1.38960039955799,1.69378022852968,0.207449852268567,-1.7666052032107,44.5076671773039,9.92597490600912,0.651058907705216,0.144192520070086,0.506866387635131,-2.06723138844448,-0.649619672793763,-1.4176117156507,-6.86006894283167,-1.46686867605264,-5.38128874531566,-0.403201596624963,-0.0199730209291117,-0.383353915588223,0.322932892316615,-0.00573122355891381,0.338278761829979,-8.35651012787929,-1.99800007326434,-6.33710922708947,-0.169243155585477,-0.536792954732071,0.0551487787645772,-0.175107482821099,-0.581090927350106,-0.0341537077315626,-0.000485470633087443,0.0286543358460022
"71",1987-09-30,-1.10370558533738,-0.760888991238964,0.190535712162602,-0.807725744033487,-0.51216680862682,0.025651255160328,0,21.6054430768,57.192,407.4,24.8,0.3,109.0945569232,261.608,760.3,91.3,31,130.7,318.7,1167.7,116.2,31.3,504.1,51.4054430768,18.828,0.00722720650256869,532.1,0.0119523765231142,0.0126859563814934,0.00890362777610276,4884.6,0.0160307506784434,0.00832084045137083,0.00770991022707257,3117.4,0.00947748200534893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.311567304364407,-0.0889609752843728,-0.407197464384708,-0.209992567486177,-0.617190031870885,0.358930997315721,0.0146953965571868,-6.07944469593929,-30.8593045250329,2.41014754933873,-0.00533949673701595,0.115231714560199,-1.00570807807526,-6.84391723988489,-0.136058900189632,0.262490661807064,-0.100536318003009,-4.97373661786418,-23.9136074529026,2.44620644952836,0.464019272948973,0.130688499498382,0.333330773450595,-3.58541765664932,-0.990086575270696,-2.57283108137866,-2.39631537412214,-0.707782598984268,-1.68883483354394,-0.94443918761199,-0.106746726879547,-0.834484467291482,0.308212656378921,-0.00570395424519363,0.312273184063914,-6.15394028905556,-1.67963135588132,-4.45054642469957,-0.139788719227774,-0.370400434829975,0.0386183906578148,-0.298399372198354,-0.199435343857696,-0.0786017383889135,-0.000474716345153646,0.0259891959605438
"72",1987-12-31,0.249450466192428,-0.406338381632985,0.352860554685136,0.221569955021729,-0.342164916283024,0.0171848727685874,0,22.0518365288,56.808,416.1,23.6,0.3,110.6481634712,263.292,781.5,87.1,30.8,132.7,320.1,1197.7,110.7,31.1,513.7,50.8518365288,18.696,0.00209360309091955,542.3,0.00597453927110614,0.00610901138605624,0.00529901589704762,5008,0.0157633548462035,0.00825217541635448,0.00751117942984902,3150.9,0.00864168993047532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105789601497491,-0.0317030528639998,0.35906260938322,0.215367900323645,0.574430509706865,-0.728777985355773,-0.208028200830654,-3.98407488603465,10.2730334345069,-7.46306715330162,-0.00506815960404894,0.0813940059019451,-1.35019394691587,1.81743925770149,-1.61896786060138,-0.723709825751722,-0.28942220673261,-2.73557032565344,8.35559417680531,-5.74240990616556,0.208198136960478,0.103976405206738,0.104221731753742,-3.44331768270071,-1.20610731291154,-2.23759048175948,-0.447054566288379,-0.375877458724087,-0.0654791659703461,-0.706025836975141,-0.0552012652795253,-0.65433955780581,0.209853073813605,-0.00566611503171268,0.214945908149909,-4.17834687519015,-1.53887574674012,-2.63824156563199,-0.126018568295469,-0.216045659061703,0.0170493499537712,-0.281973359759302,-0.036609308134822,-0.0578164711112591,-0.000463998282906497,0.0176019250829062
"73",1988-03-31,-1.70835709814181,-0.822663287538954,-0.18603386466306,-1.20877802161731,-0.322304197931023,0.00875898606958787,0,22.2571986013,57.896,423.1,23.4,0.3,112.0428013987,278.104,796.9,84.5,30,134.3,336,1220,108,30.4,505.8,55.4571986013,18.972,0.0136369679588231,551.1,0.00513956781945279,0.00444171431271556,0.00804533925174389,5073.4,0.0158486324037344,0.00811604805614929,0.00773258434758506,3231.9,0.00789775231379464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316835207136658,-0.00208892149427895,-1.52352430725969,0.128712420979319,-1.39481188628037,-1.19802919150526,-0.525031309091531,10.7739825015809,3.12027129691819,-4.4727277009528,-0.00480414011098318,-0.147771635462842,0.178288028584213,0.336657666066401,-0.57792568873068,-1.29322505139427,-0.3772596736287,10.5956944729967,2.88521501088894,-3.99480201222211,-0.0883658766309708,0.0375820012405741,-0.125947877871544,-0.450989260816918,-0.703320396197646,0.251951023410395,-3.18441591950519,-0.835683853341745,-2.34911950023922,-0.421140006734577,0.0282409620475004,-0.446158730999821,0.10966250559124,-0.00250119036523941,0.102588070388748,-4.03524855809641,-1.47568247661656,-2.56668701531145,-0.11786601250931,-0.205006950104748,-0.00705797736669096,-0.0360215064550254,-0.254346319449296,-0.0336373807295988,-0.000199775588277908,0.00819393533456455
"74",1988-06-30,-0.653317792150577,-0.803982502359333,0.295973436716481,-0.718553968667783,-0.233268605810298,0.00253134561102289,0,22.8256535754,57.836,428.7,25.2,0.3,114.3743464246,278.364,801.6,90,29.5,137.2,336.2,1230.3,115.3,29.8,506.9,54.7256535754,19.836,0.00981843392231441,563.5,0.00974933527259503,0.010772921861034,0.00552388441124441,5190,0.0180407134473035,0.00806204714766823,0.00997866629963529,3291.7,0.0110541689258916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.140030720452945,0.0477981398245205,-0.626321388039358,0.203740856088057,-0.422580531951301,-1.18113296863622,0.33269218132088,-6.22304860071614,-13.0217836097431,5.23544866405554,-0.00573486482206798,0.14298155644542,-1.16675244579481,-2.48807102072323,1.3526805438787,-1.0734864822068,0.189710624875502,-5.05629615492126,-10.53371258902,3.8846797417842,-0.0867761847099267,0.0431630193250626,-0.129939204034984,-1.24033177824956,-0.752482449495389,-0.48822944072448,-0.966108159126334,-0.334312588853946,-0.638183004348161,-0.697552561766502,-0.0418241765185311,-0.655903201519294,0.0321063220574089,-0.00257444307669248,0.0363775770821347,-2.95866236179491,-1.0880306386195,-1.87587727354478,-0.0857831543832142,-0.147899024208206,-0.00684165921945257,-0.0977909708084961,-0.0761704702271718,-0.0549968511662004,-0.000202975761949973,0.00286810242300112
