"","date","health_outlays","social_benefits","noncorporate_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppoth","pi_gdp","pce","pi_pce","federal_cont","state_local_cont","health_outlays_xmpc","social_benefits_xmpc","noncorporate_taxes_xmpc","corporate_taxes_xmpc","transfers_net_taxes","taxes_transfers_cont","fim_bars","fim_bars_ma"
"138",2004-06-30,9.09575664369265,-7.01437936118339,5.04619696898999,16.4128589364887,1043.34532559683,0.00867115737905699,1278.05467440317,0.0143256748682852,12109,0.0068581527593754,0.00824346249284225,8133,0.00685496895524529,-0.134414895208472,-0.151555707288707,6.93967170485878,-3.0072766827028,5.80625112505968,-2.07674898804816,7.6618971591675,0.257106329060502,-0.0288642734366776,0.35300871020725
"139",2004-09-30,-3.5427971887525,-3.88029304139047,32.4816359140755,18.3334710314136,1059.73091252412,0.00915515189781191,1297.46908747588,0.0162518909222344,12303.3,0.00683064626586383,0.0064485594273207,8264.3,0.00503790309165653,-0.00968274383414671,-0.33318462226841,3.80121792308714,-2.93043184135109,0.355332929464002,-3.39793909765443,-2.17182008645438,-0.0717423432638329,-0.414609709366389,0.11418885975773
"140",2004-12-31,3.85814832633434,-7.35001042975807,12.9334924499603,0.884526993604027,1074.75630849238,0.00972182115699316,1314.84369150762,0.017217077443916,12522.4,0.00676803602376097,0.00768869033623321,8425.6,0.0085475137729647,-0.0796344209859943,-0.446883007068768,5.93545088020182,-3.78947710019575,-2.35754952201949,-4.03639754181255,-4.24797328382596,-0.138108419166434,-0.664625847221196,-0.22807032442089
"141",2005-03-31,7.03911719227449,11.7593176968036,80.0572051429081,73.3602636623246,1100.20685628946,0.0131792183031458,1326.69314371054,0.008922558922559,12761.3,0.0066999851138505,0.00763002543341806,8523,0.00569693701719642,0.130494107099526,-0.277638512382633,3.70130061904852,-1.45920715549388,-12.0517575313576,-6.47956904137907,-16.289233109182,-0.52032304060506,-0.667467445888167,-0.443891818978108
"142",2005-06-30,7.72275100511479,-4.35974608615561,17.8619943396134,-16.2152897958438,1105.4555291562,0.0090207701173759,1347.4444708438,0.0127199681679908,12910,0.00645088043190412,0.00705122267506497,8671.4,0.00600268080890487,-0.369032720669175,-0.146772076930627,3.3923743503685,-0.86191466861263,-13.1796605852369,-5.80313317646822,-16.4523340799492,-0.515694610422112,-1.03149940802191,-0.694550602624417
"143",2005-09-30,-15.6323753827504,5.48095379092672,6.24538269529376,0.123714433738428,1126.39544497997,0.0104320865338663,1368.70455502003,0.0159695817490493,13142.9,0.0062431627144377,0.00939328788070393,8849.2,0.0106824238211098,0.0776504831038761,-0.268639985541904,0.672219256718972,1.24436586865874,-13.9492618924408,-5.5994866906108,-17.6321634576739,-0.546310254304381,-0.737299756742409,-0.775223114468421
"144",2005-12-31,2.44062529054622,-11.8393366238114,11.1793174623203,32.6639111399678,1133.15417826353,0.00717515688445913,1395.94582173647,0.0163048902195608,13332.3,0.00598317943197579,0.00791625851424937,8944.9,0.00780676815847392,-0.245387450465127,-0.0993545028331191,0.353276573666645,0.234267474996741,-10.4622737809009,-6.16476081391489,-16.0394905461525,-0.488156816110674,-0.83289876940892,-0.817291345015352
"145",2006-03-31,27.6433415323287,10.7150053107106,71.8567190707872,9.72625665744926,1171.37834061563,0.00841827969304765,1409.32165938437,0.00710717222924639,13603.9,0.00553425694703313,0.00691611386726021,9090.7,0.00507319736557732,0.672465730924654,-0.128137308386538,4.98922705017884,-0.000702811874182885,-19.2418788346234,-5.88279524795791,-20.1361498442766,-0.60413131550525,-0.0598028929671351,-0.665375206785094
"146",2006-06-30,0.574511934946145,-4.84148528128151,2.71815014029471,5.17389341412706,1170.83646634929,0.00695099097052632,1440.06353365071,0.0151622260683031,13749.8,0.00521983184126817,0.00835007463440363,9210.2,0.00803540103441658,-0.435125588854455,0.0593064809812149,3.3808732593909,-0.10909413077751,-18.5945259855801,-6.21658816175184,-21.5393350187186,-0.633328237306024,-1.00914734517926,-0.659787191074432
"147",2006-09-30,11.8615117470765,-5.90954158346813,-15.5059225794289,13.7743699102823,1167.70928166167,0.0074218617819235,1462.89071833833,0.0100132068675709,13867.5,0.00501294243812334,0.00734598475151649,9333,0.00720789500275054,-0.514518230675852,0.0345772308339373,9.56699786360196,-2.67195559001635,-10.4735139769569,-6.04749241970203,-9.62596412307331,-0.280032120411157,-0.759973120253072,-0.665455531952098
