"","date","health_outlays","social_benefits","noncorporate_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppoth","pi_gdp","pce","pi_pce","federal_cont","state_local_cont","health_outlays_xmpc","social_benefits_xmpc","noncorporate_taxes_xmpc","corporate_taxes_xmpc","transfers_net_taxes","taxes_transfers_cont","fim_bars","fim_bars_ma"
"41",1980-03-31,0.616030289426817,1.10563314191575,-15.8797668130911,5.05380663223968,314.747165027658,0.0197715406429726,254.052834972342,0.0260322202069774,2789.8,0.00644699652964098,0.0218883045329328,1702.3,0.030023034914719,0.640389017389066,0.123914379391617,0.460253301390119,0.733980403247766,1.50848612429314,0.137407586777225,2.84012741570825,0.417067794810125,1.18137119159081,0.204491053246499
"42",1980-06-30,-1.20275253868373,-1.301307772147,-3.2349810113908,-22.9824339642915,332.316541180086,0.0386464641214233,256.183458819914,0.0274860490104329,2797.4,0.00539864495736753,0.0236986569944122,1704.7,0.0244742065984873,0.531407690378432,-0.892368755057047,0.124537202213678,1.26202673277246,2.27876913070277,1.03810604557667,4.70343911126558,0.674376530398677,0.313415465720062,0.286116130524066
"43",1980-09-30,2.06324420186959,22.3439412680259,2.91214719688423,5.51807107890498,333.300914259373,0.0101341207086378,258.899085740627,0.0288422615031709,2856.5,0.00509086089348476,0.0223121304254148,1763.8,0.0233744573348702,-0.582703960286097,-0.854719059615604,0.596393226840025,4.42846017011032,0.979524576517017,0.888536702106747,6.89291467557411,0.98561731258656,-0.451805707315142,0.256363884034544
"44",1980-12-31,1.37160643799999,-7.17282386446738,8.84883239266333,4.81168774536272,344.619975414874,0.03009735192846,264.280024585126,0.0272140070166236,2985.6,0.00511777871330943,0.0265086762054187,1831.9,0.0247579330840764,-0.058557547091062,-0.418656526706447,0.640828887887853,3.36947462399863,0.0493051416140178,0.688632959498511,4.74824161299901,0.664903429091407,0.187689355293898,0.307667576322406
"45",1981-03-31,0.781986019016244,-4.49125099218355,27.1553907512101,-3.80657567918558,353.921137031049,0.0199836475567525,279.378862968951,0.0324938555332122,3124.2,0.00539834739381684,0.0265084977757499,1885.7,0.0259372734289123,0.0742255011159187,0.681228036265433,0.678168927045474,2.11017569382629,-2.98958062438691,0.586930001011986,0.385693997496839,0.0516739010579903,0.807127438439342,0.21410663803454
"46",1981-06-30,1.95442321115522,-5.86462093700257,2.98815998566261,-11.2341739565312,367.62882832349,0.0232700695508665,281.07117167651,0.0215475932853122,3162.5,0.00624408080298977,0.0187790297130919,1917.5,0.0167555737929148,0.417644150912037,-0.777427514145593,1.38853347075924,1.08343023173378,-3.16284470570443,1.35042350981088,0.65954250659947,0.0844430582676486,-0.275340304965907,0.0669176953630474
"47",1981-09-30,0.364378121063638,10.7183525465181,3.01689232789522,0.975424585262999,370.417289735045,0.0219344730657574,287.282710264955,0.0135576806682001,3260.6,0.00665522890815007,0.0194363247676803,1958.1,0.0164794511333826,-0.976687712535049,0.0670700282471264,1.0062886025779,-1.53232723060546,-1.83767821233127,1.26460636291668,-1.09911047744216,-0.139017926000589,-1.04863561028851,-0.082289780380295
"48",1981-12-31,-0.0343583495728836,-4.89207351857848,-18.0475528710577,-11.0376906617715,379.684597617712,0.0191414528565632,298.015402382288,0.0158246745491462,3280.8,0.00715087703886041,0.0165193760297864,1974.4,0.0153299805893772,-0.0578820705410164,0.506926748119706,0.689946525373998,-1.01915840278046,0.436292315063202,1.69896916000802,1.80604959766476,0.221560399639914,0.670605077218603,0.0384391501008812
"49",1982-03-31,1.15341101235488,-2.69770717462029,-13.1212339097435,-12.5260308394656,384.646818281216,0.0159723912129726,303.453181718784,0.0168126506378226,3274.3,0.00810663750720408,0.0143353331228291,2014.2,0.0127088266602942,-0.509658091580328,-0.242447250319925,0.773517148875191,-0.615611043828729,1.23906791512067,1.93999557485899,3.33696959502613,0.406848280300674,-0.34525706159958,-0.249656974908849
"50",1982-06-30,1.91935399012392,1.1657953475019,-4.19237577236629,0.546509739349339,393.366455280997,0.019814915623299,309.733544719003,0.0160721512400994,3332,0.00832003347504084,0.0132818661021874,2039.6,0.0096104341856873,-0.256834334471374,-0.137009200215365,0.76562657414315,0.966232620184776,0.465200974857712,1.82638435907574,4.02344452826138,0.491518129464177,0.0976745947774376,-0.156403249973013
"51",1982-09-30,0.345269009191341,8.04369280727889,-23.4495498851899,-0.392799732872042,399.932013995189,0.00839116045692334,317.367986004811,0.0157325746799433,3366.3,0.00853459059998607,0.0138860443206488,2085.7,0.01580826109128,-0.0111001178911159,0.0141760100088309,0.761327023971884,0.364434178855952,2.66660175830894,1.70534324154861,5.49770620268539,0.659988739818174,0.663064631935889,0.271521810583087
