"","date","state_health_outlays","state_social_benefits","state_noncorp_taxes","state_corporate_taxes","federal_health_outlays","federal_social_benefits","federal_noncorp_taxes","federal_corporate_taxes","health_outlays","social_benefits","noncorp_taxes","corporate_taxes","federal_nom","pi_federal","state_local_nom","pi_state_local","gdp","gdppoth","pi_gdp","pce","pi_pce","federal_cont","state_local_cont","health_outlays_xmpc","state_health_outlays_xmpc","federal_health_outlays_xmpc","social_benefits_xmpc","state_social_benefits_xmpc","federal_social_benefits_xmpc","noncorp_taxes_xmpc","state_noncorp_taxes_xmpc","federal_noncorp_taxes_xmpc","corporate_taxes_xmpc","state_corporate_taxes_xmpc","federal_corporate_taxes_xmpc","transfers_net_taxes","state_transfers_net_taxes","federal_transfers_net_taxes","taxes_transfers_cont","state_taxes_transfers_cont","federal_taxes_transfers_cont","fim_bars","fim_bars_ma"
"42",1980-06-30,-0.839723172467387,0.332267715014524,-4.23603181499678,-3.78095291004927,-0.363029366216345,-1.53357548716153,0.898063518450499,-19.2014810542423,-1.20275253868373,-1.301307772147,-3.2349810113908,-22.9824339642915,332.316541180086,0.0386464641214233,256.183458819914,0.0274860490104329,2797.4,0.00539864495736753,0.0236986569944122,1704.7,0.0244742065984873,0.531407690378432,-0.892368755057047,0.124537202213678,0.124537202213678,0.124537202213678,0.124537202213678,0.124537202213678,0.124537202213678,2.27876913070277,2.15384157417728,0.113542855066396,1.03810604557667,0.103949013411546,0.934242932946903,3.5659495807068,2.50686499201618,1.29686019244065,0.511283902890071,0.359432933115805,0.185943105948907,0.150322838211456,0.244031247953386
"43",1980-09-30,0.604942110694131,0.637129471480087,1.10272883548635,0.835643926677056,1.45830209117546,21.503965264723,1.80941836139783,4.78242715222792,2.06324420186959,22.3439412680259,2.91214719688423,5.51807107890498,333.300914259373,0.0101341207086378,258.899085740627,0.0288422615031709,2856.5,0.00509086089348476,0.0223121304254148,1763.8,0.0233744573348702,-0.582703960286097,-0.854719059615604,0.596393226840025,0.596393226840025,0.596393226840025,0.596393226840025,0.596393226840025,0.596393226840025,0.979524576517017,1.25665626190927,-0.264195915122857,0.888536702106747,0.080541952980732,0.804747316574457,3.06084773230381,2.52998466857005,1.73333785513165,0.437670369958363,0.36176230336313,0.247849839870115,-0.999752649943339,0.0727223024609342
"44",1980-12-31,0.299363725119358,-0.34249507268628,0.885517408058774,0.681740034836599,1.07224271288063,-6.72734122060132,7.96331498460449,4.0269601393464,1.37160643799999,-7.17282386446738,8.84883239266333,4.81168774536272,344.619975414874,0.03009735192846,264.280024585126,0.0272140070166236,2985.6,0.00511777871330943,0.0265086762054187,1831.9,0.0247579330840764,-0.058557547091062,-0.418656526706447,0.640828887887853,0.640828887887853,0.640828887887853,0.640828887887853,0.640828887887853,0.640828887887853,0.0493051416140178,0.862527773877561,-0.812633492788612,0.688632959498511,0.0555370319304468,0.63328141405583,2.01959587688823,2.19972258158371,1.10230569704292,0.282807054351582,0.308030468277082,0.154357528029816,-0.194407019445927,0.0243345023299232
"45",1981-03-31,0.0464431588518242,-0.499332317612321,0.327276393677266,1.22683212557679,0.735542860164422,-3.99191867457128,26.9281143575327,-5.13340780476239,0.781986019016244,-4.49125099218355,27.1553907512101,-3.80657567918558,353.921137031049,0.0199836475567525,279.378862968951,0.0324938555332122,3124.2,0.00539834739381684,0.0265084977757499,1885.7,0.0259372734289123,0.0742255011159187,0.681228036265433,0.678168927045474,0.678168927045474,0.678168927045474,0.678168927045474,0.678168927045474,0.678168927045474,-2.98958062438691,0.755848410080306,-3.75083989499226,0.586930001011986,-0.045386841207123,0.632502328706875,-1.04631276928398,2.06679942296413,-1.76199971219444,-0.140181239185956,0.276902387856931,-0.236066413745235,0.615272298195396,-0.107141133245603
"46",1981-06-30,0.438109189255298,-0.469289948740826,-0.637118346471823,-1.9863941972112,1.51631402189991,-5.39533098826175,3.4229783666749,-9.14547979386042,1.95442321115522,-5.86462093700257,2.98815998566261,-11.2341739565312,367.62882832349,0.0232700695508665,281.07117167651,0.0215475932853122,3162.5,0.00624408080298977,0.0187790297130919,1917.5,0.0167555737929148,0.417644150912037,-0.777427514145593,1.38853347075924,1.38853347075924,1.38853347075924,1.38853347075924,1.38853347075924,1.38853347075924,-3.16284470570443,0.59746147388389,-3.74165487938157,1.35042350981088,0.0737707236886722,1.27686054907888,0.964645745624921,3.44829913909103,0.312272611215782,0.12350627304589,0.441495312603679,0.0399811294047477,-0.236277090187666,-0.203791115345384
"47",1981-09-30,-0.199075554999984,-0.577846125216901,0.919915173982361,0.148352863368704,0.563453676063624,11.296198671735,2.09929062191702,0.827071721894299,0.364378121063638,10.7183525465181,3.01689232789522,0.975424585262999,370.417289735045,0.0219344730657574,287.282710264955,0.0135576806682001,3260.6,0.00665522890815007,0.0194363247676803,1958.1,0.0164794511333826,-0.976687712535049,0.0670700282471264,1.0062886025779,1.0062886025779,1.0062886025779,1.0062886025779,1.0062886025779,1.0062886025779,-1.83767821233127,0.495318693531979,-2.31481928905926,1.26460636291668,0.061120490928639,1.20702696827806,1.4395053557412,2.56901638961641,0.904784884374586,0.182071823651061,0.324934879319072,0.114439194861608,-0.727545860636861,-0.135739418018764
"48",1981-12-31,-0.41409152575757,-0.360937214270184,-1.76850843451447,-1.95294946476333,0.379733176184693,-4.53113630430829,-16.1767963507805,-9.08474119700813,-0.0343583495728836,-4.89207351857848,-18.0475528710577,-11.0376906617715,379.684597617712,0.0191414528565632,298.015402382288,0.0158246745491462,3280.8,0.00715087703886041,0.0165193760297864,1974.4,0.0153299805893772,-0.0578820705410164,0.506926748119706,0.689946525373998,0.689946525373998,0.689946525373998,0.689946525373998,0.689946525373998,0.689946525373998,0.436292315063202,0.563935958162898,-0.133873794514811,1.69896916000802,0.134594244953033,1.56782301485326,3.51515452581922,2.07842325386393,2.81384227108644,0.431227936676589,0.254974330351951,0.345193187890136,0.880272614255279,0.132930490406537
"49",1982-03-31,0.104429515563384,-0.1182192857747,-1.53508923812581,-0.293498044761725,1.0489814967915,-2.67948788884564,-11.5861446716176,-12.2325327947039,1.15341101235488,-2.69770717462029,-13.1212339097435,-12.5260308394656,384.646818281216,0.0159723912129726,303.453181718784,0.0168126506378226,3274.3,0.00810663750720408,0.0143353331228291,2014.2,0.0127088266602942,-0.509658091580328,-0.242447250319925,0.773517148875191,0.773517148875191,0.773517148875191,0.773517148875191,0.773517148875191,0.773517148875191,1.23906791512067,0.494694461732665,0.744282110053123,1.93999557485899,0.152345651182759,1.78767284386691,4.72609778773005,2.19407441066581,4.07898925167041,0.576212849028291,0.267504805006804,0.497316416931287,-0.175892492871962,-0.0648607073603026
"50",1982-06-30,0.391080586812805,0.0584998766460068,0.624144652982238,-0.052819594016265,1.52827340331113,1.20908851762195,-4.71652042534856,0.59932933336561,1.91935399012392,1.1657953475019,-4.19237577236629,0.546509739349339,393.366455280997,0.019814915623299,309.733544719003,0.0160721512400994,3332,0.00832003347504084,0.0132818661021874,2039.6,0.0096104341856873,-0.256834334471374,-0.137009200215365,0.76562657414315,0.76562657414315,0.76562657414315,0.76562657414315,0.76562657414315,0.76562657414315,0.465200974857712,0.0595246884041211,0.393540591155152,1.82638435907574,0.141164408817328,1.68524287044909,3.82283848221976,1.73194224550775,3.61003660989054,0.467011389575758,0.211580153988058,0.441014764669156,0.0731678548890186,0.0125005289088687
"51",1982-09-30,-0.0598189243512568,-0.249759832090994,-0.538878580405708,-0.248102779185105,0.405087933542589,8.19345263936989,-22.9131055899534,-0.144696953686939,0.345269009191341,8.04369280727889,-23.4495498851899,-0.392799732872042,399.932013995189,0.00839116045692334,317.367986004811,0.0157325746799433,3366.3,0.00853459059998607,0.0138860443206488,2085.7,0.01580826109128,-0.0111001178911159,0.0141760100088309,0.761327023971884,0.761327023971884,0.761327023971884,0.761327023971884,0.761327023971884,0.761327023971884,2.66660175830894,0.0982484938944384,2.55650968333637,1.70534324154861,0.127736012884865,1.57763014885442,5.89459904780132,1.74863855472307,5.65679388013456,0.707634939712043,0.20992059480469,0.679086900376298,0.710710831829758,0.372064702025524
